,Unnamed: 0,Id,Degree centrality,Betweenness centrality,Eigenvector centrality,Closeness centrality,Hubs score,Authority score,Page Rank,Katz Centrality,Percolation Centrality,Hormonic Centrality,Rank Prestige,Load Centrality,score
8442,8442,0.000314086,0.02928524,0.000549645,0.009418965,0.514338005,0.000905243,0.019048976,0.019653509,0.046661726,0.000549645,0.551786033,0.070539419,0.000584179,0.085017213
8446,8446,0.000931362,0.022394647,0.000827598,0.004657048,0.540845334,0.003366371,0.012723553,0.002637708,0.031431188,0.000827598,0.560861737,0.037344398,0.000933666,0.071937841
8448,8448,0.000420329,0.023255971,0.000194066,0.011237455,0.525862876,0.000371998,0.010469666,0.027721791,0.052321931,0.000194066,0.567066148,0.0802213,0.000200253,0.058858476
8452,8452,0.00060537,0.012058713,8.64e-05,0.007316767,0.55532847,3.92e-05,0.006143658,0.047945252,0.0349679,8.64e-05,0.60679039,0.038727524,8.57e-05,0.006538528
8455,8455,0.000707375,0.012058713,0.000401905,0.006125796,0.535122242,0.000468887,0.007997662,0.014481533,0.027318287,0.000401905,0.56954008,0.024896266,0.000418364,0.091556895
8458,8458,0.010312482,0.008613416,2.03e-05,0.004195115,0.532566183,5.29e-05,0.006798013,0.05027471,0.027778923,2.03e-05,0.568711005,0.033195021,2.27e-05,0.013080526
8460,8460,0.000908358,0.015504031,0.004985321,0.014814869,0.576925279,0.001923641,0.008034015,0.028394148,0.062558821,0.004985321,0.61014683,0.047026279,0.005171831,0.052318794
8461,8461,0.000917842,0.012058713,0.000187806,0.004907651,0.530738767,0.000266622,0.01341426,0.049002921,0.024426714,0.000187806,0.566001701,0.041493776,0.000188774,0.03269974
8462,8462,0.000917943,0.006890768,5.62e-07,0.003271516,0.527814606,0.000241162,0.014795674,0.035841793,0.018542735,5.62e-07,0.55914845,0.027662517,6.43e-07,0.006538528
8465,8465,0.001024589,0.055125031,0.003209491,0.00853543,0.528991773,0.008601573,0.01559544,0.004085861,0.048115411,0.003209491,0.570869986,0.044260028,0.003123545,0.163493741
8466,8466,0.001032055,0.018949328,0.000117066,0.00724445,0.546793852,0.004462563,0.013123436,0.003310065,0.045493742,0.000117066,0.565120988,0.034578147,0.000151784,0.006538528
8467,8467,0.000922282,0.007752092,0.0,0.004332716,0.554493639,2.88e-18,0.005780128,0.007757964,0.032930285,0.0,0.579084761,0.031811895,0.0,0.353144898
8469,8469,0.000928941,0.008613416,0.002808237,0.004305541,0.522622085,6.12e-05,0.005743775,0.024101408,0.02003536,0.002808237,0.549416837,0.029045643,0.002863739,0.013080526
8471,8471,0.001009455,0.019810652,0.000470767,0.007395354,0.5345838,0.006570081,0.021339216,0.009102678,0.041924489,0.000470767,0.582531115,0.035961272,0.000469384,0.03269974
8477,8477,0.001112671,0.008613416,1.19e-05,0.005311901,0.545745733,0.000707221,0.012578141,0.005171976,0.029753219,1.19e-05,0.583222313,0.029045643,1.2e-05,0.189652478
8478,8478,0.001113074,0.016365355,6.77e-05,0.004007362,0.524480643,0.002545995,0.02755558,0.003568663,0.036234067,6.77e-05,0.568995061,0.04011065,7.63e-05,0.130795163
8479,8479,0.001114688,0.011197389,0.000535873,0.009178298,0.533852487,0.000827448,0.007815897,0.046216777,0.035340568,0.000535873,0.567738087,0.034578147,0.000543363,0.058858476
8481,8481,0.00111711,0.011197389,5.75e-05,0.006748889,0.520045794,0.000489397,0.005525657,0.006309811,0.026844702,5.75e-05,0.546037059,0.033195021,5.6e-05,0.071937841
8485,8485,0.010523252,0.00947474,0.000532117,0.012204732,0.591972904,9.41e-05,0.008688369,0.013395418,0.046404224,0.000532117,0.597546354,0.026279391,0.00054974,0.052318794
8486,8486,0.001133051,0.008613416,8.15e-06,0.005368451,0.518315428,7.57e-06,0.006688953,0.003206625,0.02487578,8.15e-06,0.546077212,0.033195021,1.35e-05,0.006538528
8487,8487,0.010092026,0.020671976,0.000621012,0.015130088,0.599017651,0.002906677,0.111410337,0.022860134,0.134517512,0.000621012,0.673802076,0.05670816,0.000628821,0.058858476
8489,8489,0.010093641,0.011197389,0.003305484,0.00520245,0.526899627,0.000154174,0.006688953,0.039410457,0.025030829,0.003305484,0.562681937,0.030428769,0.003334028,0.058858476
8490,8490,0.010095154,0.010336064,0.0,0.006685262,0.555050005,2.88e-18,0.01003343,0.022291216,0.040634648,0.0,0.598243672,0.034578147,0.0,0.209271532
8492,8492,0.010099997,0.020671976,0.00235287,0.002356431,0.52562469,0.000227018,0.004180596,0.023325612,0.015121536,0.00235287,0.558283667,0.037344398,0.002370516,0.065398159
8494,8494,0.010108069,0.008613416,7.07e-05,0.005143034,0.5173248,7.14e-05,0.007743191,0.002689427,0.021930342,7.07e-05,0.543813562,0.024896266,7.22e-05,0.058858476
8496,8496,0.010109784,0.008613416,0.000234131,0.004945326,0.56365881,0.001463947,0.022029923,0.007447645,0.066111717,0.000234131,0.62411712,0.015214385,0.000242345,0.03269974
8497,8497,0.010193829,0.020671976,0.00061976,0.012808929,0.580448899,0.003826064,0.023992985,0.004603059,0.10408189,0.00061976,0.649021393,0.034578147,0.000607138,0.071937841
8498,8498,0.010204928,0.025839943,0.000584702,0.01253374,0.541359774,0.000792087,0.013814143,0.019239751,0.085078946,0.000584702,0.601744534,0.078838174,0.00042219,0.346605215
8499,8499,0.01020513,0.018949328,0.000336799,0.008796445,0.528979081,0.000473131,0.005852834,0.030824977,0.033835631,0.000336799,0.560398143,0.044260028,0.000339283,0.137334845
8503,8503,0.010211486,0.010336064,1.59e-05,0.004964952,0.523377361,8.98e-05,0.009160958,0.005223696,0.022900342,1.59e-05,0.554483371,0.029045643,1.99e-05,0.176573113
8505,8505,0.010295733,0.00947474,1.89e-05,0.005134282,0.517391234,1.7e-05,0.014759321,0.008740639,0.03590014,1.89e-05,0.556910824,0.031811895,2.26e-05,0.104636426
8508,8508,0.010307135,0.011197389,8.29e-06,0.007842126,0.531123204,0.000111741,0.00592554,0.032893767,0.030221094,8.29e-06,0.562904167,0.037344398,1.01e-05,0.052318794
8509,8509,0.010309758,0.008613416,6.41e-05,0.005147349,0.520838153,0.000166197,0.004362361,0.004085861,0.022148341,6.41e-05,0.547586933,0.020746888,6.94e-05,0.026159891
8510,8510,0.011200157,0.010336064,0.000151497,0.032087064,0.652828857,0.002171168,0.009960724,0.011895545,0.061667781,0.000151497,0.635868973,0.019363762,0.000156886,0.039239422
8511,8511,0.020500762,0.013781383,0.011379987,0.02213492,0.622904571,0.002121662,0.006688953,0.023946249,0.066977328,0.011379987,0.623607795,0.034578147,0.011493895,0.104636426
8512,8512,0.010317123,0.012920059,0.000216603,0.008647548,0.534439001,5.19e-05,0.006434482,0.089368641,0.028424921,0.000216603,0.563705232,0.04011065,0.000221937,0.019620208
8515,8515,0.010397032,0.013781383,2.38e-05,0.004970732,0.51713038,0.000661959,0.018067445,0.003568663,0.024391367,2.38e-05,0.544485847,0.024896266,3.18e-05,0.15041421
8517,8517,0.01040238,0.014642707,0.001503061,0.000658201,0.496523935,0.000792087,0.004362361,0.001861911,0.00616333,0.001503061,0.510951468,0.005532503,0.001550995,0.006538528
8518,8518,0.010404397,0.012920059,0.000224115,0.004846897,0.526151501,0.000509906,0.009015546,0.014119494,0.024687114,0.000224115,0.555473438,0.034578147,0.00022959,0.013080526
8519,8519,0.010407222,0.024978619,0.001160641,0.02569995,0.548924279,0.000792087,0.011269433,0.044168675,0.090212874,0.001160641,0.601364053,0.070539419,0.001091828,0.071937841
8520,8520,0.010409644,0.007752092,8.16e-05,0.005490174,0.527391147,0.000605381,0.005089421,0.008792359,0.020001491,8.16e-05,0.554865462,0.017980636,9.4e-05,0.006538528
8521,8521,0.01041489,0.01722668,0.000217855,0.01977263,0.580341953,0.000792087,0.007634132,0.023170452,0.066078822,0.000217855,0.605819297,0.055325035,0.000221937,0.235430428
8522,8522,0.010414991,0.039621174,0.007379659,0.038645839,0.614930536,0.002885461,0.013814143,0.073403269,0.132925704,0.007379659,0.644413094,0.10373444,0.007612971,0.006538528
8523,8523,0.01061436,0.011197389,0.000237888,0.011436309,0.573526217,0.000834521,0.004871303,0.013964335,0.033678821,0.000237888,0.590299133,0.024896266,0.000276783,0.156953892
8524,8524,0.010718282,0.024117295,0.001052965,0.01842117,0.578864034,0.001039615,0.013596025,0.030359499,0.067443848,0.001052965,0.611693665,0.067773167,0.001062491,0.170033431
8525,8525,0.011222152,0.018949328,0.001184429,0.04974996,0.676587753,0.000785015,0.074693435,0.046506408,0.130765452,0.001184429,0.686051398,0.05670816,0.00126402,0.431621434
8526,8526,0.010601546,0.018088004,0.003811371,0.002133135,0.52943,0.002567211,0.003998831,0.027049434,0.015582758,0.003811371,0.561020617,0.049792531,0.003736372,0.523177174
8528,8528,0.011099161,0.027562592,0.000404409,0.03167646,0.675147872,0.00448378,0.034135475,0.020274146,0.102290718,0.000404409,0.668572148,0.038727524,0.00039668,0.019620208
8530,8530,0.010608508,0.010336064,0.001464936,0.002980021,0.530857656,0.000462522,0.006870719,0.015309049,0.015483737,0.001464936,0.553691018,0.017980636,0.001494669,0.045779104
8532,8532,0.01061779,0.006029443,2.82e-05,0.007130633,0.595441371,0.000214288,0.008106721,0.017739878,0.029599177,2.82e-05,0.615759181,0.01659751,3.86e-05,0.078477523
8533,8533,0.010618093,0.007752092,1.02e-05,0.005052986,0.539580479,0.000100425,0.006579894,0.019084591,0.023356106,1.02e-05,0.570339851,0.02351314,1.12e-05,0.03269974
8534,8534,0.010620212,0.007752092,6.02e-05,0.004472075,0.515661199,0.000869882,0.00556201,0.001861911,0.019814405,6.02e-05,0.540306966,0.020746888,9.64e-05,0.065398159
8535,8535,0.010696589,0.011197389,0.0,0.008889547,0.544487112,2.88e-18,0.004798597,0.10164174,0.031692123,0.0,0.573198366,0.04011065,0.0,0.006538528
8536,8536,0.010697296,0.018949328,0.001081762,0.014081618,0.587540753,0.000630841,0.03976183,0.015309049,0.1022814,0.001081762,0.658703781,0.053941909,0.001095654,0.039239422
8537,8537,0.010698002,0.012920059,0.0,0.007078889,0.550548138,2.88e-18,0.012032846,0.011378347,0.04329258,0.0,0.573873034,0.042876902,0.0,0.019620208
8538,8538,0.01070345,0.018949328,0.000359335,0.011954528,0.535655258,0.000526172,0.004725891,0.01929147,0.038133746,0.000359335,0.572642428,0.049792531,0.000378823,0.006538528
8539,8539,0.010708697,0.047373092,0.001842401,0.002397773,0.567912672,0.003903859,0.012578141,0.04621264,0.067547592,0.001842401,0.619456313,0.053941909,0.0019189,0.019620208
8541,8541,0.010712329,0.006890768,1.45e-05,0.009234475,0.580849594,0.000164075,0.006979778,0.026635676,0.037803097,1.45e-05,0.618133473,0.020746888,1.51e-05,0.026159891
8542,8542,0.010714751,0.013781383,0.000138976,0.014416224,0.567470802,0.000499298,0.008542957,0.008844079,0.0534673,0.000138976,0.602152932,0.04011065,0.000145407,0.006538528
8546,8546,0.010717677,0.011197389,0.000286717,0.00666938,0.594221996,0.000107498,0.005671069,0.015929686,0.02534172,0.000286717,0.602448967,0.041493776,0.000304844,0.366224437
8548,8548,0.010795971,0.018949328,0.000124828,0.007735992,0.521967775,0.001223492,0.00857931,0.019084591,0.036114011,0.000124828,0.551017198,0.034578147,9.68e-05,0.261589164
8549,8549,0.010797384,0.013781383,2.98e-05,0.009630432,0.525629639,0.000334515,0.00894284,0.021722299,0.044502351,2.98e-05,0.559099354,0.037344398,3e-05,0.006538528
8550,8550,0.010798191,0.010336064,7.2e-05,0.009610481,0.585008335,0.000603967,0.079562921,0.005740893,0.085581471,7.2e-05,0.652545454,0.030428769,6.85e-05,0.039239422
8552,8552,0.010802529,0.006890768,9.99e-05,0.003594693,0.518358074,0.000232676,0.006070952,0.004706498,0.018074866,9.99e-05,0.539850309,0.019363762,9.81e-05,0.24197011
8554,8554,0.011105618,0.015504031,0.001285845,0.00644214,0.580838821,0.001775124,0.008324839,0.014378093,0.044713466,0.001285845,0.601918491,0.02351314,0.000924737,0.019620208
8555,8555,0.02028969,0.006890768,0.006412558,0.0031323,0.557523022,0.000539609,0.010215195,0.010137073,0.016272763,0.006412558,0.566018574,0.019363762,0.006537713,0.039239422
8557,8557,0.010811408,0.018949328,8.69e-05,0.01607118,0.575684212,0.000200851,0.009597194,0.031238735,0.053261334,8.69e-05,0.601454409,0.06362379,8.42e-05,0.0
8560,8560,0.010815141,0.00947474,0.0,0.004717566,0.542053058,2.88e-18,0.003853419,0.048721048,0.021500336,0.0,0.563677987,0.029045643,0.0,0.026159891
8561,8561,0.010817361,0.023255971,0.000145237,0.017928379,0.578464206,0.000692369,0.009415429,0.022084337,0.065893388,0.000145237,0.610623844,0.059474412,0.000135203,0.03269974
8562,8562,0.010900599,0.007752092,2.18e-05,0.013187476,0.542920151,0.000184585,0.006725306,0.013912615,0.055451404,2.18e-05,0.581191143,0.024896266,2.36e-05,0.065398159
8563,8563,0.01090403,0.006890768,0.0,0.004436287,0.524014674,2.88e-18,0.0096699,0.009206117,0.025072287,0.0,0.55576224,0.030428769,0.0,0.111176109
8565,8565,0.010910689,0.005168119,3.43e-05,0.009651852,0.533122577,4.55e-05,0.006979778,0.021722299,0.031262692,3.43e-05,0.559533444,0.01659751,3.67e-05,0.052318794
8566,8566,0.010914725,0.006890768,8.05e-08,0.011197776,0.530618417,0.000231261,0.005452951,0.00651669,0.038053547,8.05e-08,0.560780618,0.022130014,1.01e-07,0.039239422
8567,8567,0.010916137,0.006029443,0.0,0.003095525,0.533652466,2.88e-18,0.005743775,0.040082814,0.014931417,0.0,0.557413291,0.02351314,0.0,0.300827432
8569,8569,0.011007851,0.015504031,1.25e-05,0.017303982,0.536455196,0.000175391,0.020321332,0.012205863,0.061718556,1.25e-05,0.578139681,0.045643154,1.27e-05,0.111176109
8570,8570,0.011009364,0.007752092,1.6e-06,0.003168099,0.520112091,8.06e-05,0.007088837,0.046117475,0.016532504,1.6e-06,0.545367364,0.022130014,1.56e-06,0.026159891
8573,8573,0.011024599,0.006890768,1.51e-05,0.006302122,0.553998389,0.000218531,0.00785225,0.003723823,0.022730749,1.51e-05,0.573067381,0.011065007,1.98e-05,0.013080526
8574,8574,0.011025003,0.005168119,0.0,0.004602377,0.518041473,2.88e-18,0.004762244,0.003672103,0.021337661,0.0,0.544056625,0.022130014,0.0,0.03269974
8575,8575,0.011107333,0.00947474,0.000114311,0.006426631,0.547938152,9.05e-05,0.005780128,0.028652747,0.027190004,0.000114311,0.572874642,0.026279391,0.000122193,0.013080526
8576,8576,0.011202074,0.008613416,1.51e-05,0.005693585,0.552954157,0.000280767,0.005162127,0.021360261,0.025037804,1.51e-05,0.578728769,0.027662517,1.72e-05,0.03269974
8577,8577,0.011027626,0.011197389,2.79e-05,0.00773973,0.54608507,0.000258843,0.008397545,0.010188793,0.028774817,2.79e-05,0.56897665,0.037344398,2.93e-05,0.156953892
8580,8580,0.011104105,0.020671976,0.000174033,0.008997816,0.537058425,0.001011326,0.012650847,0.009309557,0.04449979,0.000174033,0.574595156,0.05670816,0.000182396,0.052318794
8581,8581,0.011105719,0.008613416,0.001713666,0.002575347,0.583160824,4.22e-07,0.005525657,0.021205101,0.03275455,0.001713666,0.615410174,0.027662517,0.001728455,0.026159891
8582,8582,0.011111167,0.013781383,5.57e-05,0.003927739,0.513884553,0.000386143,0.009088252,0.03015262,0.018933102,5.57e-05,0.538976678,0.041493776,7.21e-05,0.104636426
8584,8584,0.011120349,0.00947474,1.65e-05,0.010848992,0.541135547,4.27e-05,0.014359438,0.031807652,0.034912137,1.65e-05,0.571672896,0.034578147,1.33e-05,0.026159891
8585,8585,0.011121055,0.012920059,0.0,0.006995196,0.712454926,2.88e-18,0.009633547,0.039048418,0.063712649,0.0,0.718582361,0.038727524,0.0,0.065398159
8586,8586,0.01120056,0.016365355,8.53e-05,0.009855033,0.539272509,0.000468887,0.015559087,0.016860642,0.049334712,8.53e-05,0.578304381,0.037344398,8.37e-05,0.111176109
8587,8587,0.011219932,0.013781383,2.63e-05,0.006940969,0.533048205,0.000539609,0.007452367,0.014740131,0.032544764,2.63e-05,0.564460664,0.030428769,2.92e-05,0.03269974
8588,8588,0.020600648,0.023255971,0.00133346,0.037512717,0.661305838,0.000616697,0.023593102,0.022394656,0.103402855,0.00133346,0.659331172,0.042876902,0.001312247,0.058858476
8589,8589,0.011213071,0.012058713,0.0,0.001763682,0.540429512,2.88e-18,0.006361776,0.036048672,0.026827764,0.0,0.590544,0.041493776,0.0,0.045779104
8590,8590,0.011221849,0.004306795,1.62e-05,0.004097317,0.526694034,0.000446256,0.005125774,0.024722045,0.016659884,1.62e-05,0.548401132,0.009681881,1.77e-05,0.130795163
8593,8593,0.020184456,0.008613416,6.13e-06,0.010650043,0.535388999,8.35e-05,0.00748872,0.031135295,0.035836641,6.13e-06,0.570094976,0.024896266,6.76e-06,0.307367114
8595,8595,0.020198178,0.015504031,7.64e-06,0.019140942,0.583752656,0.000558704,0.005380245,0.036721029,0.054251653,7.64e-06,0.609528046,0.04011065,8.97e-06,0.0
8599,8599,0.020282728,0.003445449,9.75e-06,0.005171462,0.560699026,0.000108205,0.005380245,0.036410711,0.020557566,9.75e-06,0.578959035,0.009681881,1.16e-05,0.045779104
8600,8600,0.020283535,0.008613416,0.000137724,0.009118226,0.578961921,0.000363511,0.006034599,0.035738354,0.045604778,0.000137724,0.610364358,0.020746888,0.000140305,0.143874527
8602,8602,0.020289892,0.008613416,1.31e-06,0.005628758,0.519003393,1.55e-05,0.005380245,0.008171722,0.026118847,1.31e-06,0.542410776,0.02351314,1.79e-06,0.189652478
8604,8604,0.02058622,0.01722668,0.000274197,0.035651947,0.661221822,0.000834521,0.014941086,0.026015039,0.082684401,0.000274197,0.654403673,0.049792531,0.000274232,0.091556895
8605,8605,0.020601355,0.056847701,8.33e-05,0.289925364,0.80212862,0.003981653,0.025919695,0.909516798,0.500735737,8.33e-05,0.799537675,0.174273859,8.28e-05,0.117715791
8606,8606,0.020389172,0.012920059,2.34e-05,0.005936471,0.552813907,1.36e-05,0.008615663,0.050175408,0.035517362,2.34e-05,0.593714105,0.044260028,3.19e-05,0.026159891
8609,8609,0.020492993,0.005168119,4.34e-05,0.00447558,0.565314862,7.99e-05,0.004980362,0.022756694,0.018665701,4.34e-05,0.570569971,0.012448133,5.24e-05,0.039239422
8610,8610,0.020493901,0.006890768,0.000132716,0.004067488,0.557645632,0.000256721,0.00374436,0.038479501,0.017623045,0.000132716,0.572870539,0.020746888,0.000140305,0.078477523
8612,8612,0.020583395,0.006890768,8.94e-06,0.005266629,0.525729289,0.000125885,0.01486838,0.002275669,0.024768965,8.94e-06,0.556830221,0.020746888,1.02e-05,0.006538528
8613,8613,0.020586624,0.016365355,3.05e-05,0.009776526,0.553768171,0.000228432,0.00628907,0.018567394,0.044742296,3.05e-05,0.589973289,0.055325035,3.29e-05,0.065398159
8614,8614,0.020590962,0.018949328,0.000108051,0.011987022,0.544946798,0.000294911,0.007743191,0.027463192,0.039247664,0.000108051,0.571744999,0.060857538,0.000104336,0.137334845
8615,8615,0.020591265,0.019810652,0.0,0.013457721,0.621727531,2.88e-18,0.009488135,0.115708481,0.053546576,0.0,0.633944092,0.074688797,0.0,0.15041421
8616,8616,0.020596512,0.00947474,1.63e-05,0.0100964,0.536916383,3.32e-05,0.005234833,0.028135549,0.032990275,1.63e-05,0.565610214,0.030428769,1.33e-05,0.013080526
8617,8617,0.020787203,0.021533322,2.15e-05,0.019020146,0.570957075,0.000777943,0.008252133,0.04080689,0.064833852,2.15e-05,0.595984114,0.058091286,2.67e-05,0.065398159
8619,8619,0.020603473,0.008613416,0.0,0.007322905,0.520790296,2.88e-18,0.004980362,0.007654524,0.027031897,0.0,0.547192857,0.026279391,0.0,0.03269974
8620,8620,0.020604886,0.012920059,3.66e-05,0.011858891,0.573180169,2.57e-05,0.018140151,0.029480263,0.040310814,3.66e-05,0.598922034,0.047026279,3.61e-05,0.451240488
8621,8621,0.020608215,0.00947474,0.0,0.005421201,0.519658941,2.88e-18,0.005961893,0.008016563,0.022376904,0.0,0.545684481,0.029045643,0.0,0.019620208
8622,8622,0.020610435,0.007752092,4.21e-05,0.003925533,0.539276522,0.000933531,0.003962478,0.012205863,0.018430628,4.21e-05,0.560849317,0.019363762,5.11e-05,0.019620208
