,Id,degree centrality,betweenness centrality,closeness centrality,eigenvector centrality,Katz-Centrality,Percolation-Centrality,Harmonic centrality,hubscore,authoritiesscore,Page-Rank,rank-Prestige
990,0.9786933611077564,0.0,0.0,0.004076674719181933,3.3109731858220176e-30,0.05421393918328298,0.0,0.003925151201717645,4.776414013016135e-16,5.047009210017689e-16,0.004601707038352175,0.08333333333333333
991,0.959226242995731,0.05263159410249256,6.249486982411893e-05,0.0030575102212947085,7.339477016621847e-32,0.049285395558341404,6.249486982411893e-05,0.0026167674678117636,4.77561737539325e-16,5.046088209413033e-16,0.002490190586609496,0.027777777777777776
992,0.00031872784909553025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.773394637015051e-16,5.049624004837804e-16,0.0,0.0
993,0.9687042345804683,0.05263159410249256,0.010167075837058153,0.0055035083617506544,6.534062484447301e-30,0.05914244211715009,0.010167075837058153,0.005233534935623527,4.778614575186417e-16,5.046776313313063e-16,0.006713350540634986,0.08333333333333333
994,0.9588194336612729,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.781292778758002e-16,5.049624004837804e-16,0.0,0.0
995,0.9392520257480443,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.780286320090973e-16,5.049624004837804e-16,0.0,0.0
996,0.0005090161439338241,0.05263159410249256,6.249486982411893e-05,0.004076674719181933,3.3109731858220176e-30,0.05421393918328298,6.249486982411893e-05,0.003925151201717645,4.770938195522642e-16,5.050926109140939e-16,0.004601707038352175,0.027777777777777776
997,0.9388322009363678,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.768174698843683e-16,5.049624004837804e-16,0.0,0.0
998,0.9495488825506542,0.05263159410249256,6.249486982411893e-05,0.0030575102212947085,7.339477016621847e-32,0.049285395558341404,6.249486982411893e-05,0.0026167674678117636,4.767065888447804e-16,5.047316210219241e-16,0.002490190586609496,0.08333333333333333
999,0.9790989597001476,0.31578956461495533,0.11147125982195492,0.18408892302664237,7.983799180080974e-14,0.1676807967507689,0.11147125982195492,0.18171524303653347,4.740420321703764e-16,5.046945692734609e-16,0.042261456417186205,0.16666666666666666
1000,0.9689973350558158,0.05263159410249256,0.000746207400885002,0.01151061884363512,2.040295984983763e-28,0.07491377357874826,0.000746207400885002,0.010903197783421272,4.773872278416352e-16,5.054186663005697e-16,0.01662742181357404,0.027777777777777776
1001,0.9588137835316276,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.778768102779693e-16,5.049624004837804e-16,0.0,0.0
1002,0.9993808063279838,0.05263159410249256,0.0001245233600226847,0.0054355774439979335,1.9101896279750357e-28,0.0551996397700564,0.0001245233600226847,0.005669662847797743,4.772763468020473e-16,5.047856107125418e-16,0.008180911329712857,0.027777777777777776
1003,0.9285421041102978,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9446247976676907,5.049624004837804e-16,0.0,0.0
1004,0.969301029524248,0.05263159410249256,3.115415898694884e-05,0.004076674719181933,3.3109731858220176e-30,0.05421393918328298,3.115415898694884e-05,0.003925151201717645,4.77470815086863e-16,5.047231520508467e-16,0.004601707038352175,0.05555555555555555
1005,0.9691058982611424,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.772422295590971e-16,5.049624004837804e-16,0.0,0.0
1006,0.9389404614561776,0.15789478230747767,0.018748460947235677,0.009172530663884126,2.206515105988231e-31,0.14785614598394967,0.018748460947235677,0.00785030240343529,4.807801876530241e-16,5.061268840069086e-16,0.007473493922251548,0.1388888888888889
1007,0.979700294926678,0.05263159410249256,9.327592511062525e-05,0.004076674719181933,3.3109731858220176e-30,0.05421393918328298,9.327592511062525e-05,0.003925151201717645,5.033999197289505e-16,5.048470107528522e-16,0.004601707038352175,0.08333333333333333
1008,0.9686020277709926,0.1052631882049851,0.03315959137682727,0.13691380289170926,3.844051457076024e-18,0.06625288184361819,0.03315959137682727,0.1283223306931535,4.778938688994443e-16,5.047104485942308e-16,0.03273806555515654,0.05555555555555555
1009,0.9285419023199534,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.774745679835874e-16,5.049624004837804e-16,0.0,0.0
1010,0.9285406915778864,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.049624004837804e-16,0.0,0.0
1011,0.9989817659217879,0.05263159410249256,0.0011846042489049406,0.004076674719181933,3.3109731858220176e-30,0.05421393918328298,0.0011846042489049406,0.003925151201717645,4.771654657624595e-16,5.048427762673137e-16,0.004601707038352175,0.08333333333333333
1012,0.9690034896613221,0.05263159410249256,3.115415898694884e-05,0.004076674719181933,3.3109731858220176e-30,0.05421393918328298,3.115415898694884e-05,0.003925151201717645,4.769965854098564e-16,5.047919624408498e-16,0.004601707038352175,0.08333333333333333
1013,0.9585115015956067,0.05263159410249256,0.0008115005484624398,0.0030575102212947085,7.339477016621847e-32,0.049285395558341404,0.0008115005484624398,0.0026167674678117636,4.772098181782946e-16,5.048762287030689e-16,0.002490190586609496,0.08333333333333333
1014,0.9993805036424671,0.0,0.0,0.004586265331942063,9.728324649803438e-29,0.054706789476669695,0.0,0.00479740702344931,4.776414013016135e-16,5.057584837650463e-16,0.0063913409466675505,0.08333333333333333
1015,0.929155748547841,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.773752868066026e-16,5.049624004837804e-16,0.0,0.0
