,Id,Degree centrality,Betweenness centrality,Eigenvector centrality,Closeness centrality,Hubs score,Authority score,Page Rank,Katz Centrality,Percolation Centrality,Hormonic Centrality,Rank Prestige,Load Centrality,score
13003,0.948828861,0.012058713,0.000434458,4.31E-36,0.002232192,3.17E-05,0.000134143,0.005637454,0.000529555,0.000434458,0.002225785,0.011065007,0.000445149,0
13004,0.979088191,0.006890768,1.79E-05,2.65E-33,0.004074336,6.87E-07,6.69E-05,0.002844587,0.00058477,1.79E-05,0.004456998,0.012448133,1.86E-05,0.006538528
13005,0.969203908,0.013781383,0.000211595,3.86E-34,0.004139814,4.19E-05,0.000114512,0.005896053,0.000531968,0.000211595,0.004218133,0.009681881,0.000215559,0.071937841
13006,0.979099996,0.008613416,0.000473271,4.05E-22,0.019054378,7.04E-06,0.000345717,0.0172744,0.001256784,0.000473271,0.019191381,0.022130014,0.000482139,0.03269974
13007,0.939436642,0.001722801,4.91E-08,2.47E-38,0.000771485,3.88E-06,5.27E-05,0.000620637,0.000192215,4.91E-08,0.000651449,0.005532503,5.00E-08,0
13008,0.968795384,0.004306795,1.05E-06,2.47E-38,0.000771485,2.38E-05,4.73E-05,0.000879236,0.000192215,1.05E-06,0.000651449,0.004149378,1.06E-06,0.013080526
13009,0.938945284,0.006029443,1.45E-07,2.65E-37,0.00086792,8.70E-06,6.73E-05,0.000465478,0.00020183,1.45E-07,0.000814311,0.002766252,1.51E-07,0.045779104
13010,0.989890821,0.006890768,4.43E-07,3.13E-33,0.006403586,1.29E-06,9.71E-05,0.013757456,0.001014194,4.43E-07,0.006541635,0.020746888,4.54E-07,0.071937841
13011,0.928948704,0.000861172,0,2.47E-38,0.000771485,2.88E-18,0.000227933,0.000310319,0.000192215,0,0.000651449,0.002766252,0,0
13012,0.929344313,0.006890768,0,1.11E-37,0.003472305,2.88E-18,0.000581648,0.010137073,0.000864972,0,0.002931521,0.017980636,0,0
13013,0.939032154,0.002584125,4.91E-08,5.20E-37,0.001157432,2.31E-06,5.78E-05,0.001086115,0.000307548,4.91E-08,0.000977174,0.006915629,5.00E-08,0.091556895
13014,0.939139204,0.001722801,0,5.20E-37,0.0012346,2.88E-18,0.000123964,0.003051466,0.000307548,0,0.001140036,0.006915629,0,0.117715791
13015,0.959120861,0.004306795,5.06E-07,4.50E-35,0.002314873,4.48E-07,0.000106514,0.003516944,0.000543106,5.06E-07,0.002524365,0.012448133,5.14E-07,0
13016,0.999977601,0.006029443,0,1.95E-32,0.006200546,2.88E-18,8.00E-05,0.038531221,0.001061278,0,0.00673707,0.022130014,0,0
13017,0.928443825,0.004306795,0,0,0,3.88E-06,2.13E-17,0,0,0,0,0,0,0.006538528
13018,0.929254214,0.010336064,0.000138976,1.23E-38,0.000385742,4.13E-06,2.03E-07,0.000879236,9.61E-05,0.000138976,0.000325725,0.002766252,0.000144131,0.117715791
13019,0.949332832,0.006029443,2.04E-07,2.65E-37,0.000771485,3.09E-07,4.76E-07,0.001706752,0.00020183,2.04E-07,0.000651449,0.006915629,2.08E-07,0.065398159
13020,0.958720812,0.016365355,0.000260424,4.24E-35,0.003437228,0.000168319,1.19E-06,0.013395418,0.000753588,0.000260424,0.003365821,0.017980636,0.000266579,0.170033431
13021,0.939044766,0.002584125,3.73E-07,2.65E-37,0.00086792,8.06E-07,2.59E-07,0.003620383,0.00020183,3.73E-07,0.000814311,0.004149378,3.80E-07,0.071937841
13022,0.949444522,0.004306795,1.18E-07,3.02E-37,0.001984177,1.11E-05,7.45E-05,0.005430575,0.000490149,1.18E-07,0.001791485,0.012448133,1.20E-07,0.019620208
13023,0.928640873,0.001722801,0,0,0,0.000855737,2.13E-17,0,0,0,0,0,0,0.006538528
13024,0.969613441,0,0,1.23E-38,0.000385742,2.88E-18,3.40E-05,0.001551593,9.61E-05,0,0.000325725,0.001383126,0,0.24197011
13025,0.94871939,0.004306795,2.94E-07,4.56E-36,0.002244719,4.67E-07,7.23E-05,0.006309811,0.000539169,2.94E-07,0.00211721,0.008298755,2.97E-07,0.058858476
13026,0.9487205,0.004306795,3.67E-07,2.78E-37,0.0012346,8.56E-05,4.14E-05,0.004654778,0.000297934,3.67E-07,0.001140036,0.005532503,3.57E-07,0.098096744
13027,0.938635839,0,0,2.53E-37,0.000514323,2.88E-18,2.70E-05,0.000465478,0.000105719,0,0.000488587,0.001383126,0,0.130795163
13028,0.929053332,0.010336064,0.00019031,3.70E-38,0.001157432,0.003606826,0.000238839,0.000982675,0.000288326,0.00019031,0.000977174,0.006915629,0.000182396,0.058858476
13029,0.998872801,0.013781383,0.009060885,6.99E-21,0.031807361,0.002482345,0.002908241,0.01510217,0.00209874,0.009060885,0.033264751,0.024896266,0.008983776,0
13030,0.938635637,0.006029443,1.16E-05,7.59E-37,0.001377899,0.003451237,0.000228297,0.001292994,0.000317156,1.16E-05,0.001302898,0.004149378,5.62E-06,0.019620208
13031,0.979402076,0.008613416,0.000267936,1.53E-21,0.023519082,0.000143566,0.003424453,0.013033379,0.001512357,0.000267936,0.025757963,0.019363762,0.000275508,0
13032,0.939337261,0.003445449,1.51E-06,7.59E-37,0.001543242,0.003818992,0.000220663,0.001241274,0.000317156,1.51E-06,0.001465761,0.004149378,1.35E-06,0.026159891
13033,0.949321632,0.004306795,4.70E-07,4.28E-36,0.001899382,1.93E-06,0.000190853,0.003465224,0.00033734,4.70E-07,0.001791485,0.006915629,4.81E-07,0
13034,0.939437248,0.006029443,2.33E-07,1.05E-36,0.002840973,7.50E-06,0.000876107,0.004499619,0.000711201,2.33E-07,0.002605797,0.017980636,2.35E-07,0.071937841
13035,0.92914333,0.064599619,0,0,0,0.001237636,2.13E-17,0,0,0,0,0,0,0
13036,0.958517307,0.027562592,0.002949217,1.39E-30,0.012258133,0.000473131,0.000599825,0.058533321,0.001558538,0.002949217,0.013550142,0.033195021,0.002994605,0
13037,0.959410934,0.008613416,0.004390139,9.13E-31,0.004890522,0.000209337,7.89E-05,0.012050704,0.00095867,0.004390139,0.005629606,0.02351314,0.004386532,0.006538528
13038,0.948829063,0.012920059,0.000394392,1.70E-35,0.002572074,1.14E-05,7.85E-05,0.003361784,0.000552623,0.000394392,0.002442934,0.01659751,0.000403058,0.006538528
13039,0.949135481,0.012058713,4.24E-05,1.75E-36,0.002924044,0.000664788,0.000121419,0.001706752,0.000547816,4.24E-05,0.002768659,0.01659751,4.26E-05,0.019620208
13040,0.95932255,0.003445449,2.35E-07,1.23E-38,0.000385742,5.94E-06,5.09E-05,5.17E-05,9.61E-05,2.35E-07,0.000325725,0.004149378,2.40E-07,0.006538528
13041,0.949130537,0.004306795,0.000120446,2.47E-38,0.000771485,5.52E-06,6.14E-05,0.000310319,0.000192215,0.000120446,0.000651449,0.006915629,0.00012079,0.019620208
13042,0.948421144,0.006029443,9.92E-06,2.47E-38,0.000771485,6.00E-05,5.96E-05,0.000568917,0.000192215,9.92E-06,0.000651449,0.005532503,1.03E-05,0.130795163
13043,0.94872736,0.014642707,0.000777517,4.28E-35,0.003844809,3.15E-05,5.78E-05,0.010240512,0.000955411,0.000777517,0.004044413,0.02351314,0.000797187,0.019620208
13044,0.948938231,0.018088004,0.000825094,5.20E-34,0.006741179,1.51E-06,7.60E-05,0.026428797,0.001576089,0.000825094,0.006948791,0.04011065,0.00084183,0.013080526
13045,0.949222452,0.005168119,0.0003681,3.70E-38,0.001157432,0.000820376,0.000127599,0.002017071,0.000288326,0.0003681,0.000977174,0.009681881,0.000376272,0.117715791
13046,0.969517187,0.018088004,0.003036847,2.01E-18,0.080532633,3.53E-05,0.001868545,0.022498095,0.002584528,0.003036847,0.077815987,0.038727524,0.003327408,0.026159891
13047,0.938639067,0.006890768,3.59E-06,2.47E-38,0.000771485,5.89E-06,5.38E-05,0.000413758,0.000192215,3.59E-06,0.000651449,0.006915629,3.69E-06,0.006538528
13048,0.978902544,0.005168119,0.000790037,2.36E-24,0.025056539,0.000430697,7.53E-05,0.014584972,0.000638094,0.000790037,0.023894224,0.015214385,0.000802289,0.006538528
13049,0.949434836,0.006029443,1.68E-06,6.93E-35,0.001644772,1.22E-06,0.000112694,0.004137581,0.000321196,1.68E-06,0.001764341,0.008298755,1.71E-06,0.013080526
13050,0.949222049,0.008613416,0.001065486,1.72E-35,0.003104866,2.62E-06,7.45E-05,0.005689174,0.000658342,0.001065486,0.003040096,0.019363762,0.001080348,0.019620208
13051,0.949026111,0.002584125,2.99E-06,1.23E-38,0.000385742,1.48E-05,7.13E-05,0.00010344,9.61E-05,2.99E-06,0.000325725,0.004149378,2.84E-06,0.039239422
13052,0.999888612,0.002584125,0.000376864,2.65E-37,0.00086792,0.000110326,5.02E-05,0.007189047,0.00020183,0.000376864,0.000814311,0.008298755,0.000383925,0.006538528
13053,0.93943523,0.002584125,1.77E-06,1.23E-38,0.000385742,3.05E-06,5.42E-05,5.17E-05,9.61E-05,1.77E-06,0.000325725,0.004149378,1.85E-06,0.078477523
13054,0.93894831,0.004306795,2.63E-05,2.65E-37,0.00086792,3.29E-06,5.20E-05,0.000517198,0.00020183,2.63E-05,0.000814311,0.008298755,2.69E-05,0.013080526
13055,0.939234045,0.006890768,1.36E-06,1.23E-38,0.000385742,5.31E-07,4.73E-05,5.17E-05,9.61E-05,1.36E-06,0.000325725,0.004149378,1.42E-06,0.013080526
13056,0.959211061,0.006890768,0.001563898,1.64E-32,0.008709546,7.50E-08,6.40E-05,0.050220404,0.001097277,0.001563898,0.008669702,0.022130014,0.001571594,0.013080526
13057,0.9692143,0.003445449,3.08E-07,2.90E-37,0.001543242,2.02E-07,5.63E-05,0.009206117,0.000394045,3.08E-07,0.001302898,0.013831259,3.14E-07,0.058858476
13058,0.000830164,0.007752092,9.18E-05,2.52E-24,0.029404274,1.46E-06,6.80E-05,0.033617844,0.001199337,9.18E-05,0.030885445,0.020746888,9.32E-05,0.013080526
13059,0.99999102,0.006029443,2.45E-07,6.96E-35,0.002415517,3.68E-06,8.22E-05,0.007395926,0.000523019,2.45E-07,0.002551509,0.015214385,2.56E-07,0.045779104
13060,0.95943525,0.005168119,7.49E-06,8.78E-30,0.005081922,1.41E-07,4.44E-05,0.003154905,0.000670369,7.49E-06,0.005184449,0.015214385,7.60E-06,0.03269974
13061,0.939346543,0.004306795,1.48E-07,2.65E-37,0.00086792,6.39E-05,5.16E-05,0.006102932,0.00020183,1.48E-07,0.000814311,0.005532503,1.51E-07,0.065398159
13062,0.001029836,0.012058713,1.94E-05,1.27E-24,0.026875187,2.40E-06,7.05E-05,0.033514404,0.001557887,1.94E-05,0.030023556,0.035961272,1.98E-05,0.052318794
13063,0.969008575,0.006029443,1.33E-06,3.45E-34,0.003588943,1.46E-06,6.58E-05,0.002689427,0.000576085,1.33E-06,0.003664401,0.01659751,1.35E-06,0.071937841
13064,0.938932268,0.002584125,7.68E-07,2.47E-38,0.000771485,7.71E-07,6.03E-05,0.001706752,0.000192215,7.68E-07,0.000651449,0.006915629,7.56E-07,0.307367114
13065,0.959023296,0.013781383,0.002865305,5.55E-29,0.009452383,8.56E-07,0.00024102,0.051088779,0.001580548,0.002865305,0.010358041,0.038727524,0.002934529,0.039239422
13066,0.958708806,0.010336064,0.000205334,1.15E-34,0.004409279,6.29E-07,6.36E-05,0.017636438,0.000979634,0.000205334,0.004505856,0.022130014,0.000209182,0.026159891
13067,0.948616275,0.006029443,4.17E-06,1.11E-35,0.002834875,7.64E-07,0.000167224,0.007395926,0.000560308,4.17E-06,0.002822946,0.01659751,4.21E-06,0
13068,0.9384286,0.001722801,2.94E-08,1.23E-38,0.000385742,1.36E-06,6.80E-05,0.00010344,9.61E-05,2.94E-08,0.000325725,0.004149378,3.00E-08,0.03269974
13069,0.959317203,0.004306795,2.03E-06,4.53E-33,0.007476963,1.94E-08,4.76E-05,0.010240512,0.000649618,2.03E-06,0.007247372,0.015214385,2.00E-06,0.039239422
13070,0.938542107,0.004306795,1.54E-07,2.47E-38,0.000771485,1.21E-05,7.74E-05,0.000465478,0.000192215,1.54E-07,0.000651449,0.005532503,1.12E-07,0.006538528
13071,0.939033869,0.002584125,4.42E-07,5.20E-37,0.0012346,2.08E-07,5.60E-05,0.001655032,0.000307548,4.42E-07,0.001140036,0.008298755,4.50E-07,0.026159891
13072,0.938836216,0.002584125,4.06E-07,2.47E-38,0.000771485,1.87E-06,4.44E-05,0.001034395,0.000192215,4.06E-07,0.000651449,0.008298755,3.75E-07,0.026159891
13073,0.02028293,0.004306795,0,7.02E-07,0.320125849,2.88E-18,6.36E-05,0.032066251,0.000732585,0,0.316762021,0.013831259,0,0
13074,0.020404307,0.005168119,0,6.10E-08,0.296123556,2.88E-18,8.03E-05,0.046370902,0.001317206,0,0.311065622,0.019363762,0,0
13075,0.948430124,0.005168119,2.02E-07,1.23E-38,0.000385742,1.51E-05,4.33E-05,5.17E-05,9.61E-05,2.02E-07,0.000325725,0.004149378,2.05E-07,0
13076,0.020991617,0.005168119,0,3.51E-24,0.02463719,2.88E-18,7.92E-05,0.073996494,0.001030642,0,0.026759745,0.017980636,0,0.026159891
13077,0.021105124,0,0,1.23E-38,0.000385742,2.88E-18,4.44E-05,5.17E-05,9.61E-05,0,0.000325725,0.004149378,0,0
13078,0.021113901,0.006890768,0,2.31E-29,0.007890682,2.88E-18,8.87E-05,0.033824723,0.001122681,0,0.009367683,0.024896266,0,0.130795163
13079,0.938830768,0.000861172,0,1.23E-38,0.000385742,7.43E-07,6.29E-05,5.17E-05,9.61E-05,0,0.000325725,0.004149378,0,0.20273185
13080,0.938834198,0.004306795,4.12E-07,6.16E-38,0.001929053,1.68E-07,7.85E-05,0.006309811,0.000480542,4.12E-07,0.001628623,0.017980636,4.20E-07,0.019620208
13081,0.949338482,0.000861172,0,2.28E-33,0.002706275,2.88E-18,4.94E-05,0.009412996,0.000249824,0,0.002817517,0.006915629,0,0.019620208
13082,0.958619816,0.001722801,1.06E-06,3.51E-35,0.001350342,6.04E-07,6.58E-05,0.001706752,0.000223065,1.06E-06,0.001357186,0.008298755,1.08E-06,0.03269974
13083,0.95870931,0.006890768,0,5.81E-36,0.004822647,2.88E-18,0.001119673,0.035945233,0.000971652,0,0.004668719,0.02351314,0,0.013080526
13084,0.959221756,0.002584125,0,3.83E-35,0.001953171,2.88E-18,7.13E-05,0.013291978,0.000425856,0,0.002008635,0.01659751,0,0.006538528
13085,0.959618173,0.002584125,2.17E-07,5.30E-34,0.001609763,3.35E-07,6.25E-05,0.003103186,0.000320447,2.17E-07,0.00185663,0.006915629,2.21E-07,0.026159891
13086,0.95962463,0.003445449,0,6.89E-30,0.004699628,2.88E-18,7.05E-05,0.03004918,0.000774152,0,0.005320168,0.01659751,0,0.163493741
13087,0.96941155,0.000861172,6.55E-09,1.23E-38,0.000385742,1.56E-09,4.98E-05,5.17E-05,9.61E-05,6.55E-09,0.000325725,0.004149378,6.67E-09,0.026159891
13088,0.978890134,0.004306795,4.91E-08,1.68E-33,0.004074336,2.79E-07,0.000117057,0.00853376,0.000559263,4.91E-08,0.004435283,0.015214385,5.00E-08,0
13089,0.989700332,0.002584125,0,3.96E-33,0.005130792,2.88E-18,5.82E-05,0.006568409,0.000668337,0,0.005103018,0.01659751,0,0.006538528
13090,0.929144037,0.014642707,2.82E-06,1.23E-38,0.000385742,0.00011952,0.000204304,0.00010344,9.61E-05,2.82E-06,0.000325725,0.001383126,3.07E-06,0.117715791
13091,0.938739962,0.015504031,6.37E-06,2.76E-35,0.006903561,0.000357146,0.000194852,0.009050958,0.001428171,6.37E-06,0.006514491,0.035961272,6.38E-06,0.03269974
13092,0.978685015,0.006890768,0.00051584,8.11E-35,0.005407787,6.00E-05,0.000636178,0.014274654,0.000842007,0.00051584,0.005374455,0.022130014,0.000511475,0.03269974
13093,0.938934387,0.005168119,4.26E-06,5.55E-37,0.002363091,2.44E-07,0.000237022,0.00212051,0.000595868,4.26E-06,0.00211721,0.013831259,4.62E-06,0.006538528
13094,0.938832382,0.016365355,0.001556223,3.61E-22,0.013087917,2.52E-05,0.000559836,0.026118479,0.002461387,0.001556223,0.012594683,0.047026279,0.001565548,0
13095,0.948423565,0.016365355,0.001021664,6.57E-35,0.007387882,5.98E-05,0.000763413,0.009878474,0.001912648,0.001021664,0.007437378,0.041493776,0.00107142,0
13096,0.958615276,0.007752092,4.34E-07,1.30E-36,0.003086494,0.000462522,0.000567107,0.003103186,0.00081692,4.34E-07,0.002605797,0.013831259,4.31E-07,0.078477523
13097,0.959327494,0.004306795,1.35E-05,5.20E-37,0.0012346,7.57E-05,7.71E-05,0.004551339,0.000307548,1.35E-05,0.001140036,0.008298755,1.39E-05,0.019620208
13098,0.979400764,0.006029443,1.64E-06,3.83E-36,0.001890479,2.10E-05,0.000336992,0.012723061,0.000414229,1.64E-06,0.001791485,0.011065007,1.68E-06,0
13099,0.958611543,0.004306795,1.50E-06,1.26E-36,0.002403906,0.000188121,0.000155591,0.002999746,0.000528594,1.50E-06,0.002280072,0.011065007,1.61E-06,0.039239422
13100,0.959321239,0.006029443,1.35E-06,1.37E-22,0.009291628,5.67E-06,5.42E-05,0.006568409,0.000882884,1.35E-06,0.009956314,0.015214385,1.38E-06,0.006538528
13101,0.938931663,0.000861172,0,3.54E-36,0.000694531,1.03E-06,6.14E-05,0.000827516,0.000116288,0,0.000651449,0.001383126,0,0.124255473
13102,0.989789523,0.016365355,0.004087759,4.92E-21,0.031391266,0.000376241,0.000908825,0.015515928,0.001733332,0.004087759,0.03240856,0.019363762,0.004138065,0.235430428
13103,0.958806573,0.002584125,1.82E-06,4.12E-33,0.004938389,0.000555876,3.71E-05,0.008482041,0.000295056,1.82E-06,0.00479358,0.002766252,1.84E-06,0.065398159
13104,0.938325889,0.003445449,0,0,0,1.57E-05,2.13E-17,0,0,0,0,0,0,0.058858476
13105,0.938728965,0.006890768,0.00017779,5.07E-37,0.001028831,0.001195203,3.59E-05,0.003154905,0.000211437,0.00017779,0.000977174,0.006915629,0.000168366,0.026159891
13106,0.929344414,0.00947474,0,0,0,1.71E-07,2.13E-17,0,0,0,0,0,0,0.013080526
13107,0.958503182,0.008613416,1.23E-06,1.36E-27,0.0012346,7.99E-08,1.40E-08,0.008171722,0.000331042,1.23E-06,0.001140036,0.008298755,1.25E-06,0.03269974
13108,0.989691957,0.005168119,4.91E-08,6.80E-27,0.002363091,4.13E-10,2.96E-08,0.011068029,0.000743225,4.91E-08,0.00211721,0.01659751,5.00E-08,0.026159891
13109,0.958503081,0.003445449,5.90E-08,1.36E-27,0.0012346,7.14E-10,2.15E-08,0.004189301,0.000331042,5.90E-08,0.001140036,0.008298755,6.01E-08,0.006538528
13110,0.939131132,0.004306795,1.64E-07,1.23E-38,0.000385742,1.58E-09,8.65E-09,0.000362038,9.61E-05,1.64E-07,0.000325725,0.001383126,1.67E-07,0.006538528
13111,0.939131233,0.005168119,1.67E-05,1.23E-38,0.000385742,1.29E-09,1.03E-08,0.000465478,9.61E-05,1.67E-05,0.000325725,0.001383126,1.67E-05,0.013080526
13112,0.948832998,0.001722801,5.90E-08,2.47E-38,0.000771485,3.18E-10,1.36E-05,0.002482548,0.000192215,5.90E-08,0.000651449,0.004149378,6.01E-08,0.085017213
13113,0.969309646,0.006890768,1.55E-06,2.71E-27,0.001984177,2.16E-07,2.22E-08,0.005947772,0.000566935,1.55E-06,0.001791485,0.01659751,1.58E-06,0.085017213
13114,0.000522031,0.007752092,4.72E-07,1.22E-26,0.003703789,9.48E-10,2.71E-08,0.041686126,0.001091993,4.72E-07,0.003420108,0.024896266,4.81E-07,0.19619216
13115,0.979190701,0.001722801,2.75E-07,2.65E-37,0.00086792,2.23E-06,5.56E-08,0.003982421,0.00020183,2.75E-07,0.000814311,0.002766252,2.81E-07,0.019620208
13116,0.939131334,0,0,1.23E-38,0.000385742,2.88E-18,1.31E-08,0.000568917,9.61E-05,0,0.000325725,0.001383126,0,0.026159891
13117,0.97910837,0.004306795,8.84E-08,2.71E-27,0.001984177,2.59E-10,1.75E-08,0.005689174,0.000566935,8.84E-08,0.001791485,0.01659751,9.01E-08,0
13118,0.999073279,0.006029443,3.44E-07,4.28E-35,0.003431695,1.05E-09,2.19E-06,0.02358421,0.000763196,3.44E-07,0.003257246,0.013831259,3.51E-07,0.15041421
13119,0.96970465,0.002584125,3.53E-07,7.59E-37,0.001543242,2.88E-18,4.29E-06,0.008275162,0.000317156,3.53E-07,0.001465761,0.009681881,3.60E-07,0.045779104
13120,0.989703762,0.001722801,1.28E-07,4.50E-35,0.001677444,4.11E-05,4.40E-06,0.001448153,0.000264394,1.28E-07,0.001710054,0.004149378,1.30E-07,0.013080526
13121,0.939030237,0.006029443,0,0,0,6.76E-06,2.13E-17,0,0,0,0,0,0,0.372764119
13122,0.988788341,0.00947474,3.77E-05,1.06E-25,0.009717065,1.12E-05,3.89E-06,0.03216969,0.000961225,3.77E-05,0.010720991,0.02351314,3.85E-05,0.013080526
13123,0.968896783,0.006890768,1.93E-05,1.63E-26,0.005522847,4.55E-07,1.57E-05,0.011998984,0.000804686,1.93E-05,0.006861931,0.01659751,2.00E-05,0.052318794
13124,0.000105133,0.015504031,7.73E-05,3.83E-25,0.022573595,5.96E-07,3.17E-05,0.056044566,0.001526953,7.73E-05,0.023323818,0.033195021,7.87E-05,0.104636426
13125,0.969301272,0.002584125,1.18E-07,1.23E-38,0.000385742,6.71E-09,4.00E-07,0.000879236,9.61E-05,1.18E-07,0.000325725,0.001383126,1.20E-07,0.013080526
13126,0.998963404,0.002584125,4.22E-07,2.65E-37,0.000771485,2.04E-07,3.71E-07,0.002741147,0.00020183,4.22E-07,0.000651449,0.002766252,4.30E-07,0.013080526
13127,0.939346846,0,0,1.23E-38,0.000385742,2.88E-18,2.83E-07,0.000620637,9.61E-05,0,0.000325725,0.001383126,0,0.006538528
13128,0.978682391,0.001722801,0,1.01E-31,0.00253233,2.88E-18,0.000101061,0.012464462,0.00034396,0,0.002752373,0.006915629,0,0
13129,0.969604058,0.002584125,0,4.50E-35,0.002222275,2.88E-18,5.74E-05,0.003568663,0.000447001,0,0.002361503,0.011065007,0,0.006538528
13130,0.979001422,0.00947474,0.000787533,3.48E-22,0.01731502,4.76E-05,9.34E-05,0.030462938,0.001078926,0.000787533,0.017746948,0.02351314,0.00080484,0.045779104
13131,0.969110277,0.007752092,4.34E-06,1.09E-32,0.004305927,6.89E-05,0.000385342,0.005740893,0.000610348,4.34E-06,0.004342994,0.015214385,4.48E-06,0.039239422
13132,0.020890419,0.010336064,1.58E-06,0.000570841,0.539121718,4.30E-07,0.000388977,0.09363035,0.006334569,1.58E-06,0.543843071,0.037344398,2.12E-06,0
13133,0.928235981,0.006029443,0,0,0,0.002355045,2.13E-17,0,0,0,0,0,0,0
13134,0.938834602,0.001722801,2.53E-07,1.23E-38,0.000385742,2.40E-06,0.00011742,0.000775796,9.61E-05,2.53E-07,0.000325725,0.001383126,2.53E-07,0
13135,0.929244528,0,0,1.23E-38,0.000385742,2.88E-18,0.000109423,0.000724077,9.61E-05,0,0.000325725,0.001383126,0,0.137334845
13136,0.928238403,0.003445449,0,0,0,0.000682468,2.13E-17,0,0,0,0,0,0,0.078477523
13137,0.92833728,0.012920059,0,0,0,0.000827448,2.13E-17,0,0,0,0,0,0,0.058858476
13138,0.969508712,0.002584125,0,1.45E-23,0.00614247,2.88E-18,6.33E-05,0.010033633,0.000645198,0,0.007588995,0.009681881,0,0.026159891
13139,0.928541391,0.013781383,0,0,0,0.00034866,2.13E-17,0,0,0,0,0,0,0.019620208
13140,0.949532402,0.00947474,0.000419433,5.20E-37,0.001157432,0.000243991,5.89E-05,0.005792613,0.000307548,0.000419433,0.000977174,0.011065007,0.000423466,0
13141,0.958508529,0.00947474,4.48E-05,6.83E-36,0.001028831,0.000150638,4.76E-05,0.00217223,0.000222968,4.48E-05,0.000977174,0.006915629,4.41E-05,0.026159891
13142,0.978786212,0.006890768,0.000562166,1.64E-26,0.006409051,0.000594773,4.04E-05,0.023377331,0.00052669,0.000562166,0.007094203,0.012448133,0.000572699,0.222350896
13143,0.969608295,0.001722801,2.94E-08,1.23E-38,0.000385742,3.83E-06,1.98E-05,0.000310319,9.61E-05,2.94E-08,0.000325725,0.004149378,3.00E-08,0.085017213
13144,0.958607003,0.006890768,6.77E-07,2.90E-37,0.001543242,7.85E-06,6.65E-05,0.004085861,0.000394045,6.77E-07,0.001302898,0.012448133,6.90E-07,0.013080526
13145,0.97919968,0.012058713,1.03E-05,3.70E-23,0.030306288,1.11E-06,6.03E-05,0.075426546,0.001663296,1.03E-05,0.032911647,0.034578147,1.05E-05,0.019620208
13146,0.939243025,0.002584125,7.86E-08,2.47E-38,0.000771485,0.000481617,2.98E-05,0.00217223,0.000192215,7.86E-08,0.000651449,0.008298755,8.01E-08,0
13147,0.000316407,0.006029443,0.000145237,3.51E-08,0.298621852,1.70E-06,2.46E-05,0.037083068,0.000836136,0.000145237,0.301248892,0.019363762,0.000131376,0.019620208
13148,0.011125898,0.004306795,1.48E-07,9.89E-10,0.272163539,2.31E-06,0.000149411,0.171838384,0.000688075,1.48E-07,0.281828259,0.013831259,1.51E-07,0
13149,0.93914213,0.000861172,1.38E-07,1.23E-38,0.000385742,6.25E-09,2.74E-05,0.000413758,9.61E-05,1.38E-07,0.000325725,0.004149378,1.40E-07,0
13150,0.989296449,0.003445449,0,3.32E-23,0.027131716,2.88E-18,6.43E-05,0.04707998,0.000777243,0,0.028352596,0.013831259,0,0
13151,0.989884465,0.001722801,0,3.29E-33,0.001758586,2.88E-18,2.18E-05,0.009516436,0.00032037,0,0.002111781,0.009681881,0,0.019620208
13152,0.999184163,0,0,1.23E-38,0.000385742,2.88E-18,2.33E-05,0.000362038,9.61E-05,0,0.000325725,0.004149378,0,0.222350896
13153,0.928639662,0.006890768,0,0,0,1.97E-05,2.13E-17,0,0,0,0,0,0,0.006538528
13154,0.929042133,0.004306795,0.00019031,1.23E-38,0.000385742,6.45E-06,1.30E-06,0.000620637,9.61E-05,0.00019031,0.000325725,0.001383126,0.000193876,0.398922855
13155,0.93842971,0.007752092,1.97E-06,2.47E-38,0.000771485,3.89E-05,1.90E-06,0.001137835,0.000192215,1.97E-06,0.000651449,0.005532503,2.02E-06,0.052318794
13156,0.989599437,0.007752092,1.11E-06,2.00E-23,0.008182229,4.01E-07,2.07E-06,0.011274908,0.000846653,1.11E-06,0.00976941,0.01659751,1.17E-06,0.006538528
13157,0.979404094,0.007752092,8.85E-07,3.22E-27,0.003588943,1.34E-06,0.000211938,0.005896053,0.000747819,8.85E-07,0.003946696,0.019363762,9.04E-07,0.019620208
13158,0.958922098,0.010336064,0.00020283,6.48E-32,0.007858994,0.000123056,0.000108695,0.01515389,0.001429636,0.00020283,0.009329682,0.027662517,0.000206631,0.026159891
13159,0.010411157,0.006890768,5.40E-05,3.45E-15,0.072159851,3.51E-07,2.89E-05,0.006051212,0.000837981,5.40E-05,0.069370062,0.022130014,5.50E-05,0.013080526
13160,0.001128612,0.002584125,8.39E-07,7.44E-30,0.010341071,1.24E-08,2.25E-06,0.004861657,0.000420688,8.39E-07,0.0101533,0.008298755,8.56E-07,0.013080526
13161,0.021200772,0.008613416,0,1.87E-15,0.066178146,2.88E-18,2.62E-05,0.024825485,0.001467886,0,0.065727457,0.034578147,0,0.006538528
13162,0.928646725,0.025839943,0,0,0,0.000555168,2.13E-17,0,0,0,0,0,0,0.039239422
13163,0.939139507,0.003445449,0.000145237,2.78E-37,0.0012346,3.12E-06,3.07E-05,0.002534268,0.000297934,0.000145237,0.001140036,0.009681881,0.000158162,0
13164,0.958604682,0.015504031,2.79E-06,2.47E-38,0.000771485,0.000605381,6.29E-05,0.000775796,0.000192215,2.79E-06,0.000651449,0.006915629,2.70E-06,0.019620208
