,Id,Katz-Centrality,Authorities-Score,Betweenness-Centrality,Closeness-Centrality,Degree-Centrality,Degree-Prestige,EigenVector-centrality,Harmonic-Centrality,Hub-Score,Load-centrality,Page-Rank,Percolation-Centrality,Hybrid-Centrality,score
10000,0.021004325,0.008312396,8.56E-14,0,0.344538566,0,0,0.000266501,0.005634444,1.01E-19,0,0.000879664,0,0.000169755,0.190377137
10001,0.021004426,0.002600163,1.11E-18,0,0.001880932,0,0,3.03E-87,0,1.01E-19,0,0.003758566,0,0.000725317,0.145583149
10002,0.021004527,0.017681439,2.95E-18,0,0.528586389,0,0,1.51E-10,0.060266052,1.01E-19,0,0.003278749,0,0.000632723,0.123186148
10003,0.00080827,0.026245723,2.74E-18,0,0.475296502,0,0,1.48E-09,0.056690358,1.01E-19,0,0.01087585,0,0.00209879,0.17917864
10004,0.021004729,0.006268779,1.17E-18,0,0.007124769,0.001475253,0,7.68E-83,0.002462353,1.01E-19,0,0.022791303,0,0.004398199,0
10005,0.030378683,0.020098659,6.89E-05,0,0.349868593,0,0,2.26E-34,0.02825063,1.01E-19,0,0.036670007,0,0.007076471,0
10006,0.998971476,0.003176564,1.06E-18,0,0.052050799,0,0,3.19E-43,0.180539055,1.01E-19,0,0.005277986,0,0.00101853,0.011200995
10007,0.000808371,0.003392849,1.34E-18,0,0.006654773,0,0,5.30E-81,0.001738132,1.01E-19,0,0.005837772,0,0.001126556,0.167980143
10008,0.021005132,0,1.18E-18,0,0,0.001475253,0.002945505,0,0.001303599,0.0021991,0,0,0,0.0021991,0.044796486
10009,0.021005233,0.009577261,0.000126983,1.33E-05,0.004179857,0.007374949,0.002945505,1.47E-85,0.06651458,1.34E-18,1.33E-05,0.019352615,1.33E-05,0.003742328,0
10010,0.021005031,0.008526043,1.38E-18,0,0.564348178,0,0,0.000229675,0.003041731,1.01E-19,0,0.009236475,0,0.001782428,0.055994983
10011,0.989700233,0.013890814,1.48E-16,0,0.580422718,0.001475253,0,4.90E-05,0.003186575,1.01E-19,0,0.014914309,0,0.00287812,0
10012,0.989700939,0.006548523,1.27E-18,0,0.435761652,0,0,1.28E-06,0.002172665,1.01E-19,0,0.028549106,0,0.005509323,0.011200995
10013,0.998862409,0.002166804,1.19E-18,0,0.001044731,0,0,2.11E-89,0.364175236,1.01E-19,0,0.008756658,0,0.001689835,0.223972629
10014,0.98970104,0.005901526,1.14E-18,0,0.06312061,0,0,3.52E-43,0,1.01E-19,0,0.004838154,0,0.000933653,0.044796486
10015,0.021005939,0,1.18E-18,0,0,0.014749593,0.0162003,0,0.106958827,0.013517982,0,0,0,0.013517982,0.022399492
10016,0.989701444,0.003822469,1.19E-18,0,0.008213236,0,0,2.48E-48,0.000869066,1.01E-19,0,0.031298856,0,0.006039962,0.100789154
10017,0.998971779,0.065216673,2.62E-13,0,0.660895518,0,0,3.49E-08,0.001303599,1.01E-19,0,0.014554446,0,0.002808675,0.055994983
10018,0.021006343,0.002166804,1.17E-18,0,0.001044731,0,0,2.11E-89,0.001738132,1.01E-19,0,0.008756658,0,0.001689835,0
10019,0.021006444,0,1.18E-18,0,0,0.010324821,0.011782043,0,0.000869066,0.006813351,0,0,0,0.006813351,0.201575634
10020,0.989702251,0.004279859,3.63E-16,0,0.027462263,0,0,1.68E-68,0.003041731,1.01E-19,0,0.000359863,0,6.94E-05,0.044796486
10021,0.021006848,0.026368083,2.01E-16,0,0.596459728,0.002950177,0,6.69E-05,0.001303599,1.01E-19,0,0.016433729,0,0.003171333,0.134384645
10022,0.021006948,0.002816847,1.17E-18,0,0.002388492,0,0,4.53E-87,0.100328514,1.01E-19,0,0.004358337,0,0.000841059,0.615920594
10023,0.030379087,0.008312396,8.56E-14,0,0.344538566,0,0,0.000266501,0.549093157,1.01E-19,0,0.000879664,0,0.000169755,0
10024,0.998971981,0.009436573,1.48E-16,0,0.574455106,0,0,4.90E-05,0,1.01E-19,0,0.005158032,0,0.000995382,0.033597989
10025,0.021007251,0.003102864,8.48E-14,0,0.00351988,0,0,5.16E-84,0.000869066,1.01E-19,0,0.003758566,0,0.000725317,0.235171308
10026,0.021007352,0.039770337,0.033624909,0.003421647,0.046253471,0.013274669,0.002945505,8.56E-64,0.283536243,0.002353422,0.003490103,0.018033119,0.003421647,0.007098848,0
10027,0.000808875,0.033480991,3.35E-13,0,0.643393123,0,0,6.99E-09,0.038180962,1.01E-19,0,0.028349182,0,0.005470743,0.313560795
10028,0.021007453,0.00546457,1.26E-18,0,0.223808305,0,0,3.49E-35,0.007097372,1.01E-19,0,0.010595957,0,0.002044777,0
10029,0.021007655,0.024611632,0.000864567,0.002553594,0.069925438,0.016224517,0.007363762,7.05E-43,0.152501784,1.99E-18,0.002558566,0.033138954,0.002553594,0.007331027,0.011200995
10030,0.998972082,0.010215373,2.13E-18,0,0.403768333,0,0,0.000321665,0.003041731,1.01E-19,0,0.001279512,0,0.000246916,0.06719348
10031,0.030379289,0.026863752,1.44E-15,0,0.533959852,0.001475253,0,9.59E-10,0.007604327,1.01E-19,0,0.006517513,0,0.001257731,0
10032,0.000808976,0,1.18E-18,0,0,0.089970793,0.091310742,0,0.002752042,0.062361683,0,0,0,0.062361683,0.055994983
10033,0.02100715,0.008192209,1.22E-18,0,0.346407005,0.001475253,0,1.24E-12,0,1.01E-19,0,0.015674019,0,0.003024727,0.111987651
10034,0.021008159,0.18009849,0.066997742,0.024018952,0.643624511,0.038348402,0.007363762,4.19E-11,0,0.007029403,0.023983919,0.101442889,0.024018952,0.03539424,0.011200995
10035,0.021008058,0.004961081,1.21E-18,0,0.014246161,0,0,6.83E-71,0.41570613,1.01E-19,0,0.010396033,0,0.002006196,0.190377137
10036,0.96940187,0.046869293,1.72E-13,0,0.61091219,0,0,5.10E-09,0.021892184,1.01E-19,0,0.004278367,0,0.000825627,0.033597989
10037,0.969401769,0.004279859,3.63E-16,0,0.027462263,0,0,1.68E-68,0,1.01E-19,0,0.000359863,0,6.94E-05,0.033597989
10038,0.030379389,0,1.18E-18,0,0,0.088495869,0.08983799,0,0,0.112240505,0,0,0,0.112240505,0.022399492
10039,0.021008664,0,1.18E-18,0,0,0,0.001472424,0,0.004417752,4.07E-06,0,0,0,7.72E-06,0.011200995
10040,0.989704269,0.002166804,1.14E-18,0,0.001044731,0,0,2.11E-89,0,1.01E-19,0,0.002918886,0,0.000563278,0.06719348
10041,0.021008865,0.003937293,5.17E-17,0,0.006524664,0,0,8.68E-83,0.003476264,1.01E-19,0,0.005158032,0,0.000995382,0.380751777
10042,0.03037949,0.002166804,1.09E-18,0,0.001044731,0,0,2.11E-89,0.003476264,1.01E-19,0,0.002199161,0,0.000424388,0.111987651
10043,0.99886251,0.004272855,1.29E-18,0,0.122475329,0,0,4.67E-40,0,1.01E-19,0,0.002039222,0,0.000393523,0
10044,0.998972384,0.002166804,1.18E-18,0,0.001044731,0,0,2.11E-89,0,1.01E-19,0,0.008756658,0,0.001689835,0.06719348
10045,0.021009269,0.006933771,7.40E-15,0,0.003343889,0.002950177,0,3.07E-87,0.001738132,1.01E-19,0,0.016633653,0,0.003209914,0.033597989
10046,0.02100937,0.006500402,0.001807486,1.50E-05,0.003134893,0.004425101,0.001472424,6.34E-89,0.000869066,0.000161267,1.50E-05,0.005277986,1.50E-05,0.001185276,0.022399492
10047,0.998972485,0.069503726,2.44E-07,0,0.72683093,0.007374949,0,3.72E-05,0.003910797,1.01E-19,0,0.336685521,0,0.064972593,0
10048,0.021009773,0.002405147,1.17E-18,0,0.001567097,0,0,7.21E-86,0.001738132,1.01E-19,0,0.002878901,0,0.000555562,0.022399492
10049,0.021009874,0.006177549,1.97E-05,0,0.00497896,0.002950177,0.001472424,2.84E-84,0.000869066,2.48E-07,0,0.016393744,0,0.003163617,0.111987651
10050,0.021009975,0.024794859,1.02E-16,0,0.284406337,0.005900025,0,1.10E-36,0.02803891,1.01E-19,0,0.031088537,0,0.005999375,0.044796486
10051,0.021010076,0.002838515,9.74E-19,0,0.002388492,0,0,7.50E-86,0.003910797,1.01E-19,0,0.003518657,0,0.00067902,0.302362298
10052,0.969402173,0.002838515,9.74E-19,0,0.002388492,0,0,7.50E-86,0,1.01E-19,0,0.003518657,0,0.00067902,0.078392159
10053,0.979806871,0.02030327,2.93E-18,0,0.529154985,0.001475253,0,1.51E-10,0,1.01E-19,0,0.006037696,0,0.001165137,0.156781646
10054,0.021010379,0.002383488,1.21E-18,6.66E-06,0.001394084,0.002950177,0.002945505,1.52E-87,0,1.01E-19,6.66E-06,0.008116903,6.66E-06,0.001566376,0.212774131
10055,0.02101048,0.002166804,1.20E-18,0,0.001044731,0,0,2.11E-89,0.002607198,1.01E-19,0,0.008756658,0,0.001689835,0.044796486
10056,0.99886261,0.069956542,1.46E-10,0,0.778388643,0.004425101,0,6.60E-06,0.01081987,1.01E-19,0,0.018313012,0,0.003533992,0
10057,0.969402375,0.022531805,1.33E-18,0,0.705788093,0.001475253,0,0.000752881,0,1.01E-19,0,0.061024313,0,0.011776295,0.022399492
10058,0.969402475,0,1.18E-18,0,0,0.001475253,0.002945505,0,0.006517994,0.002129654,0,0,0,0.002129654,0.022399492
10059,0.021011489,0.004983641,8.11E-05,2.66E-05,0.002786572,0.005900025,0.004418257,4.55E-87,0,4.35E-07,2.66E-05,0.003238764,2.66E-05,0.000632723,0.044796486
10060,0.969402576,0.004550283,1.15E-18,0,0.002089929,0.002950177,0.001472424,1.54E-87,0.000869066,1.04E-19,0,0.003718581,0,0.000717601,0.145583149
10061,0.021012094,0.003250206,1.21E-18,0,0.003419882,0,0,7.52E-87,0.000869066,1.01E-19,0,0.004078444,0,0.000787046,0.011200995
10062,0.000809783,0,1.18E-18,0,0,0,0.001472424,0,0.010863324,1.04E-19,0,0,0,0,0.078392159
10063,0.99897299,0.00546457,1.26E-18,0,0.223808305,0,0,3.49E-35,0.058812916,1.01E-19,0,0.010595957,0,0.002044777,0.302362298
10064,0.021012397,0,1.18E-18,0,0,0,0.001472424,0,0.078708747,1.01E-19,0,0,0,0,0.044796486
10065,0.979806972,0.006500402,3.84E-06,9.99E-06,0.003134893,0.005900025,0.002945505,6.34E-89,0.003041731,1.00E-19,9.99E-06,0.014034644,9.99E-06,0.002708365,0.055994983
10066,0.021012498,0.010761953,2.53E-16,0,0.365619399,0,0,0.000422781,0.006952527,1.01E-19,0,0.00075971,0,0.000146607,0.06719348
10067,0.030380197,0.008049462,0.000667338,0,0.025047868,0.001475253,0,1.45E-75,0,1.01E-19,0,0.001359481,0,0.000262349,0.022399492
10068,0.99897309,0.004766967,1.48E-18,0,0.002786572,0.001475253,0,3.05E-87,0.008690659,1.01E-19,0,0.006477528,0,0.001250015,0.011200995
10069,0.969402677,0.003928694,1.37E-18,0,0.111342285,0,0,1.23E-40,0.000869066,1.01E-19,0,0.003678596,0,0.000709885,0.302362298
10070,0.998862711,0,1.18E-18,0,0,0.02802391,0.029455071,0,0,0.003410534,0,0,0,0.003410534,0.223972629
10071,0.969402879,0,1.18E-18,0,0,0.002950177,0.004418257,0,0,0.000560192,0,0,0,0.000560192,0
10072,0.998973292,0,1.18E-18,0,0,0.008849873,0.010309267,0,0.001738132,0.003248495,0,0,0,0.003248495,0
10073,0.96940298,0,1.18E-18,0,0,0,0.001472424,0,0,1.01E-19,0,0,0,0,0.212774131
10074,0.979791535,0,1.18E-18,0,0,0.002950177,0.004418257,0,0.01463238,1.81E-05,0,0,0,1.81E-05,0.134384645
10075,0.979791636,0.011181559,0.000101316,3.95E-05,0.005642814,0.010324821,0.00589101,3.01E-82,0,2.56E-06,3.95E-05,0.007717055,3.95E-05,0.001504647,0.358354783
10076,0.979791737,0.006933771,4.86E-05,0,0.003134893,0.002950177,0,3.07E-87,0,1.01E-19,0,0.015634034,0,0.00301701,0.246369805
10077,0.979791837,0.011775072,0.001342781,0,0.068870093,0.001475253,0,2.46E-64,0.000869066,1.01E-19,0,0.011475621,0,0.002214532,0
10078,0.979791938,0.01903478,1.48E-05,0,0.028545123,0.005900025,0,2.84E-61,0,1.01E-19,0,0.060696038,0,0.011712945,0.089590656
10079,0.979792039,0,1.18E-18,0,0,0.041298251,0.042709866,0,0,0.052121749,0,0,0,0.052121749,0.044796486
10080,0.97979214,0,1.18E-18,0,0,0,0.001472424,0,0.220595541,0.001003098,0,0,0,0.001003098,0.190377137
10081,0.979792241,0,1.18E-18,0,0,0.001475253,0.002945505,0,0.005214395,4.31E-08,0,0,0,0,0
10082,0.030380701,0.019429539,0.00605197,9.86E-05,0.029322883,0.013274669,0.002945505,1.21E-66,0.001738132,0.001280879,0.00010327,0.00539794,9.86E-05,0.002359518,0.347156286
10083,0.979792443,0.009317249,0.000829444,1.01E-05,0.004179857,0.008849873,0.004418257,4.59E-87,0,6.80E-05,9.99E-06,0.003158795,1.01E-05,0.00067902,0.403148953
10084,0.979792544,0.00677615,1.18E-18,0,0.242765139,0,0,1.11E-36,0.006590416,1.01E-19,0,0.012195346,0,0.002353422,0.167980143
10085,0.979792645,0.040558373,0.008510583,0.001993152,0.048816706,0.010324821,0.004418257,2.76E-66,0,0.000168212,0.002061184,0.003438688,0.001993152,0.001574092,0.022399492
10086,0.979792745,0.114315829,0.073369332,0.003805108,0.231572273,0.035398554,0.00589101,2.95E-37,0,0.003888934,0.003768299,0.013514843,0.003805108,0.00788358,0
10087,0.969403283,0.253844794,0.282593507,0,0.204903706,0.054572591,0,1.54E-40,0.001738132,1.01E-19,0,0.021031974,0,0.004058689,0.022399492
10088,0.979792947,0,1.18E-18,0,0,0,0.001472424,0,0.125233901,0.003927515,0,0,0,0.003927515,0
10089,0.998973696,0,1.18E-18,0,0,0.010324821,0.011782043,0,0.010182555,1.49E-19,0,0,0,0,0.156781646
10090,0.979793149,0.027959995,0.000964533,0.000186674,0.012554511,0.016224517,0.002945505,7.86E-74,0.24197741,3.01E-05,0.000194738,0.023750937,0.000186674,0.004683311,0.06719348
10091,0.97979325,0,1.18E-18,0,0,0.058997363,0.060382918,0,0.003910797,0.026050998,0,0,0,0.026050998,0.022399492
10092,0.998973595,0.11345342,0.044156958,0.062887516,0.163248485,0.035398554,0.00589101,3.66E-42,0,0.001543228,0.062579059,0.090259957,0.062887516,0.041932587,0.011200995
10093,0.979793452,0.313325382,0.024856306,0.004719513,0.10605641,0.061947212,0.010309267,3.52E-41,0,0.002407435,0.004720912,0.042480989,0.004719513,0.012333709,0.347156286
10094,0.979793553,0,1.18E-18,0,0,0.017699441,0.019145805,0,0,0.01216866,0,0,0,0.01216866,0.06719348
10095,0.979793654,0.21977831,0.305437533,0.000703713,0.275063311,0.060472288,0.001472424,8.25E-40,0.119819215,2.15E-15,0.000674416,0.093147655,0.000703713,0.018227682,0
10096,0.979793754,0.05789251,0.121253114,0.003029759,0.181542863,0.023599138,0.004418257,4.69E-40,0.194116968,0.003881218,0.003114959,0.028868984,0.003029759,0.010577284,0.011200995
10097,0.979793855,0.095562842,0.058590637,0.002642085,0.124114509,0.038348402,0.004418257,2.24E-42,0.118665223,1.02E-19,0.002642868,0.031894629,0.002642085,0.007122537,0.011200995
10098,0.979793956,0.03352466,0.05310793,0.025072415,0.059212316,0.023599138,0.004418257,1.34E-64,0.002607198,0.006327234,0.025374902,0.008316826,0.025072415,0.01716841,0.089590656
10099,0.011098553,0.004333608,4.16E-06,2.49E-06,0.002089929,0.004425101,0.002945505,4.24E-89,0,1.02E-06,2.50E-06,0.001399466,2.49E-06,0.000270065,0.537530925
10100,0.979794158,0.224559267,0.013103596,0.005899392,0.186561001,0.045723023,0.008836514,4.43E-41,0.029041286,0.002554042,0.005858989,0.025830143,0.005899392,0.009691471,0.190377137
10101,0.979794259,0.038477502,8.73E-14,0,0.678721581,0,0,6.60E-06,0.092584519,1.01E-19,0,0.01011614,0,0.001952183,0
10102,0.97979436,0.004333608,0.03038008,0,0.002089929,0.001475253,0,4.24E-89,0.010689511,1.01E-19,0,0.000399847,0,7.72E-05,0.078392159
10103,0.011098452,0,1.18E-18,0,0,0.054572591,0.055964661,0,0.003476264,0.042914929,0,0,0,0.042914929,0
10104,0.000810691,0.113910526,0.113637899,0.001369502,0.275356468,0.029498834,0.001472424,6.46E-38,0.066337827,0.000480715,0.001239239,0.013114995,0.001369502,0.003489238,0.011200995
10105,0.011098957,0.014279146,5.20E-17,0,0.174594018,0.001475253,0,3.68E-40,0,1.01E-19,0,0.007996948,0,0.001543228,0.022399492
10106,0.979794763,0.004596248,1.16E-18,1.66E-06,0.002089929,0.002950177,0.001472424,2.48E-48,0.313985014,1.01E-19,1.66E-06,0.061056701,1.66E-06,0.011783162,0.257568302
10107,0.979794662,0.023553448,8.48E-14,0,0.452378705,0.001475253,0,4.31E-09,0,1.01E-19,0,0.051121692,0,0.009865316,0.515133931
10108,0.998974099,0.026800977,3.86E-07,0.000552015,0.016908429,0.014749593,0.002945505,8.80E-77,0.006952527,1.77E-06,0.000552178,0.061397771,0.000552015,0.012052301,0.111987651
10109,0.969403787,0.012877049,0.00024424,1.44E-05,0.011413192,0.007374949,0.001472424,1.54E-79,0.002896886,4.95E-07,1.58E-05,0.019592523,1.44E-05,0.003788624,0.055994983
10110,0.011099663,0,1.18E-18,0,0,0.029498834,0.030927824,0,0.000869066,0.020483418,0,0,0,0.020483418,0.828692228
10111,0.011099461,0.004333608,1.93E-09,2.99E-05,0.002089929,0.007374949,0.00589101,4.24E-89,0,4.20E-08,2.99E-05,0.004678215,2.99E-05,0.000910504,0
10112,0.979795369,0.009611733,7.52E-16,0,0.307254447,0.001475253,0,3.62E-12,0,1.01E-19,0,0.012435255,0,0.002399719,0.851089222
10113,0.97979547,0.005563013,1.31E-18,0,0.02357869,0.001475253,0,3.62E-65,0.021509381,1.01E-19,0,0.021511791,0,0.004151283,0.011200995
10114,0.9989742,0.083075882,0.004647049,0.000488807,0.160213623,0.022124214,0.008836514,4.45E-41,0.294530635,0.003132753,0.000505812,0.012555209,0.000488807,0.005737721,0.089590656
10115,0.011099865,0.134561582,0.029200486,0.005562284,0.287009997,0.022124214,0.004418257,1.10E-35,0.10229216,0.003186766,0.006027593,0.035126196,0.005562284,0.012087255,0.100789154
10116,0.998862913,0,1.18E-18,0,0,0.014749593,0.0162003,0,0.044765202,0.001921319,0,0,0,0.001921319,0.011200995
10117,0.979795772,0.032325408,9.60E-19,0,0.237018335,0.004425101,0,5.04E-36,0.004779862,1.01E-19,0,0.017713241,0,0.00341825,0
10118,0.030381407,0.002166804,6.24E-06,2.19E-05,0.001044731,0.013274669,0.013254795,2.11E-89,0,3.27E-06,2.16E-05,0.000799695,2.19E-05,0.000162039,0.078392159
10119,0.979796075,0.038397416,0.000521442,0.002810639,0.082909936,0.026548986,0.008836514,1.61E-61,0.198371457,2.82E-05,0.002824117,0.06155651,0.002810639,0.012938885,0.246369805
10120,0.979796176,0.002166804,1.14E-18,0,0.001044731,0,0,2.11E-89,0.000869066,1.01E-19,0,0.001759329,0,0.00033951,0.033597989
10121,0.979796277,0.056502409,0.008024264,0.070428203,0.125345329,0.032448706,0.0162003,4.65E-39,0.094196053,0.003348804,0.070822952,0.019072722,0.070428203,0.032890584,0.078392159
10122,0.000811196,0.232079527,0.23465785,0.042774383,0.263644047,0.069321832,0.013254795,2.64E-39,0,0.01376158,0.042108848,0.053229688,0.042774383,0.039574689,0.033597989
10123,0.979796479,0.024727206,0.100234676,0.000351857,0.062010316,0.013274669,0.001472424,2.01E-65,0,0.000486117,0.000354068,0.002878901,0.000351857,0.001170924,0.06719348
10124,0.011101075,0.019501216,3.03E-05,1.28E-05,0.009404696,0.013274669,0.001472424,1.90E-88,0.013035989,1.08E-19,1.28E-05,0.035820731,1.28E-05,0.006917287,0.011200995
10125,0.011100874,0.040827135,0.031404592,2.69E-05,0.049481325,0.02064929,0.002945505,2.15E-69,0.001738132,0.001705267,2.69E-05,0.010955819,2.69E-05,0.003827205,0.089590656
10126,0.979796579,0.021315631,1.53E-18,0,0.419504034,0,0,2.74E-08,0,1.01E-19,0,0.006117665,0,0.001180569,0.201575634
10127,0.979796882,0.055378907,8.21E-14,0,0.638056608,0.004425101,0,6.69E-05,0,1.01E-19,0,0.025750174,0,0.004969194,0
10128,0.979796983,0.016480185,8.81E-07,0,0.008359731,0.007374949,0,1.40E-76,0.003476264,1.01E-19,0,0.02942877,0,0.005679079,0.033597989
10129,0.011101277,0.180317937,0.020479435,0.003143533,0.191107612,0.039823327,0.002945505,8.70E-39,0,0.000787046,0.003367865,0.025910113,0.003143533,0.006979248,0.123186148
10130,0.979797185,0.109081079,0.071819865,0.023976814,0.217600138,0.013274669,0.001472424,4.47E-38,0.005069551,0.002901268,0.023857466,0.042939614,0.023976814,0.019945448,0.123186148
10131,0.011101782,0.003100691,1.22E-18,0,0.003200205,0,0,2.68E-84,0.015744577,1.01E-19,0,0.01619382,0,0.003125036,0
10132,0.979797387,0.047040106,0.078654809,0.005478007,0.137769265,0.02064929,0.007363762,1.99E-42,0.002607198,9.91E-20,0.00547963,0.029068907,0.005478007,0.007615829,0.078392159
10133,0.998974604,0.090691263,6.30E-13,0,0.591497021,0,0,6.69E-09,0.007676749,1.01E-19,0,0.001999237,0,0.000385807,0.335957789
10134,0.979797588,0,1.18E-18,0,0,0.008849873,0.010309267,0,0.046469506,0.004845735,0,0,0,0.004845735,0.011200995
10135,0.979797689,0.00771576,0.000236945,0.001255728,0.056088968,0.005900025,0.002945505,7.95E-43,0.043505025,1.01E-19,0.0012561,0.025870128,0.001255728,0.005452224,0.022399492
10136,0.000811499,0.033054504,0.180172557,0.001479062,0.100232997,0.023599138,0.008836514,5.26E-42,0.088319992,0.012325838,0.001509006,0.003278749,0.001479062,0.013505636,0.212774131
10137,0.979797891,0.099238263,0.014940801,0.005478007,0.210923888,0.03392363,0.0162003,4.37E-39,0,0.00389665,0.005521781,0.014834339,0.005478007,0.00877325,0.022399492
10138,0.97979779,0.016591526,0.000162106,0.000161391,0.012681625,0.010324821,0.002945505,4.19E-77,0.080030623,1.02E-19,0.000161438,0.033035394,0.000161391,0.00643418,0.044796486
10139,0.979798093,0.025601801,0.005943899,0.003775611,0.099387879,0.013274669,0.002945505,7.17E-43,0,0.00011497,0.00378516,0.01087585,0.003775611,0.003598036,0.145583149
10140,0.979798194,0,1.18E-18,0,0,0.005900025,0.007363762,0,0.153470129,0.005439878,0,0,0,0.005439878,0.313560795
10141,0.998974705,0.032715687,0.001594046,0.029539097,0.108519198,0.029498834,0.019145805,4.47E-42,0.001738132,1.50E-05,0.029379246,0.006077681,0.029539097,0.011974985,0.06719348
10142,0.979797488,0.015287672,0.002836861,0.000682644,0.070456504,0.005900025,0.002945505,2.05E-64,0.186641966,6.68E-05,0.000767148,0.002079207,0.000682644,0.000733496,0.06719348
10143,0.998974806,0,1.18E-18,0,0,0.02064929,0.022091309,0,0.002896886,0.010565941,0,0,0,0.010565941,0
10144,0.979798597,0.01083401,0.000111313,0,0.005224822,0.005900025,0,1.06E-88,0,1.01E-19,0,0.033559594,0,0.006476233,0.055994983
10145,0.011103093,0,1.18E-18,0,0,0.014749593,0.0162003,0,0.491060265,0.007029403,0,0,0,0.007029403,0.279965296
10146,0.979798799,0.197334185,0.268416767,0.110217915,0.282653135,0.087020945,0.019145805,1.11E-37,0.12332227,0.031740107,0.110200415,0.06823956,0.110217915,0.085264419,0.044796486
10147,0.0008117,0.003176564,1.06E-18,0,0.052050799,0,0,3.19E-43,0.091062525,1.01E-19,0,0.005277986,0,0.00101853,0.022399492
10148,0.979799001,0.031750611,0.046438605,0.003855674,0.076254647,0.013274669,0.001472424,7.48E-63,0,0.000422073,0.003831526,0.027629457,0.003855674,0.007161349,0.156781646
10149,0.011103497,0.014813378,0.002458613,0.000174453,0.02844629,0.005900025,0.001472424,7.11E-73,0.023906554,1.01E-19,0.000174505,0.014994278,0.000174453,0.002957442,0.123186148
10150,0.979798698,0.214506136,0.228320303,0.036323398,0.285788743,0.050147795,0.008836514,4.25E-38,0.016845394,0.008279417,0.035954802,0.037119835,0.036323398,0.028675874,0.078392159
10151,0.979799304,0.013292175,1.72E-13,0,0.522525998,0,0,1.26E-09,0.003910797,1.01E-19,0,0.000559786,0,0.000108026,0
10152,0.979799405,0,1.18E-18,0,0,0.036873478,0.038291609,0,0.006228306,0.060773856,0,0,0,0.060773856,0.078392159
10153,0.0111038,0.005328381,0.003215109,1.20E-05,0.005734561,0.002950177,0.001472424,9.12E-83,0,0.003155901,1.25E-05,0.002718962,1.20E-05,0.003685074,0.033597989
10154,0.9797989,0.089290276,0.044216397,0,0.216434514,0.016224517,0,5.67E-40,0.00637315,1.01E-19,0,0.018752844,0,0.003618869,0.078392159
10155,0.979799707,0.006989902,7.50E-16,0,0.306474874,0,0,3.62E-12,0.000869066,1.01E-19,0,0.001399466,0,0.000270065,0.022399492
10156,0.979799606,0,1.18E-18,0,0,0.004425101,0.00589101,0,0.121679676,0.003688315,0,0,0,0.003688315,0.06719348
10157,0.979799909,0.110232381,0.323946565,0.023555429,0.18922297,0.045723023,0.00589101,1.22E-40,0.013557428,0.010933461,0.023857466,0.039376174,0.023555429,0.027212817,0.156781646
10158,0.011104405,0.004333608,0.002585596,3.32E-06,0.002089929,0.002950177,0.001472424,4.24E-89,0.006083461,1.01E-19,3.33E-06,0.000719725,3.32E-06,0.000138891,0
10159,0.979800111,0.257832343,0.2306033,0.079986061,0.295551974,0.063422136,0.013254795,9.16E-38,0.245489087,0.014681498,0.080033788,0.105964364,0.079986061,0.06442768,0
10160,0.979800212,0.022807439,1.89E-18,0,0.500864024,0.001475253,0,2.11E-22,0.059280076,1.01E-19,0,0.003678596,0,0.000709885,0
10161,0.979800313,0,1.18E-18,0,0,0.014749593,0.0162003,0,0.002172665,0.016115851,0,0,0,0.016115851,0.123186148
10162,0.011104506,0.01835056,5.19E-06,0.001681327,0.09084848,0.011799745,0.00589101,4.47E-42,0,1.04E-05,0.001681825,0.003958489,0.001681327,0.001390062,0.022399492
10163,0.979800514,0.021033315,0.094409384,0.043984601,0.121105267,0.017699441,0.008836514,1.30E-41,0,5.24E-05,0.043856429,0.042370232,0.043984601,0.024311394,0.470339943
10164,0.979800615,0.014514092,1.98E-16,0,0.466538492,0,0,9.73E-10,0.002462353,1.01E-19,0,0.004438306,0,0.000856491,0.011200995
10165,0.979800716,0.016534864,0.06126296,0.016771128,0.007358303,0.017699441,0.008836514,2.70E-84,0,0.005308704,0.01643889,0.007637086,0.016771128,0.012862804,0.078392159
10166,0.01110501,0.076311805,0.085540546,0.000367869,0.088825178,0.038348402,0.001472424,3.07E-46,0,7.25E-19,0.000370086,0.040234646,0.000367869,0.007899475,0.100789154
10167,0.979800817,0.004333608,0.003998623,8.89E-06,0.002089929,0.002950177,0.001472424,4.24E-89,0,0.003942947,9.27E-06,0.000639756,8.89E-06,0.004066405,0.022399492
10168,0.979801019,0.011027412,1.20E-18,0,0.038934878,0.001475253,0,3.60E-62,0.002607198,1.01E-19,0,0.016953531,0,0.003271643,0.123186148
10169,0.97980112,0.004550283,1.16E-18,0,0.002089929,0.001475253,0,1.54E-87,0.104535209,1.01E-19,0,0.014154599,0,0.002731513,0.011200995
10170,0.979801221,0.049595935,0.002072259,0.015675527,0.017362505,0.02802391,0.00589101,6.04E-78,0.009574209,0.001504647,0.015427266,0.053663922,0.015675527,0.017555066,0.134384645
10171,0.979800414,0.004333608,0.00047281,1.66E-06,0.002089929,0.002950177,0.001472424,4.24E-89,0,9.88E-09,1.66E-06,0.001679359,1.66E-06,0.000324078,0.100789154
10172,0.979800918,0.004788635,0.026072104,1.33E-05,0.002786572,0.004425101,0.002945505,7.36E-86,0.001738132,1.02E-19,1.33E-05,0.001759329,1.33E-05,0.000347226,0.078392159
