,Id,degree centrality,eigenvector centrality,closeness centrality,betweenness centrality,load centrality,pagerank,hubs,authorities,percolation,subgraph,harmonic
0,0.9594169402553386,0.03156708,0.01593664,0.6970505836430072,2.84e-05,4.25e-05,0.020628481,0.020185025,0.020185025,3.56e-05,0.00052757,0.616980714
1,0.9686895879679921,0.03156708,0.029942724,0.7754323854199732,0.000826468,0.000807686,0.02057023,0.034695022,0.034695022,0.001106227,0.001491975,0.689279439
2,0.9687908087123712,0.021420519,0.02059312,0.744982662802519,0.000108775,0.000149387,0.014931698,0.024514497,0.024514497,0.000155116,0.000755836,0.661750545
3,0.9692122422403148,0.038331454,0.021609423,0.7157235675845339,0.000122347,0.000152928,0.025073222,0.026443739,0.026443739,0.000247059,0.000891961,0.638333858
4,0.9696146022680713,0.032694476,0.023169631,0.7122201951813848,5.05e-05,7.82e-05,0.020903239,0.026560713,0.026560713,9.19e-05,0.000895445,0.636483801
5,0.9686899916399537,0.014656144,0.010108756,0.7012531932905318,5.45e-06,7.58e-06,0.011474591,0.012114516,0.012114516,8.53e-06,0.00018754,0.616515249
6,0.9697165294383833,0.060879369,0.027941141,0.7219968707641611,0.000736675,0.000877852,0.039981822,0.033803076,0.033803076,0.001963877,0.00146371,0.647012188
7,0.9786966158968441,0.033821871,0.020157934,0.6997687337021217,2.79e-05,3.91e-05,0.021959534,0.025222639,0.025222639,4.73e-05,0.000816545,0.619685492
8,0.9690001126244773,0.020293123,0.006842608,0.6849386592258054,0.000139138,0.000230308,0.015049097,0.0080762,0.0080762,0.000110576,8.58e-05,0.5990521
9,0.9690006172144293,0.036076663,0.034959165,0.7827928145825599,0.001079627,0.00109891,0.023259395,0.039394354,0.039394354,0.001578458,0.00191861,0.700672298
10,0.9691931687401277,0.019165727,0.010632867,0.7007185840168367,2.03e-05,2.77e-05,0.014469608,0.012849609,0.012849609,3e-05,0.000212296,0.616618914
11,0.9694113534353896,0.009019166,0.006797508,0.6924333191323895,2.37e-07,3.41e-07,0.008015363,0.008549072,0.008549072,8.95e-07,9.3e-05,0.610972777
12,0.9695078310342197,0.038331454,0.020974725,0.7188773918869011,0.000116689,0.000171161,0.025479285,0.025447281,0.025447281,0.000244746,0.000826355,0.642373191
13,0.9787963228713671,0.022547914,0.014233773,0.7022070788300868,2.46e-05,3.88e-05,0.015701907,0.017822237,0.017822237,4.76e-05,0.000402518,0.621009784
14,0.9790813152762792,0.049605411,0.034284537,0.7285148332069271,0.000250204,0.000365896,0.028185836,0.036829004,0.036829004,0.000368919,0.001709384,0.654597421
15,0.9788952225019669,0.021420519,0.010372191,0.7025147032054669,0.000126817,0.000161285,0.015537465,0.012560722,0.012560722,0.000319742,0.000202158,0.618315783
16,0.999184885391475,0.02367531,0.01562746,0.7005622675690112,1.63e-05,2.42e-05,0.017087271,0.018790278,0.018790278,2.61e-05,0.000450887,0.617910618
