,Id,BCT,hubscore,authoritiesscore,closeness centrality,degree centrality,degree_prestige,eigenvector centrality,Harmonic centrality,Page-Rank,Percolation-Centrality,betweenness centrality
3077,0.021010786688715595,0.006604715381697382,0.00010234071002204775,0.9410243530352924,0.6264763251883301,0.006604661701324756,7.684785746942111e-05,0.0017529335210825295,0.6459570818362917,0.1878970361205698,1.937923322113378e-06,1.937923322113378e-06
3078,0.021010988478795393,0.0075263036709394835,0.000410252759305774,0.9470707521720525,0.765521366755948,0.00752624872355877,0.00030717277437162507,0.08145505449293253,0.7498422965048342,0.044671695882101764,2.6708558606049765e-05,2.6708558606049765e-05
3079,0.021011089373835293,0.006988710502214924,2.473975424880807e-07,0.9481404997116333,0.661077754110392,0.006988656647760952,7.684785746942111e-05,0.021542393525653902,0.716228959572868,0.021678911236902323,6.782731627396824e-05,6.782731627396824e-05
3080,0.02101139205895499,0.00814069586376755,0.0007199446470246664,0.9512009078900858,0.7716336141344001,0.008140641487069541,0.0005375528858675916,0.19128063216973018,0.746408242006002,0.04718995324800456,0.00011391510810115179,0.00011391510810115179
3081,0.021011795639114584,0.011903847584036568,0.0007154950509367511,0.9495916355044558,0.8093713155371112,0.011903794509782835,0.0006911382116189086,0.054682144147334126,0.7877899256233792,0.1193183186799952,0.00042857919623661247,0.00042857919623661247
3082,0.021011997429194382,0.008371092936078076,1.85993116474852e-23,0.956958940298785,0.7839319623265354,0.008371039304144116,0.0,0.029028343656920547,0.790187065081598,0.08835798670798069,0.0,0.0
3083,0.02101209832423428,0.006911911478111416,1.85993116474852e-23,0.9548938624397685,0.626385578459145,0.006911858083080141,0.0,0.01679398297308618,0.6820415503683753,0.03645998708024482,0.0,0.0
3084,0.02101240100935398,0.011903847584036568,0.0010234071002204776,0.9530985470037767,0.6641188866996213,0.011903794509782835,0.0008447235373702258,0.08160633912101596,0.7128670079689298,0.15176661228690616,0.00027205462021976274,0.00027205462021976274
3085,0.021012602799433778,0.008371092936078076,0.001334878826374536,0.9464382058008223,0.7132620902315667,0.008371039304144116,0.0010751036488661923,0.2662596220273944,0.6846839720720465,0.01927014332169095,6.34794113846113e-06,6.34794113846113e-06
3086,0.021012804589513576,0.0072191075745254496,0.0003088019685013093,0.9465498316310395,0.7637863545120085,0.007219052341803385,0.00038396543724728363,0.04705504499707104,0.7484720687576236,0.06197102909134706,7.652312605268213e-05,7.652312605268213e-05
3087,0.021087466919038792,0.007142308550421941,1.85993116474852e-23,0.9494614053692024,0.6737047893409264,0.007142253777122574,0.0,0.010225063990832417,0.674063942012634,0.031204493447056374,0.0,0.0
3088,0.02108766870911859,0.007910298791457026,1.85993116474852e-23,0.9519822887016055,0.672301906200642,0.007910243669994967,0.0,0.01936028030729398,0.7348587247041317,0.055401662049861494,0.0,0.0
3089,0.02108776960415849,0.00614392123707633,1.85993116474852e-23,0.9452568324310245,0.6554919841999542,0.0061438660671756075,0.0,0.0032965409991738007,0.639748197946654,0.027262873222165043,0.0,0.0
3090,0.02108787049919839,0.003763151720269017,1.85993116474852e-23,0.21953079942698742,0.4961766505329419,0.003763097823877619,0.0,0.0004348621612828483,0.5165869336496155,0.18775469983467094,0.0,0.0
3091,0.021088072289278188,0.0074495046468359746,1.85993116474852e-23,0.9504381313836021,0.668673071162495,0.007449450158877959,0.0,0.011207913878557497,0.724271676501014,0.04302935412173037,0.0,0.0
3092,0.021088173184318087,0.003763151720269017,1.85993116474852e-23,0.2892969433126825,0.4536656500396094,0.003763097823877619,0.0,2.355149264954308e-05,0.536120331727986,0.20930879309778502,0.0,0.0
3093,0.02108867765951758,0.0075263036709394835,1.85993116474852e-23,0.946614946698666,0.6010956229581043,0.00752624872355877,0.0,0.0006443450051572594,0.6268579273792225,0.12512892382818916,0.0,0.0
3094,0.021088980344637277,0.0013823822034617031,1.85993116474852e-23,6.678945507990881e-06,0.1271854585665773,0.0013823274575474884,0.0,1.477064319298907e-14,0.12828958093224793,0.08551126099000361,0.0,0.0
3095,0.021089182134717076,0.0072191075745254496,1.85993116474852e-23,0.9431545459619356,0.5811586526077827,0.007219052341803385,0.0,0.0014333639131642354,0.6307277280298711,0.2363647312581433,0.0,0.0
