Rank,Id,degree centrality,betweenness centrality,eigenvector centrality,closeness centrality,hubscore,authoritiesscore,degree_prestige,rank-Prestige,Page-Rank,Percolation-Centrality
6139,0.001020856,0.999871561,0.021192595,0.969517496,0.978889331,0.99979478,0.989298872,0.999773793,0.999978308,0.989185265,0.021192595
6140,0.001020452,0.99988276,0.021193201,0.969524155,0.969510938,0.99979488,9.38E-06,0.999774802,0.999984664,0.989191823,0.021193201
6141,0.00102025,0.999891033,0.021193302,0.969525265,0.999585019,0.999794981,0.021105624,0.999774903,0.99998759,0.989480584,0.021193302
6142,0.001020049,0.999892547,0.021193402,0.969716864,0.969601844,0.999795082,0.969208454,0.999775609,0.999990011,0.010911191,0.021193402
6143,0.001019948,0.999893051,0.021193503,0.97889821,8.78E-06,0.021188459,0.030390791,0.999779343,0.999990617,0.989691859,0.021193503
6144,0.001019141,0.021291271,0.021193604,0.999894565,0.969525265,0.021188559,0.021215801,0.999780654,0.99999213,0.989899803,0.021193604
6145,0.00101904,0.021297223,0.021193806,0.999988195,0.030588242,0.02118866,0.999772179,0.999780856,0.999992231,1.96E-05,0.021193806
6146,0.001018838,0.021309129,0.021194411,0.969523953,0.999668963,0.021188761,6.96E-06,0.999781461,0.999992534,0.978694201,0.021194411
6147,0.001018636,0.021311046,0.021194512,0.969101001,0.969618492,0.021188963,0.020688927,0.99978247,0.99999435,0.979088196,0.021194512
6148,0.001018434,0.021312055,0.021194714,0.020699521,0.999871561,0.021189064,0.030577951,0.999782975,0.999995359,0.979508222,0.021194714
6149,0.001018333,0.02131266,0.021194916,0.02110179,0.978682396,0.021189165,0.010719793,0.999784085,0.999997175,0.97950913,0.021194916
6150,0.001018233,0.021319622,0.021195219,0.978889331,0.969318026,0.021189266,0.999791248,0.999784993,0.999999798,0.979697803,0.021195219
6151,0.001018132,0.999971245,0.021195319,0.999680465,0.969417004,0.021189669,0.999668358,0.999785094,0.969214004,0.968808708,0.021195319
6152,0.001017829,0.999976391,0.02119542,0.999575333,0.999790037,0.021189972,0.021000592,0.999787919,0.988984685,0.969707178,0.02119542
6153,0.001017728,0.999980225,0.021196026,0.969211481,0.999075499,0.021190174,6.15E-06,0.99978812,0.989176184,0.998970165,0.021196026
6154,0.001017526,0.99998194,0.021196227,0.978682396,0.978793582,0.021190275,0.020602561,0.999788322,0.989186173,0.999387769,0.021196227
6155,0.00101682,0.999983453,0.021196631,0.969318026,0.969309551,0.021190376,0.020503785,0.999789836,0.989187283,0.999484326,0.021196631
6156,0.001016618,0.999986884,0.021196833,0.999576745,0.978683001,0.021190476,0.999578662,0.999789937,0.010610625,0.999484729,0.021196833
6157,0.001016416,0.999987186,0.021196934,0.988974798,0.979001123,0.021190678,0.989704975,0.999790239,0.010707888,0.999675421,0.021196934
6158,0.001016215,0.99998759,0.021197035,0.969420334,0.999570793,0.021190779,0.020996859,0.999791854,0.010810901,0.999679255,0.021197035
6159,0.001016114,0.999995359,0.021197136,0.969201593,0.010704356,0.021190981,0.999990718,0.999792257,0.010811305,0.999683291,0.021197136
6160,0.001015508,0.999998487,0.021197337,0.969605274,0.999676833,0.021191082,1.36E-05,0.99979478,0.989479172,0.021308524,0.021197337
6161,0.001014903,0.999999798,0.021197438,0.969199374,0.969608604,0.021191183,0.02060014,0.99979488,0.010897671,0.989796991,0.021197438
6162,0.0010146,0.030476652,0.02119764,0.969101506,0.999683896,0.021191385,0.000620303,0.999794981,0.989581782,8.07E-07,0.02119764
6163,0.001013692,0.030578455,0.021198145,0.968697522,0.999581891,0.021191485,0.999686418,0.999795082,0.989689033,8.68E-06,0.021198145
6164,0.001013289,0.01009152,0.021198245,0.030588242,0.969423361,0.021191889,0.030474231,0.021188459,0.011109651,1.55E-05,0.021198245
6165,0.001012986,0.010494999,0.021198346,0.999790037,0.969517496,0.02119199,0.999999193,0.021188559,0.989802641,0.978905374,0.021198346
6166,0.001012179,0.010495907,0.021198447,0.021296416,0.978783997,0.021192091,0.030389681,0.02118866,5.95E-06,0.00040812,0.021198447
6167,0.001012078,0.010618696,0.021198649,0.999994047,0.969406309,0.021192595,0.03049552,0.021188761,2.23E-05,0.979291196,0.021198649
6168,0.001011775,0.010705769,0.02119875,0.030370612,0.969617584,0.021193201,0.011220333,0.021188963,0.978898513,0.001034678,0.02119875
6169,0.00101117,0.010709502,0.021198952,0.999891033,0.969523953,0.021193302,0.011206107,0.021189064,0.00040812,0.968903852,0.021198952
6170,0.001010565,0.010998768,0.021199053,0.969406915,0.999990919,0.021193402,0.020382913,0.021189165,0.979195043,0.969211481,0.021199053
6171,0.001010464,0.011111669,0.021199759,0.969218342,0.010897671,0.021193503,0.999877513,0.021189266,0.000606278,0.030288483,0.021199759
6172,0.001009757,0.011111871,0.021200062,8.78E-06,0.030372428,0.021193604,0.010914521,0.021189669,0.000729673,0.999577653,0.021200062
6173,0.001009455,0.011219627,0.021200162,0.969300773,0.989689033,0.021193806,0.011117017,0.021189972,0.979813631,0.999583808,0.021200162
6174,0.001009152,3.83E-06,0.021200263,0.969510938,0.969415491,0.021194411,0.01122336,0.021190174,0.968609945,0.021005839,0.021200263
6175,0.000936709,4.74E-06,0.021200667,0.969300269,0.999677035,0.021194512,0.000309243,0.021190275,0.96869954,0.99966856,0.021200667
6176,0.000936104,5.95E-06,0.021200869,0.999676833,0.99948483,0.021194714,0.020897074,0.021190376,0.968706703,0.999678952,0.021200869
6177,0.0009357,6.66E-06,0.02120097,0.999570086,0.969614859,0.021194916,0.999791854,0.021190476,0.968802554,0.999684299,0.02120097
6178,0.0009356,1.75E-05,0.02120107,0.969015846,0.978798122,0.021195219,0.969525164,0.021190678,0.969204116,0.999892446,0.02120107
6179,0.00093449,2.22E-05,0.021201171,0.999990919,0.999582093,0.021195319,0.021090389,0.021190779,0.969208353,0.021292582,0.021201171
6180,0.000933783,0.000620303,0.021201272,0.969617584,0.010494293,0.02119542,0.999792358,0.021190981,0.030280613,0.999993442,0.021201272
6181,0.000933582,0.000715749,0.021201373,0.999570793,0.969515781,0.021196026,0.020802031,0.021191082,0.969318026,0.010294218,0.021201373
6182,0.00093338,0.969221974,0.021201474,0.968998492,0.020903632,0.021196227,0.969221974,0.021191183,0.030381811,0.989091432,0.021201474
6183,0.000932573,0.030291005,0.021201575,0.969608604,0.969303699,0.021196631,0.030478872,0.021191385,0.030594699,0.989094257,0.021201575
6184,0.000932169,0.030372932,0.021201676,0.969015745,9.38E-06,0.021196833,0.958719307,0.021191485,0.969608604,0.989283032,0.021201676
6185,0.000931362,0.030390992,0.021201777,0.969404493,0.969211481,0.021196934,0.020997061,0.021191889,0.020382913,0.989398254,0.021201777
6186,0.000930757,0.030391093,0.021201878,0.969198567,0.030277788,0.021197035,0.999990919,0.02119199,0.020397543,0.000821992,0.021201878
6187,0.000930252,0.030481293,0.021201979,0.969108871,0.969203208,0.021197136,0.010100096,0.021192091,0.02040178,0.968912731,0.021201979
6188,0.000930151,0.030488356,0.021202079,0.968807296,0.999183658,0.021197337,0.938428613,0.021192595,0.020483707,0.969106853,0.021202079
6189,0.000929949,0.030495621,0.02120218,0.969213903,0.999999798,0.021197438,0.010798592,0.021193201,0.999183658,0.969613649,0.02120218
6190,0.000929647,0.03057785,0.021202382,0.99979145,0.969406915,0.02119764,0.021316595,0.021193302,0.020608817,0.020483001,0.021202382
6191,0.000928638,0.030580877,0.021202584,0.969010801,0.969220562,0.021198145,0.99976885,0.021193402,0.999280215,0.999173771,0.021202584
6192,0.000928537,0.030584408,0.021202685,0.99948483,0.999484326,0.021198245,0.999783883,0.021193503,0.999282233,0.020696293,0.021202685
6193,0.000928133,0.030585821,0.021202987,0.969524054,0.021088976,0.021198346,0.021108651,0.021193604,0.020810607,0.99948372,0.021202987
6194,0.000926014,0.03058683,0.021203189,0.020988081,0.999988498,0.021198447,0.000424566,0.021193806,0.999483417,0.999682786,0.021203189
6195,0.000925611,0.030587839,0.021203391,0.969098277,0.969300773,0.021198649,0.021094122,0.021194411,0.020892231,0.000213191,0.021203391
6196,0.000924804,0.030587939,0.021203492,0.969411556,0.969304305,0.02119875,0.020699521,0.021194512,0.020898184,0.978886506,0.021203492
6197,0.000923593,0.030588545,0.021203593,0.969406814,0.969301782,0.021198952,0.999587844,0.021194714,0.999567665,0.9789872,0.021203593
6198,0.000922483,0.020197669,0.021203694,0.969301782,0.969404493,0.021199053,0.99999435,0.021194916,0.999569481,0.000517692,0.021203694
6199,0.000922382,0.020199183,0.021203795,0.000933582,0.968998492,0.021199759,2.23E-05,0.021195219,0.999570086,0.968800031,0.021203795
6200,0.00092218,0.020199486,0.021203996,0.999889318,0.96940187,0.021200062,0.010412669,0.021195319,0.999570288,0.968898202,0.021203996
6201,0.000921777,0.020281614,0.021204097,0.999683896,0.969309248,0.021200162,0.999874688,0.02119542,0.999574223,0.96921249,0.021204097
6202,0.000920768,0.020283128,0.021204198,0.969523751,0.969221167,0.021200263,0.999992534,0.021196026,0.999575333,0.969300773,0.021204198
6203,0.000920263,0.020487238,0.021204299,0.969113613,0.969315807,0.021200667,0.030372932,0.021196227,0.999580277,0.969617079,0.021204299
6204,0.000919759,0.99918386,0.0212044,0.999686418,0.969406814,0.021200869,0.030381811,0.021196631,0.999585422,0.998979649,0.0212044
6205,0.000919658,0.020688927,0.021204703,0.969217737,0.969214004,0.02120097,0.999574727,0.021196833,0.020987577,0.020397543,0.021204703
6206,0.000918851,0.020696898,0.021204904,0.969309248,0.969420637,0.02120107,0.999584212,0.021196934,0.021000592,0.99968319,0.021204904
6207,0.000918649,0.020697806,0.021205005,0.968904559,4.44E-06,0.021201171,0.020195551,0.021197035,0.999680465,0.999879733,0.021205005
6208,0.000918548,0.020790125,0.021205106,0.96921249,0.969110586,0.021201272,0.020483202,0.021197136,0.999681172,0.999985875,0.021205106
6209,0.000917338,0.999487958,0.021205207,0.999582093,0.969420334,0.021201373,1.82E-06,0.021197337,0.999681374,0.99998759,0.021205207
6210,0.000917035,0.020892735,0.021205409,0.969221167,0.969300269,0.021201474,0.020490467,0.021197438,0.999686015,0.999995561,0.021205409
6211,0.000916833,0.020908273,0.021205611,0.999871561,0.020988081,0.021201575,0.020492283,0.02119764,0.021087765,0.010718078,0.021205611
6212,0.000916631,0.999569784,0.021205813,0.999668963,0.969306323,0.021201676,0.999272143,0.021198145,0.021092709,0.978696622,0.021205813
6213,0.000916228,0.999569885,0.021206014,0.96940187,0.021003014,0.021201777,0.999891134,0.021198245,0.021095736,0.978889331,0.021206014
6214,0.000915219,0.999569985,0.021206115,0.969216122,1.24E-05,0.021201878,0.000718473,0.021198346,0.02110068,0.97898841,0.021206115
6215,0.000914916,0.999573719,0.021206216,0.010704356,0.999893657,0.021201979,0.030590664,0.021198447,0.021110769,0.000729471,0.021206216
6216,0.000914109,0.999575333,0.021206317,0.969099891,0.020705979,0.021202079,0.021118437,0.021198649,0.021117529,0.968913841,0.021206317
6217,0.000914008,0.999575535,0.021206418,0.968700044,0.969524054,0.02120218,0.99979145,0.02119875,0.021118437,0.969305515,0.021206418
6218,0.000913907,0.999579268,0.021206721,0.030372428,0.968697522,0.021202382,0.989578352,0.021198952,0.999778838,0.969515377,0.021206721
6219,0.000913403,0.999579772,0.021206821,0.010897671,0.989578352,0.021202584,2.52E-06,0.021199053,0.999781461,0.020893038,0.021206821
6220,0.000912999,0.999582799,0.021207023,2.02E-06,0.969115227,0.021202685,0.030378683,0.021199759,0.999781865,0.999583909,0.021207023
6221,0.000912797,0.999584313,0.021207124,0.969115227,0.010393902,0.021202987,0.999972052,0.021200062,0.999793569,0.999680163,0.021207124
6222,0.000912595,0.999584918,0.021207528,0.989689033,0.020391287,0.021203189,0.999982142,0.021200162,0.999795082,0.999779443,0.021207528
6223,0.000911788,0.020992319,0.02120773,0.969306323,0.96921249,0.021203391,0.999998487,0.021200263,0.021193302,0.999790744,0.02120773
6224,0.000910578,0.021004729,0.02120783,0.989578352,0.999585826,0.021203492,0.020988485,0.021200667,0.021206721,0.999973364,0.02120783
6225,0.000909569,0.99966967,0.021207931,0.021003014,0.969217737,0.021203593,0.999987893,0.021200869,0.021211967,0.988979741,0.021207931
6226,0.000908963,0.999670073,0.021208133,0.999892547,0.96950448,0.021203694,0.988786326,0.02120097,0.999872267,0.010513261,0.021208133
6227,0.000908459,0.999670376,0.021208335,0.96950448,0.969099891,0.021203795,0.999773289,0.02120107,0.999876,0.010604874,0.021208335
6228,0.000908358,0.999672394,0.021208436,0.969515781,0.021102193,0.021203996,0.020294529,0.021201171,0.999880137,0.989289691,0.021208436
6229,0.000832485,0.999676833,0.021208638,0.969420637,0.999981637,0.021204097,0.010394911,0.021201272,0.999882659,0.011019855,0.021208638
6230,0.00083198,0.99968097,0.021208738,0.999985471,0.969411556,0.021204198,0.999981738,0.021201373,0.999886291,0.000716355,0.021208738
6231,0.000831879,0.999681474,0.02120894,0.968898202,0.969515881,0.021204299,0.999999798,0.021201474,0.999887502,0.001117009,0.02120894
6232,0.000831678,0.021098864,0.021209243,0.969110586,0.999571902,0.0212044,0.999976592,0.021201575,0.999893051,0.968609945,0.021209243
6233,0.000831476,0.02110179,0.021209344,0.968897799,0.969198567,0.021204703,0.020183948,0.021201676,0.021291775,0.968997281,0.021209344
6234,0.00083087,0.021111879,0.021209445,0.969421141,0.969116035,0.021204904,0.999871863,0.021201777,0.021306909,0.999673806,0.021209445
6235,0.000830568,0.02111652,0.021209647,0.999270327,0.969113613,0.021205005,0.021302874,0.021201878,0.021308423,0.999682282,0.021209647
6236,0.00082966,0.999774399,0.021209747,0.968905164,0.969308038,0.021205106,0.9999774,0.021201979,0.021310945,0.99977006,0.021209747
6237,0.00082855,0.999775509,0.021209848,0.969407924,0.999681676,0.021205207,0.999374047,0.021202079,0.021311954,0.969214004,0.021209848
6238,0.000828348,0.999776215,0.02121005,0.968810121,0.969722817,0.021205409,0.030489062,0.02120218,0.999973666,0.988778759,0.02121005
6239,0.000828247,0.999779141,0.021210151,0.999981032,0.989189906,0.021205611,0.021205409,0.021202382,0.999974171,0.988890449,0.021210151
6240,0.000827743,0.999783883,0.021210252,0.969304305,0.969310056,0.021205813,0.021110769,0.021202584,0.999976088,0.988974394,0.021210252
6241,0.000827541,0.999784085,0.021210555,0.969014231,0.969108871,0.021206014,0.999885585,0.021202685,0.999976592,0.01061799,0.021210555
6242,0.00082744,0.999785094,0.021210655,0.969105239,0.968807296,0.021206115,0.010197561,0.021202987,0.999979619,0.989385844,0.021210655
6243,0.000827137,0.999786607,0.021210756,0.969116035,0.999574223,0.021206216,0.998975714,0.021203189,0.999982646,0.989394521,0.021210756
6244,0.000827036,0.999787919,0.021211059,0.968912731,0.999572407,0.021206317,0.989094257,0.021203391,0.999983453,0.97879338,0.021211059
6245,0.000826532,0.99978812,0.021211261,0.969208757,0.969101001,0.021206418,0.999483216,0.021203492,0.999990819,0.97889821,0.021211261
6246,0.00082633,0.999790239,0.021211866,0.969214004,0.969101506,0.021206721,0.021095534,0.021203593,0.999992332,0.97939986,0.021211866
6247,0.000826128,0.999794275,0.021211967,0.021105321,0.96920008,0.021206821,0.030595809,0.021203694,0.999995157,0.979691043,0.021211967
6248,0.000825927,0.021198649,0.021212572,0.969011205,0.968997281,0.021207023,0.999787818,0.021203795,0.999998487,0.969415491,0.021212572
6249,0.000825725,0.021202685,0.021212875,0.969000611,0.969421141,0.021207124,0.01121771,0.021203996,0.030479982,0.969718277,0.021212875
6250,0.000825422,0.021205005,0.021213279,0.021088976,0.969403384,0.021207528,0.999985168,0.021204097,0.030578556,0.999584413,0.021213279
6251,0.000824817,0.021207023,0.02121338,0.999075499,0.969015846,0.02120773,0.020687313,0.021204198,0.988790765,0.999587339,0.02121338
6252,0.000824514,0.021212875,0.021213481,0.999585826,0.969199374,0.02120783,0.999485335,0.021204299,0.010301281,0.021298131,0.021213481
6253,0.000824312,0.02121338,0.021213783,0.999893657,0.969003436,0.021207931,0.999980325,0.0212044,0.988998003,0.999979922,0.021213783
6254,0.000822799,0.999870552,0.021213884,0.968809011,0.968913841,0.021208133,0.969418619,0.021204703,0.010392591,0.999983958,0.021213884
6255,0.000822395,0.99987257,0.021213985,0.969008884,1.31E-06,0.021208335,1.37E-05,0.021204904,0.989093854,0.989277382,0.021213985
6256,0.000821992,0.999875697,0.021214288,0.999571902,0.969098277,0.021208436,0.010704356,0.021205005,0.989291204,0.989384532,0.021214288
6257,0.000821386,0.999893253,0.021214389,0.968794179,0.021105321,0.021208638,0.001016114,0.021205106,0.010709502,0.989585011,0.021214389
6258,0.000821285,0.021289354,0.021214691,0.968903852,0.001118825,0.021208738,0.020204127,0.021205207,0.989484116,0.989597623,0.021214691
6259,0.000821185,0.021290665,0.021215196,0.969315807,0.96891152,0.02120894,0.030492089,0.021205409,0.989599237,0.989797395,0.021215196
6260,0.000821084,0.021291775,0.021215297,0.969722817,0.968898202,0.021209243,1.10E-05,0.021205611,0.011117925,0.978786318,0.021215297
6261,0.000820983,0.021303479,0.021215801,0.969515881,0.969202502,0.021209344,0.99948826,0.021205813,0.011120851,0.9796072,0.021215801
6262,0.00082068,0.021308524,0.021216608,0.969003436,0.969201593,0.021209445,0.999576745,0.021206014,0.989803549,0.968908796,0.021216608
6263,0.000820478,0.021314376,0.02121681,0.969308038,0.968905164,0.021209647,0.999870753,0.021206115,0.98980476,0.969000812,0.02121681
6264,0.000820377,0.021319017,0.021216911,0.969108467,0.999870854,0.021209747,0.999976895,0.021206216,0.011206107,0.969304406,0.021216911
6265,0.000819772,0.02132164,0.021217012,0.969000812,0.969015745,0.021209848,1.89E-05,0.021206317,0.01121549,0.020391287,0.021217012
6266,0.000819671,0.99997074,0.021217113,0.969113209,0.968904559,0.02121005,0.020906961,0.021206418,1.29E-05,0.020600947,0.021217113
6267,0.000818965,0.999972153,0.021217315,0.96922036,0.969000812,0.021210151,0.010801014,0.021206721,1.48E-05,0.020792748,0.021217315
6268,0.00081836,0.999974474,0.999870047,1.24E-05,0.969010801,0.021210252,0.02089435,0.021206821,0.000117644,0.999574223,0.999870047
6269,0.000817754,0.999974574,0.999870148,0.999183658,0.969523751,0.021210555,0.010910586,0.021207023,0.978997491,0.999585321,0.999870148
6270,0.000817451,0.999982242,0.99987035,0.969310056,0.968903751,0.021210655,6.66E-06,0.021207124,0.9790887,0.999677136,0.99987035
6271,0.000816644,0.999984664,0.999870451,0.010494293,0.020804452,0.021210756,0.020383619,0.021207528,0.001128511,0.999877816,0.999870451
6272,0.000815837,0.999987893,0.999870552,0.020699723,0.968700044,0.021211059,0.021194512,0.02120773,0.968708721,0.999986177,0.999870552
6273,0.000814929,0.999990718,0.999870753,0.999988498,0.030580675,0.021211261,0.020887287,0.02120783,0.968802655,2.12E-06,0.999870753
6274,0.000814626,0.999991928,0.999871964,0.968900321,0.968900321,0.021211866,0.030580675,0.021207931,0.96891485,8.37E-06,0.999871964
6275,0.000813315,0.99999213,0.999872065,0.968913841,0.969713535,0.021211967,0.999886796,0.021208133,0.968998996,1.58E-05,0.999872065
6276,0.000813214,0.999995157,0.999872872,0.999995762,0.999995863,0.021212572,0.98917911,0.021208335,0.969004747,0.000105032,0.999872872
6277,0.000813113,0.999997175,0.999872973,0.968997281,0.020195551,0.021212875,0.989599439,0.021208436,0.969096663,0.978887213,0.999872973
6278,0.000813012,0.999997478,0.999874789,0.96920008,0.020486229,0.021213279,0.999891033,0.021208638,0.969115833,0.979093644,0.999874789
6279,0.000812709,0.999998285,0.999874991,0.968908796,0.969218342,0.02121338,0.98929413,0.021208738,0.96911664,0.979701234,0.999874991
6280,0.000812104,0.999999193,0.999875496,0.999484326,0.969019276,0.021213481,0.989599237,0.02120894,0.030291813,0.968807296,0.999875496
6281,0.000811801,0.030475442,0.999875697,0.968705089,0.969413877,0.021213783,0.999880439,0.021209243,0.969305515,0.969108871,0.999875697
6282,0.000810994,0.03047645,0.999876706,0.969009388,0.999779948,0.021213884,1.76E-05,0.021209344,0.96950448,0.969220562,0.999876706
6283,0.000810893,0.030478267,0.999877009,0.969096663,0.968911722,0.021213985,0.010800408,0.021209445,0.030581886,0.998975815,0.999877009
6284,0.000810691,0.030480083,0.999877312,0.969100194,0.969105239,0.021214288,0.011216398,0.021209647,0.969523751,0.020388765,0.999877312
6285,0.000810591,0.010093538,0.999877413,0.969202502,0.001016114,0.021214389,0.020604176,0.021209747,0.030591168,0.999578864,0.999877413
6286,0.000810288,0.010209971,0.999879834,0.969713535,0.969515377,0.021214691,0.010597407,0.021209848,0.030592682,0.999585523,0.999879834
6287,0.000810187,0.010308545,0.999879935,0.020804452,0.96890133,0.021215196,0.011124685,0.02121005,0.030595305,0.999893858,0.999879935
6288,0.000810086,0.010308848,0.999880238,0.968898908,0.969407924,0.021215297,0.989597824,0.021210151,0.969617584,0.988785922,0.999880238
6289,0.000809279,0.01061799,0.999881751,0.969005857,0.969108467,0.021215801,9.69E-06,0.021210252,0.020186773,0.989291911,0.999881751
6290,0.000809178,0.010811709,0.999882356,0.969403384,0.969213903,0.021216608,0.99968319,0.021210555,0.99887724,0.989595806,0.999882356
6291,0.000808976,0.010818166,0.999882962,0.96879761,0.999976895,0.02121681,0.010494293,0.021210655,0.020281715,0.011217508,0.999882962
6292,0.000808573,0.010897974,0.999884072,0.968805581,0.969216122,0.021216911,0.010512958,0.021210756,0.020492283,1.41E-06,0.999884072
6293,0.000807967,0.011019855,0.999884173,0.969001014,0.969000611,0.021217012,0.999484124,0.021211059,0.020494704,0.979305927,0.999884173
6294,0.000807665,0.011024496,0.999885181,0.969515377,0.020604176,0.021217113,0.99968208,0.021211261,0.020498337,0.969311165,0.999885181
6295,0.00073159,0.011207015,0.999885585,0.979101312,0.010394911,0.021217315,0.999883971,0.021211866,0.020607505,0.030580877,0.999885585
6296,0.000731388,0.030278696,0.999885888,0.968901834,0.968810121,0.999870047,0.999892849,0.021211967,0.999265888,0.969604972,0.999885888
6297,0.000731287,0.030370713,0.999886493,0.96891152,0.968910511,0.999870148,0.989781554,0.021212572,0.020688322,0.020298968,0.999886493
6298,0.00073048,8.58E-06,0.999886796,0.030580675,0.979101312,0.99987035,4.44E-06,0.021212875,0.020691046,0.998977126,0.999886796
6299,0.000729673,1.56E-05,0.9998873,9.38E-06,0.020494099,0.999870552,0.021303681,0.021213279,0.999376973,0.021205005,0.9998873
6300,0.000729471,1.58E-05,0.999888107,0.968811029,0.96922036,0.999872872,0.001135573,0.02121338,0.020807479,0.999885888,0.999888107
6301,0.00072937,2.11E-05,0.999888208,0.020604176,0.969011205,0.999872973,0.021203391,0.021213481,0.999483317,0.999987186,0.999888208
6302,0.000729067,0.000321956,0.999889318,0.989189906,0.968794179,0.999874789,0.021118236,0.021213783,0.999486848,0.999992635,0.999889318
6303,0.000728765,0.000718473,0.999889823,0.969413877,0.968898908,0.999875697,0.010509427,0.021213884,0.020904439,0.030486439,0.999889823
6304,0.000728563,0.000726141,0.999889924,0.030277788,0.030595809,0.999879935,0.999991323,0.021213985,0.020907466,0.989381102,0.999889924
6305,0.000728159,0.001126089,0.999890125,1.31E-06,0.969005857,0.999880238,0.000827743,0.021214288,0.999570591,0.989393007,0.999890125
6306,0.000727554,0.030291813,0.999891033,0.001118825,0.968903852,0.999882356,0.999883769,0.021214389,0.99957271,0.989701746,0.999891033
6307,0.000727453,0.030381407,0.999891639,0.968903751,0.030478872,0.999884173,0.999980729,0.021214691,0.999573819,0.989701847,0.999891639
6308,0.000727251,0.030382416,0.99989174,0.999581891,0.968900018,0.999885181,0.02110179,0.021215196,0.999574727,0.989702957,0.99989174
6309,0.000726848,0.030390589,0.999892143,0.969100598,0.969096663,0.999885585,0.999782067,0.021215297,0.999574828,0.989794267,0.999892143
6310,0.000726747,0.030483513,0.999892446,0.999995863,0.9693038,0.9998873,0.010705769,0.021215801,0.999579268,0.989882651,0.999892446
6311,0.000726141,0.030581886,0.99989295,0.969107862,0.969410547,0.999888107,0.999584817,0.021216608,0.999587339,0.000123294,0.99989295
6312,0.000725738,0.969525164,0.999893858,0.96881345,1.58E-05,0.999888208,0.999979619,0.02121681,0.020991915,0.000405497,0.999893858
6313,0.000725334,0.030588242,0.999894565,0.969714846,0.969009388,0.999889318,0.021290968,0.021216911,0.999668963,0.979301387,0.999894565
6314,0.000723417,0.03059248,0.999894968,0.969410547,0.968705089,0.999889823,2.18E-05,0.021217012,0.999670174,0.979592267,0.999894968
6315,0.000723014,0.03059359,0.02128895,0.96922147,0.999972859,0.999889924,0.999784186,0.021217113,0.999671688,0.968697926,0.02128895
6316,0.000722307,0.0305948,0.021289051,0.969514267,0.969314798,0.999890125,0.030597323,0.021217315,0.999673806,0.96891152,0.021289051
6317,0.000721399,0.020183948,0.021289354,0.020494099,0.969100194,0.999891033,0.999683492,0.999870047,0.999675925,0.969423361,0.021289354
6318,0.000720895,0.020195349,0.021289454,0.968911722,0.968806589,0.999892143,0.021088976,0.999870148,0.999680163,0.969724331,0.021289454
6319,0.000720592,0.020200999,0.021289555,0.969314798,0.969106853,0.999892446,0.999668963,0.99987035,0.999681676,0.020296345,0.021289555
6320,0.000720491,0.020403697,0.021289656,1.48E-05,0.021290665,0.99989295,0.011025606,0.999870552,0.999681878,0.999284654,0.021289656
6321,0.00072039,0.020482698,0.021289959,0.020195551,0.999987893,0.999893858,0.000311059,0.999872872,0.999689042,0.999478675,0.021289959
6322,0.00072029,0.03028142,0.021290161,0.020391287,0.999984866,0.999894565,0.010497219,0.999872973,0.021109458,0.999568371,0.021290161
6323,0.000719583,0.020582988,0.021290262,0.021102193,0.969208757,0.999894968,0.999484628,0.999874789,0.999774601,0.999575333,0.021290262
6324,0.000719281,0.020599938,0.021290363,0.969019276,0.968912832,0.02128895,0.020905549,0.999875697,0.999774802,0.999683492,0.021290363
6325,0.000718776,0.020600241,0.021290463,0.999572407,0.968898303,0.021289051,0.020697806,0.999879935,0.999779443,0.999794174,0.021290463
6326,0.000718473,0.020607909,0.021290665,0.030478872,0.968912731,0.021289354,1.64E-05,0.999880238,0.999780654,0.999990415,0.021290665
6327,0.000718171,0.999285159,0.021290867,0.969115833,0.999991121,0.021289454,0.021197337,0.999882356,0.999784993,0.989395328,0.021290867
6328,0.000717464,0.02069488,0.021290968,0.9693038,0.969014231,0.021289555,0.03059248,0.999884173,0.999786405,0.98958945,0.021290968
6329,0.00071696,0.020792547,0.021291069,0.999669165,0.968808708,0.021289656,0.010192415,0.999885181,0.999789331,0.011024496,0.021291069
6330,0.000716859,0.020804452,0.021291271,0.99948826,0.968897799,0.021289959,0.999075499,0.999885585,0.021209445,0.98980476,0.021291271
6331,0.000716456,0.999484628,0.021291472,0.968806589,0.969714846,0.021290161,0.99978247,0.9998873,0.999870047,0.978886406,0.021291472
6332,0.000716355,0.020891323,0.021291674,0.969510433,0.96922147,0.021290262,0.020195752,0.999888107,0.999871863,0.969010902,0.021291674
6333,0.00071585,0.999567059,0.021291775,0.999779948,0.968809011,0.021290363,0.010907155,0.999888208,0.999872469,0.969304305,0.021291775
6334,0.000715749,0.999570591,0.021291876,0.968910511,0.968908796,0.021290463,0.969622528,0.999889318,0.999872771,0.969614859,0.021291876
6335,0.000715346,0.999574223,0.02129228,0.020705979,0.000729673,0.021290665,0.021289454,0.999889823,0.999873377,0.998875424,0.02129228
6336,0.000715245,0.999578057,0.021292582,0.96890133,0.96879761,0.021290867,0.999888612,0.999889924,0.99987711,0.999284755,0.021292582
6337,0.000715043,0.999579671,0.021292986,0.999999798,0.969008884,0.021290968,0.979100404,0.999890125,0.999886392,0.999574627,0.021292986
6338,0.000714438,0.999583404,0.021293087,0.999681676,0.968813551,0.021291069,0.000912999,0.999891033,0.999886796,0.999673706,0.021293087
6339,0.000714337,0.999586028,0.02129349,0.020903632,0.96881345,0.021291271,0.969213096,0.999892143,0.999887603,0.999686116,0.02129349
