,Id,Unnamed: 0.1,Degree centrality,Betweenness centrality,Eigenvector centrality,Closeness centrality,Hubs score,Authority score,Page Rank,Katz Centrality,Percolation Centrality,Hormonic Centrality
2111,0.929245335,0.12894278015533364,0.086994113,0.0,0.0,0.0,0.003571464999999998,7.9e-18,0.0,0.0,0.0,0.0
2112,0.998968853,0.12902203201775242,0.05081841,0.0138434,0.000271615,0.453260737,0.005155638999999998,0.014577555999999986,0.045559419,0.021299307,0.0138434,0.514816023
2113,0.969605167,0.1290616579489618,0.02928524,0.001346368,3.96e-21,0.044257615,0.0016195359999999982,0.0008652019999999866,0.006775289,0.001534103,0.001346368,0.045227109
2114,0.989298971,0.1291012838801712,0.028423916,0.001666389,2.24e-20,0.040410984,0.0029703269999999983,0.0009524489999999865,0.005430575,0.001520501,0.001666389,0.041758379
2115,0.969511133,0.1292994135362181,0.030146586,0.001271709,1.15e-17,0.075373952,0.005488032999999998,0.006688952999999987,0.01070599,0.002340085,0.001271709,0.073968477
2116,0.979305519,0.12941829132984625,0.01722668,0.001685283,1.15e-15,0.105419143,0.0031542049999999985,0.0024501929999999864,0.008482041,0.002883552,0.001685283,0.102557482
2117,0.988877936,0.12945791726105563,0.022394647,0.000604735,5.59e-15,0.10722505,0.0023055399999999983,0.0022611569999999867,0.041789566,0.005765672,0.000604735,0.106213246
2118,0.998974402,0.12949754319226503,0.030146586,0.001014152,1.18e-06,0.337951657,0.005848715999999999,0.0024102039999999865,0.016757202,0.004263723,0.001014152,0.38080744
2119,0.939133251,0.1295371691234744,0.041343822,1.2e-06,1.23e-38,0.000385742,0.0031824939999999984,0.00015958999999998662,5.17e-05,9.61e-05,1.2e-06,0.000325725
2120,0.959009978,0.12957679505468378,0.035314531,0.000624768,2.0200000000000002e-29,0.012942221,0.002807665999999998,0.0006943419999999866,0.011998984,0.00101602,0.000624768,0.013870438
2121,0.989785386,0.12981455064194009,0.011197389,0.001668643,1.01e-06,0.339241186,0.0015700299999999983,0.009379075999999986,0.017015801,0.001515558,0.001668643,0.353923525
2122,0.998971476,0.12985417657314946,0.010336064,0.000418181,5.07e-07,0.324268576,6.339999999999818e-05,0.0017594859999999865,0.006775289,0.003276636,0.000418181,0.357327108
2123,0.999569481,0.1302900618164527,0.006029443,2.7e-06,1.46e-07,0.320594974,8.979999999998181e-06,0.0005416599999999866,0.004965097,0.002862272,2.7e-06,0.368334529
2124,0.999785901,0.13032968774766207,0.016365355,0.003375987,1.97e-05,0.395161731,0.00042645399999999815,0.0017812969999999866,0.018101916,0.008196629,0.003375987,0.453295019
2125,0.979201799,0.1304881914724996,0.00947474,0.00043571,1.31e-16,0.076868236,0.00041301699999999816,0.0008870129999999865,0.03868638,0.001876746,0.00043571,0.076748403
2126,0.999881549,0.1307259470597559,0.018088004,0.00043571,1.02e-15,0.111830463,0.0005339519999999981,0.033517472999999985,0.040496572,0.006254273,0.00043571,0.109088283
2127,0.999891639,0.13076557299096528,0.005168119,0.000390636,1.09e-05,0.378056648,0.0007072209999999981,0.0005707419999999865,0.009516436,0.002422459,0.000390636,0.396734977
2128,0.999472924,0.1309637026470122,0.010336064,0.000418181,1.46e-07,0.320929245,6.419999999999819e-05,0.0007488719999999866,0.007292486,0.002861033,0.000418181,0.370974531
2129,0.988772097,0.13100332857822158,0.014642707,0.001164397,4.15e-15,0.101221301,0.0005120279999999981,0.0015922619999999867,0.029738862,0.004378204,0.001164397,0.098549319
2130,0.00042729,0.13108258044064036,0.010336064,1.16e-05,1.94e-05,0.394930539,0.0002503559999999982,0.0012214609999999866,0.067572383,0.007163161,1.16e-05,0.452630908
2131,0.010300778,0.1312410841654779,0.008613416,4.93e-06,2.59e-05,0.393125391,0.00019236399999999817,0.0012469079999999865,0.039048418,0.007674998,4.93e-06,0.44514966
2132,0.010315307,0.13128071009668726,0.059431674,0.008693874,0.002262735,0.566803127,0.004618151999999999,0.005889186999999987,0.0128265,0.029007477,0.008693874,0.602209162
2133,0.999793266,0.13135996195910604,0.002584125,1.05e-07,3.7e-38,0.001157432,1.55999999999818e-06,0.0001632249999999866,0.001086115,0.000288326,1.05e-07,0.000977174
2134,0.010622633,0.13139958789031542,0.023255971,0.000385628,0.004964113,0.577950214,0.00033875899999999816,0.023120512999999985,0.028187269,0.044987958,0.000385628,0.629522447
2135,0.020495718,0.13143921382152482,0.028423916,0.000406913,0.001134503,0.60469308,0.0015346689999999983,0.005852833999999987,0.001706752,0.013176431,0.000406913,0.600494469
2136,0.011212163,0.13155809161515294,0.012920059,0.000341807,0.002229614,0.581552103,7.569999999999818e-05,0.009706252999999986,0.004603059,0.012787593,0.000341807,0.586016074
2137,0.011224371,0.13159771754636235,0.01722668,0.000385628,0.00417944,0.57593848,0.00032390699999999817,0.0009888019999999866,0.029273384,0.02038696,0.000385628,0.589550018
2138,0.011211558,0.13163734347757172,0.012058713,0.002011815,0.000582095,0.506935248,0.00026520799999999817,0.0004580479999999866,0.003516944,0.004736263,0.002011815,0.513027353
2139,0.999171046,0.1316769694087811,0.007752092,6.51e-05,1.46e-07,0.320113322,0.00016690399999999818,0.0001817649999999866,0.001396434,0.001524101,6.51e-05,0.363801141
2140,0.020281517,0.1317165953399905,0.019810652,0.000446978,0.005349001,0.606657687,0.0006301339999999981,0.0008906489999999865,0.027618352,0.020255534,0.000446978,0.600471954
2141,0.020391493,0.13175622127119987,0.015504031,0.000361839,0.009499773,0.541022961,0.00019589999999999818,0.021811804999999986,0.029842301,0.041030564,0.000361839,0.591240589
2142,0.020603574,0.13179584720240925,0.01722668,0.000351823,0.004838066,0.654045952,0.0006775179999999982,0.007161542999999987,0.008430321,0.034621108,0.000351823,0.649953138
2143,0.020608619,0.13187509906482803,0.022394647,0.000366848,0.00759489,0.664570806,0.0005940649999999981,0.0031190879999999865,0.049643211,0.035045241,0.000366848,0.668479862
2144,0.020801228,0.1319147249960374,0.00947474,0.000287969,0.006359806,0.552108261,0.0005007119999999982,0.0038897719999999867,0.148900153,0.025766137,0.000287969,0.592309169
2145,0.020807281,0.13195435092724678,0.014642707,0.000207839,0.012319113,0.665926564,2.619999999999818e-05,0.0004980359999999865,0.088734557,0.029223212,0.000207839,0.636851383
2146,0.021003825,0.13203360278966556,0.015504031,8.31e-05,0.010664681,0.730373574,3.829999999999818e-05,0.0029991229999999864,0.066976571,0.045926619,8.31e-05,0.70941394
2147,0.030286572,0.13211285465208433,0.013781383,7.17e-05,0.003858788,0.708410631,4.66999999999818e-06,0.0008143069999999866,0.082968321,0.026002855,7.17e-05,0.695075511
2148,0.030387568,0.1321524805832937,0.010336064,0.0,0.004891163,0.678970082,1.0600000000000001e-18,0.0008361189999999865,0.192726961,0.016769855,0.0,0.653073558
2149,0.999176293,0.13235061023934064,0.008613416,0.0,2.39e-16,0.096080174,1.0600000000000001e-18,0.0017812969999999866,0.007861403,0.00169814,0.0,0.091110132
2150,0.020292818,0.1328657473450626,0.015504031,4.31e-05,0.004840657,0.570434891,0.0002468199999999982,0.009088251999999986,0.018722553,0.04553951,4.31e-05,0.602790292
2151,0.020501872,0.132905373276272,0.013781383,0.0,0.002932474,0.537421013,1.0600000000000001e-18,0.040356927999999986,0.049940083,0.038239639,0.0,0.593570538
2152,0.020598731,0.13294499920748137,0.011197389,3.23e-05,0.000473592,0.49955702,8.199999999999818e-05,0.0019267089999999865,0.062542636,0.01190496,3.23e-05,0.531531518
2153,0.97970466,0.13306387700110953,0.066322289,0.009472067,6.03e-09,0.271600219,0.04855983,0.05694226099999999,0.006620129,0.011090692,0.009472067,0.331322727
2154,0.979816956,0.1331035029323189,0.09216208,0.002836896,1.16e-09,0.256491401,0.085423289,0.03588041899999998,0.001137835,0.003706279,0.002836896,0.302312258
2155,0.979306125,0.1331431288635283,0.031869234,0.000473271,2.7e-14,0.110238799,0.027329485999999997,0.023665807999999986,0.0086372,0.009989608,0.000473271,0.108677872
2156,0.948633831,0.13318275479473768,0.018949328,0.000798801,8.23e-33,0.00644856,0.012058538999999998,0.006143657999999987,0.001861911,0.000794942,0.000798801,0.006324485
2157,0.979106352,0.13326200665715646,0.021533322,0.000763744,1.93e-20,0.059736034,0.012345528999999997,0.0036716539999999864,0.004034141,0.001976755,0.000763744,0.060487381
2158,0.988996387,0.1333412585195752,0.055125031,0.031919721,0.001335192,0.488217655,0.021360471999999995,0.135453126,0.017636438,0.04080899,0.031919721,0.55408072
2159,0.989080231,0.13338088445078458,0.032730559,0.001572374,0.000195333,0.440664368,0.008503692999999998,0.11472754899999998,0.027308033,0.020152958,0.001572374,0.488383607
2160,0.989179915,0.13342051038199398,0.025839943,0.001561268,0.000322337,0.443264515,0.010676770999999998,0.143095255,0.049477708,0.024349561,0.001561268,0.491648538
2161,0.999070454,0.13346013631320336,0.018088004,0.000225367,0.000724563,0.445350632,0.010447064999999998,0.10290046099999998,0.011326627,0.018418252,0.000225367,0.487923105
2162,0.988778958,0.13349976224441273,0.025839943,0.000838866,1.44e-07,0.322945821,0.022733116999999997,0.033699237999999986,0.004603059,0.006446314,0.000838866,0.365882577
2163,7.97e-06,0.1335790141068315,0.003445449,0.0,8.87e-07,0.342819131,1.0600000000000001e-18,0.06636714199999999,0.040755171,0.00201647,0.0,0.365723774
2164,0.979106453,0.1336186400380409,0.018088004,0.000115188,1.47e-16,0.08530109,0.0016619689999999982,0.012069198999999985,0.043185999,0.00479562,0.000115188,0.088080294
2165,0.988995983,0.13377714376287841,0.022394647,0.001527551,8.87e-07,0.344782082,0.011169208999999998,0.07012240799999998,0.04828505,0.010793842,0.001527551,0.38139633
2166,0.98908356,0.13381676969408782,0.024978619,0.00070615,1.51e-07,0.324461837,0.020317038999999995,0.033263001999999986,0.026532237,0.011041414,0.00070615,0.368781777
2167,0.989075892,0.13389602155650657,0.023255971,0.001762083,0.000174906,0.43815114,0.018504572999999996,0.143254845,0.015619367,0.013634666,0.001762083,0.474623307
2168,0.000207037,0.13413377714376287,0.015504031,0.000112934,0.003986373,0.513523426,0.0017044019999999983,0.005852833999999987,0.009206117,0.045060756,0.000112934,0.552889287
2169,0.999793468,0.13421302900618165,0.024117295,0.000805061,0.000300021,0.478740686,0.0007779429999999982,0.037490493999999985,0.065650994,0.017691874,0.000805061,0.532375157
2170,0.000420531,0.1342922808686004,0.019810652,1.99e-05,0.001251961,0.508145827,0.002093373999999998,0.056423503999999985,0.018981152,0.023976777,1.99e-05,0.551168126
2171,0.010707991,0.13441115866222855,0.011197389,0.000399401,0.004811128,0.573153488,0.0024752729999999983,0.033153942999999984,0.007602805,0.069189511,0.000399401,0.636034293
2172,0.020489966,0.13445078459343796,0.035314531,2.35e-05,0.101321072,0.698079535,0.0005268789999999981,0.024392867999999988,0.087752916,0.199747997,2.35e-05,0.700383943
2173,0.011022884,0.13449041052464733,0.012058713,0.003070276,0.002492209,0.554327205,0.0013790809999999984,0.006252716999999987,0.014119494,0.022939399,0.003070276,0.576567538
2174,0.98968772,0.1345696623870661,0.018088004,0.0,0.000442205,0.415916024,1.0600000000000001e-18,0.08520854299999998,0.050805354,0.029583678,0.0,0.478475682
2175,0.999374955,0.13460928831827548,0.013781383,0.000142733,0.0001465,0.41598464,0.0017609799999999984,0.08341234099999999,0.023015293,0.009168997,0.000142733,0.461141764
2176,0.020484115,0.13464891424948486,0.035314531,0.000112809,0.003538784,0.647024467,0.009423079999999999,0.015486380999999987,0.00641325,0.02285349,0.000112809,0.6476878
2177,0.96881294,0.13472816611190364,0.016365355,0.007859265,2.4199999999999998e-24,0.046808551,0.00031117699999999815,0.0017812969999999866,0.125127166,0.002283916,0.007859265,0.047587971
2178,0.948930664,0.1348470439055318,0.011197389,5.22e-05,7.72e-34,0.003086494,0.022229009999999997,0.007525072999999987,0.000362038,0.000392238,5.22e-05,0.002822946
2179,0.939344828,0.13488666983674116,0.033591883,3.42e-05,7.66e-34,0.003658065,0.023764456999999996,0.018031091999999985,0.001086115,0.000803582,3.42e-05,0.003637258
2180,0.948517398,0.13492629576795054,0.105081965,0.000227871,8.49e-34,0.003378772,0.111110962,0.012614493999999987,0.001189554,0.000572148,0.000227871,0.003257246
2181,0.949541684,0.1350451735615787,0.184323987,0.008014054,2.2900000000000002e-29,0.020356716,0.145408694,0.026937578999999986,0.018101916,0.003015456,0.008014054,0.021215527
2182,0.958509639,0.1350847994927881,0.170542756,0.000360587,9.19e-34,0.004535424,0.167895203,0.017849326999999988,0.000517198,0.000710743,0.000360587,0.004342994
2183,0.948620916,0.13512442542399747,0.018949328,0.000229123,1.6800000000000002e-32,0.005130471,0.009779519999999998,0.013341553999999986,0.003878982,0.000903681,0.000229123,0.004777294
2184,0.968901828,0.13516405135520684,0.018088004,6.06e-05,1.06e-18,0.071275147,0.002567210999999998,0.09157613599999999,0.001655032,0.006506697,6.06e-05,0.073582002
2185,0.99937324,0.13556031066730068,0.008613416,0.00030675,1.97e-14,0.086033933,8.269999999999819e-05,0.010106135999999986,0.014222934,0.001752154,0.00030675,0.082856656
2186,0.988780875,0.1357584403233476,0.020671976,0.0,9.93e-15,0.135754682,1.0600000000000001e-18,0.047096775999999986,0.011223188,0.013765317,0.0,0.141292974
2187,0.020896674,0.13583769218576636,0.02928524,0.000181546,0.004947969,0.682206665,0.003861424999999998,0.015595439999999986,0.012619621,0.036019571,0.000181546,0.680218895
2188,0.938741375,0.13587731811697576,0.018949328,0.0,0.0,0.0,0.010234757999999998,7.9e-18,0.0,0.0,0.0,0.0
2189,0.979812416,0.13591694404818513,0.018949328,0.006816015,1.26e-14,0.129013532,0.0036351149999999982,0.016213441999999988,0.029066505,0.003539591,0.006816015,0.126850248
2190,0.939333629,0.1360358218418133,0.028423916,0.001380849,1.59e-34,0.009722451,0.0006852969999999981,0.006907071999999987,0.011843825,0.002145425,0.001380849,0.009663162
2191,0.948524965,0.13611507370423204,0.025839943,0.001252991,8.140000000000001e-27,0.007421615,0.016291466999999997,0.0036353009999999866,0.01080943,0.001072596,0.001252991,0.007627384
2192,0.020498543,0.1362339514978602,0.040482498,0.013806177,0.004819487,0.655497503,0.006329625999999998,0.0031518059999999866,0.009723315,0.022265875,0.013806177,0.654401433
2193,0.939145056,0.1362735774290696,0.087855438,0.002176758,5.36e-36,0.005158447,0.044453918,0.004653184999999987,0.003103186,0.001144652,0.002176758,0.004885868
2194,0.959019563,0.13631320336027897,0.025839943,0.000548393,6.540000000000001e-35,0.004496704,0.013834652999999999,0.0022466159999999864,0.000982675,0.000443155,0.000548393,0.004234419
2195,0.99998305,0.13635282929148834,0.02928524,0.003616278,7.79e-05,0.434575873,0.005106133999999998,0.010287900999999986,0.007809684,0.005741617,0.003616278,0.461217838
2196,0.939345837,0.13643208115390712,0.015504031,0.001366639,8.140000000000001e-27,0.006372113,0.0015841749999999982,0.0037443599999999865,0.009775035,0.001146601,0.001366639,0.006297342
2197,0.949443413,0.1364717070851165,0.041343822,0.002018864,4.09e-26,0.014341385,0.011998495999999999,0.007306954999999987,0.009878474,0.00176784,0.002018864,0.015621595
2198,0.989182034,0.13651133301632587,0.018949328,0.003424691,1.7e-09,0.266688939,0.0034158759999999982,0.018103797999999987,0.005482295,0.005124165,0.003424691,0.307636277
2199,0.989597318,0.13655095894753527,0.03100791,0.001856299,8.94e-07,0.340120347,0.012465826999999999,0.026065106999999987,0.013343698,0.008095111,0.001856299,0.37861029
2200,0.98898771,0.13663021080995402,0.019810652,0.00012896,2.78e-08,0.295213915,0.027682247999999996,0.08365808699999999,0.006102932,0.006692447,0.00012896,0.329125006
2201,0.968699231,0.1367094626723728,0.012058713,0.000105297,3.22e-22,0.037574054,0.008105315999999998,0.016104382999999986,0.000982675,0.001505485,0.000105297,0.041151599
2202,0.999163984,0.13674908860358218,0.012058713,0.000197822,6.32e-09,0.294464815,0.005502177999999998,0.018176503999999986,0.015515928,0.006222791,0.000197822,0.345937203
2203,0.958510345,0.13678871453479158,0.021533322,0.001253968,1.2500000000000001e-29,0.011493428,0.0023974779999999985,0.004834949999999987,0.017636438,0.001639744,0.001253968,0.013059228
2204,0.988991544,0.13690759232841973,0.018088004,0.002316912,0.000170757,0.426122465,0.00048020299999999817,0.007561425999999987,0.041686126,0.004343831,0.002316912,0.448287443
2205,0.001123971,0.13722459977809479,0.026701268,0.001462007,0.000329685,0.515046982,0.0009052429999999982,0.030681938999999984,0.009775035,0.014073685,0.001462007,0.565684988
2206,0.010918155,0.13730385164051356,0.01722668,0.00045449,0.002107164,0.572064799,0.0009123149999999982,0.006470834999999987,0.018567394,0.025856995,0.00045449,0.605769756
2207,0.020497433,0.13734347757172294,0.018949328,0.000165269,0.004251716,0.65408893,8.769999999999819e-05,0.018685445999999988,0.040548292,0.046498096,0.000165269,0.674136793
2208,0.02068984,0.1373831035029323,0.011197389,0.000145237,0.00102016,0.542394811,0.00016407499999999817,0.008652015999999986,0.045964902,0.015972248,0.000145237,0.566890281
2209,0.020699929,0.13742272943414172,0.02928524,0.000189058,0.012361736,0.607968812,0.0021499509999999985,0.015486380999999987,0.065180344,0.094911067,0.000189058,0.658311803
2210,0.020709111,0.1374623553653511,0.055986355,0.002589869,0.00847735,0.636859104,0.015089474999999998,0.030718291999999987,0.018257075,0.092970278,0.002589869,0.699059086
2211,0.020794972,0.13750198129656047,0.057709026,0.001098039,0.01390961,0.653363334,0.014620586999999999,0.012650846999999986,0.055769417,0.085033668,0.001098039,0.678652121
2212,0.021110975,0.13758123315897924,0.047373092,0.000657321,0.021876586,0.660723991,0.009552218999999999,0.016649677999999987,0.02151542,0.094053683,0.000657321,0.687982469
2213,0.021197745,0.13762085909018862,0.027562592,0.000679857,0.016345227,0.696428947,0.004717162999999998,0.017049560999999987,0.028083829,0.077972322,0.000679857,0.701738364
2214,0.021212173,0.137660485021398,0.028423916,9.44e-05,0.017817886,0.691693755,0.004575717999999999,0.011305785999999986,0.011792105,0.067741892,9.44e-05,0.69337179
2215,0.021290871,0.1377001109526074,0.00947474,0.0,0.010371576,0.706312319,1.0600000000000001e-18,0.007161542999999987,0.110279457,0.074751011,0.0,0.71364825
2216,0.030380304,0.13773973688381677,0.012058713,2.69e-05,0.007891559,0.631976872,0.0006612509999999981,0.015849911999999987,0.007033887,0.048868896,2.69e-05,0.660215423
2217,0.938435057,0.13785861467744492,0.059431674,4.21e-05,1.23e-38,0.000385742,0.028373414999999996,0.00019121699999998662,0.000206879,9.61e-05,4.21e-05,0.000325725
2218,0.938945082,0.1378982406086543,0.030146586,0.000150245,7.72e-37,0.001607552,0.034667892,0.0031408999999999864,0.000775796,0.000413267,0.000150245,0.001465761
2219,0.959013711,0.13797749247107308,0.016365355,0.002762024,4.05e-32,0.008319781,0.0016478239999999983,0.0003271769999999866,0.013705736,0.000820843,0.002762024,0.008685988
2220,0.999372332,0.13801711840228245,0.05081841,0.002062072,0.000160862,0.410188208,0.017061205999999995,0.006107304999999987,0.005482295,0.007645277,0.002062072,0.447332158
2221,0.968902736,0.13805674433349183,0.013781383,0.000413173,4.82e-22,0.036056557,0.009221804999999998,0.004762243999999987,0.009050958,0.001271664,0.000413173,0.040337508
2222,0.999376771,0.1381359961959106,0.004306795,3.26e-06,8.94e-19,0.010713468,2.5699999999818e-07,0.0001686779999999866,0.004861657,0.00060205,3.26e-06,0.011207252
2223,0.999776013,0.13825487398953876,0.011197389,0.000351823,1.51e-05,0.361215798,0.0002355049999999982,0.004398713999999987,0.003723823,0.004324106,0.000351823,0.40613022
2224,0.929253003,0.13877001109526074,0.03100791,0.0,0.0,0.0,0.017887098999999997,7.9e-18,0.0,0.0,0.0,0.0
2225,0.989390786,0.1388492629576795,0.019810652,0.000547141,0.000201397,0.411831626,0.0009759649999999981,0.135706506,0.007395926,0.013594937,0.000547141,0.454977795
2226,0.998864023,0.1388888888888889,0.03100791,0.008252656,0.000167884,0.440325558,0.003422948999999998,0.012469081999999986,0.033359245,0.00917305,0.008252656,0.475676942
2227,0.969004943,0.13892851482009827,0.022394647,0.000344311,3.77e-21,0.045657568,0.012898433999999999,0.008579309999999986,0.001396434,0.001553099,0.000344311,0.047961981
2228,0.949440184,0.13916627040735458,0.007752092,0.000428198,1.2800000000000002e-32,0.004974937,0.022912467999999995,0.009851664999999987,0.001810192,0.000382688,0.000428198,0.004864154
2229,0.958504998,0.13920589633856395,0.014642707,1.05e-05,4.76e-32,0.004273607,0.018654149999999998,0.027446520999999988,0.000827516,0.000499944,1.05e-05,0.00401727
2230,0.968699735,0.13924552226977335,0.059431674,8.16e-05,1.46e-19,0.057407076,0.028163864999999996,0.024610985999999987,0.000310319,0.001854208,8.16e-05,0.056927848
2231,0.959218225,0.13928514820098273,0.038759828,0.00236817,1.07e-22,0.05057137,0.027246387999999996,0.059682550999999986,0.005999492,0.004792813,0.00236817,0.053132327
2232,0.959615751,0.1393247741321921,0.079242174,0.001937731,2.9700000000000006e-21,0.061527408,0.043080849,0.030136643999999987,0.007706244,0.004920219,0.001937731,0.064410411
2233,0.988780371,0.13936440006340148,0.008613416,0.00143366,2.55e-16,0.089733621,0.0043564799999999985,0.016467912999999987,0.024928924,0.001708902,0.00143366,0.0875146
2234,0.98929998,0.13940402599461088,0.036175855,0.002826817,6.54e-06,0.374010074,0.007809909999999998,0.11475444999999998,0.022291216,0.019114148,0.002826817,0.429441807
2235,0.999677943,0.13944365192582026,0.018949328,0.002626178,3.54e-05,0.403902653,0.0028430279999999983,0.011960139999999985,0.005947772,0.003418831,0.002626178,0.430859095
2236,0.959122576,0.1398002853067047,0.032730559,3.97e-05,6.380000000000001e-31,0.009518466,0.005084916999999999,0.034499004999999985,0.000206879,0.000681294,3.97e-05,0.009218005
2237,0.020385338,0.13999841496275162,0.013781383,7.64e-06,0.001094294,0.520656991,0.00032744299999999817,0.021811804999999986,0.078701958,0.028642153,7.64e-06,0.577809841
2238,0.948514674,0.1402757964812173,0.028423916,0.000430702,1.24e-36,0.001718619,0.008183534999999999,0.0018794509999999866,0.000620637,0.000336378,0.000430702,0.001628623
2239,0.999083772,0.14035504834363607,0.045650443,0.003111443,8.87e-06,0.386279516,0.010364320999999998,0.04477309199999999,0.005844333,0.01056226,0.003111443,0.442645769
2240,0.99978923,0.14039467427484545,0.018949328,0.001308344,5.17e-06,0.362516919,0.0021358069999999982,0.011124019999999986,0.008999238,0.006314495,0.001308344,0.411859546
2241,0.999276583,0.1405135520684736,0.012920059,0.000495808,2.31e-06,0.347025963,0.00034158799999999814,0.0048713029999999866,0.013188539,0.008160598,0.000495808,0.415620867
2242,0.948518609,0.14079093358693928,0.09819135,0.0,0.0,0.0,0.077199867,7.9e-18,0.0,0.0,0.0,0.0
2243,0.948635041,0.14083055951814868,0.055986355,3.38e-06,1.23e-38,0.000385742,0.031305623,0.004362360999999987,5.17e-05,9.61e-05,3.38e-06,0.000325725
2244,0.95910946,0.14087018544935806,0.024117295,2.88e-05,1.39e-26,0.009322896,0.011631801999999998,0.023883925999999986,0.001499873,0.001437056,2.88e-05,0.009861699
2245,0.969311159,0.1409890632429862,0.022394647,0.000554654,2.79e-05,0.374108438,0.016097546999999997,0.019303446999999987,0.002792867,0.001169249,0.000554654,0.361989247
2246,0.949135178,0.1410286891741956,0.040482498,1.49e-06,1.23e-38,0.000385742,0.039010015,0.004107889999999987,5.17e-05,9.61e-05,1.49e-06,0.000325725
2247,0.949029339,0.141068315105405,0.030146586,1.83e-07,1.23e-38,0.000385742,0.017970479999999997,0.0033117589999999866,5.17e-05,9.61e-05,1.83e-07,0.000325725
2248,0.97949833,0.14118719289903311,0.007752092,0.00125204,6.73e-15,0.114396322,0.0021499509999999985,0.0037080069999999867,0.005947772,0.001280465,0.00125204,0.108717169
2249,0.989680758,0.1412664447614519,0.011197389,0.001644178,1.24e-14,0.09033044,0.0018882789999999984,0.008106720999999987,0.024463446,0.003038317,0.001644178,0.090695203
2250,0.959021278,0.14158345221112695,0.01722668,0.000226619,1.13e-26,0.00944911,0.008113519999999999,0.010033429999999986,0.007033887,0.001199331,0.000226619,0.009861699
2251,0.00112609,0.14221746711047709,0.003445449,5.63e-05,7.31e-07,0.327732737,1.23999999999818e-06,0.0031190879999999865,0.084117017,0.002842514,5.63e-05,0.362093008
2252,0.020204434,0.14229671897289586,0.133505729,0.072052633,0.065455811,0.743028973,0.016498328999999996,0.341380556,0.308353207,0.491934226,0.072052633,0.825725008
2253,0.021199057,0.14237597083531464,0.018088004,0.000579694,0.014892555,0.682518269,0.0010254699999999982,0.025883341999999986,0.050874142,0.118966288,0.000579694,0.726799298
2254,0.02121298,0.14241559676652402,0.020671976,6.08e-06,0.02745412,0.610530638,0.004625223999999998,0.004689537999999987,0.00434446,0.05204533,6.08e-06,0.592937252
2255,0.0212152,0.1424552226977334,0.044789119,0.000237888,0.120772147,0.753490481,0.005134422999999998,0.021557333999999987,0.058253,0.329729675,0.000237888,0.76643735
2256,0.021291275,0.1424948486289428,0.028423916,3.43e-05,0.094934635,0.714978557,0.003592681999999998,0.020139565999999987,0.029738862,0.195263183,3.43e-05,0.707403426
2257,0.021300961,0.14253447456015217,0.027562592,6.51e-06,0.122453728,0.724615425,0.0017185459999999983,0.015413674999999986,0.032014531,0.247532559,6.51e-06,0.720287475
2258,0.030473531,0.14257410049136154,0.021533322,1.85e-06,0.040836945,0.695070024,0.00018458499999999818,0.013923201999999987,0.028807906,0.154132895,1.85e-06,0.717408701
2259,0.030481804,0.14261372642257092,0.044789119,0.0,0.838117886,0.903093178,1.0600000000000001e-18,0.025228987999999987,1.0,1.0,0.0,0.880816458
2260,0.948634739,0.14281185607861785,0.033591883,0.0,0.0,0.0,0.013040514999999999,7.9e-18,0.0,0.0,0.0,0.0
2261,0.969105031,0.14285148200982722,0.012058713,0.001440922,1.79e-25,0.017083497,0.002192383999999998,0.0007452369999999866,0.014688412,0.000699335,0.001440922,0.017039272
2262,0.979797887,0.142930733872246,0.015504031,0.006439915,1.84e-07,0.317900739,0.004901039999999998,0.008906486999999986,0.010343952,0.004992178,0.006439915,0.353778861
2263,0.96961334,0.14304961166587415,0.012920059,0.002105918,6.45e-18,0.068930184,0.00018104899999999818,0.0033844649999999867,0.038582941,0.002634884,0.002105918,0.071476872
2264,0.958724848,0.1431288635282929,0.00947474,8.45e-08,1.23e-38,0.000385742,0.0077246899999999985,0.0007052479999999866,0.000155159,9.61e-05,8.45e-08,0.000325725
2265,0.999789937,0.14328736725313046,0.004306795,9.98e-07,1.36e-16,0.068219697,0.00040948099999999816,0.0027192049999999867,0.002792867,0.000892892,9.98e-07,0.065654743
2266,0.999892749,0.14332699318433983,0.006890768,1.34e-07,4.6300000000000005e-31,0.007727959,3.469999999999818e-05,0.0005707419999999865,0.011119748,0.000856803,1.34e-07,0.008412225
2267,0.010493488,0.143445870977968,0.018088004,0.003588871,0.008358583,0.515854235,0.004787884999999999,0.012868964999999986,0.056528663,0.048838581,0.003588871,0.563945805
2268,0.959015729,0.14356474877159614,0.011197389,1.1e-05,6.1e-26,0.010362988,0.009418341999999998,0.025447105999999987,0.001396434,0.001411568,1.1e-05,0.01084973
2269,0.959433838,0.14360437470280552,0.025839943,0.000433206,1.09e-23,0.013134177,0.011488093999999999,0.027446520999999988,0.004499619,0.003533583,0.000433206,0.014242694
2270,0.969723013,0.1436440006340149,0.033591883,0.000827598,9.51e-17,0.059639725,0.0067893189999999985,0.023447689999999986,0.015309049,0.005682363,0.000827598,0.063088862
2271,0.958723335,0.14380250435885245,0.012920059,4.59e-06,4.6300000000000005e-31,0.005831304,0.008726043999999999,0.0034971589999999867,0.000310319,0.00024392,4.59e-06,0.005562135
2272,0.98908013,0.14396100808368997,0.01722668,0.000916493,1.66e-14,0.102867866,0.0011315529999999983,0.021920863999999988,0.0172744,0.00677351,0.000916493,0.106339139
