,Id,Degree-Centrality,Closeness-Centrality,Betweenness-Centrality,EigenVector-centrality,Hybrid-Centrality,Harmonic-Centrality,Hub-Score,Authorities-Score,Degree-Prestige,Percolation-Centrality,Page-Rank,Load-Centrality,Katz-Centrality,MAUT
7800,210126,0.015313234,0.405641903,0.000433231,0.000137573,0.060642682,0.35929416,0.001490534,0.302787084,0.002367546,0.000433231,0.016453248,0.000441771,0.03933264,
7804,210131,0.009423952,0.59203705,7.04e-05,0.001528611,0.088923864,0.539952401,0.00021584,0.003272025,0.00118231,7.04e-05,0.03704459,7.39e-05,0.032942046,
7805,210132,0.005890389,0.495451426,0.000110295,0.000740552,0.073831072,0.427010623,0.000232205,0.02062166,0.00118231,0.000110295,0.007637557,0.000113743,0.010236502,
7806,210133,0.031803206,0.479665526,0.0,0.000339047,0.072638532,0.438108191,7.170000000000001e-21,0.177576606,0.0,0.0,0.085116107,0.0,0.103396593,
7812,210139,0.005890389,0.680742688,0.0,0.001220841,0.101492501,0.603950575,7.170000000000001e-21,0.001717086,0.0,0.0,0.022222042,0.0,0.048401072,
7816,210145,0.018846797,0.522909321,0.00015799,0.000304384,0.07822751,0.475261411,0.000168514,0.032637103,0.00118231,0.00015799,0.030956482,0.000173662,0.06271561,
7817,210146,0.004712544,0.47690884,0.000415345,3.5e-05,0.070423942,0.41795367,5.22e-10,0.000198733,0.00118231,0.000415345,0.067767071,0.000446849,0.01260347,
7819,210148,0.025913924,0.522285248,0.003656625,0.00086314,0.079088601,0.4585987,0.002246858,0.004614928,0.020118344,0.003656625,0.017753258,0.003808375,0.01567678,
7821,210150,0.009423952,0.493838877,0.0,0.000144034,0.073271225,0.449691607,7.170000000000001e-21,0.020746388,0.0,0.0,0.018728265,0.0,0.068619791,
7823,210153,0.029447487,0.77668323,0.001987296,0.23858187,0.325102354,0.675378363,0.001410921,0.019374382,0.011834334,0.001987296,0.027665832,0.001858487,0.20873076,
7825,210155,0.011779671,0.504925296,3.26e-05,0.002856435,0.07741478,0.440539379,0.000108805,0.001056029,0.002367546,3.26e-05,0.058359469,5.1e-05,0.06632625,
7827,210157,0.295642729,1.0,0.00321942,0.021686713,0.183004014,1.0,9.38e-06,0.68825663,0.00118231,0.00321942,0.665836556,0.003270124,1.0,
7828,210158,0.017668953,0.800625807,0.001281806,0.025260559,0.140891939,0.702952878,0.000203456,0.018210256,0.003550294,0.001281806,0.081291235,0.00128977,0.084707467,
7832,210163,0.007068234,0.558607514,0.000124206,0.000558089,0.083024114,0.494989303,1.54e-05,0.0007941,0.00118231,0.000124206,0.042776821,0.000151319,0.052058866,
7833,210164,0.00353467,0.286124355,0.0,8.74e-07,0.042269929,0.238586395,7.170000000000001e-21,6.62e-19,0.0,0.0,0.057466118,0.0,0.003644195,
7836,210167,0.025913924,0.750696512,0.0,0.001808734,0.113438206,0.678264011,7.170000000000001e-21,0.008855672,0.0,0.0,0.25485188,0.0,0.084252196,
7837,210168,0.005890389,0.4145839,0.0,0.000163035,0.061433425,0.371442784,7.170000000000001e-21,0.127091789,0.0,0.0,0.023643927,0.0,0.039557163,
7838,210169,0.002356825,0.47180902,0.0,0.000923946,0.070311914,0.404243257,0.000107035,9.73e-05,0.00118231,0.0,0.012878222,0.0,0.016812137,
7841,210173,0.020024642,0.60649422,0.0,0.001088712,0.091268888,0.539788925,7.170000000000001e-21,0.017877649,0.0,0.0,0.124893968,0.0,0.075806465,
7843,210175,0.012957515,0.525052994,0.0,4.18e-05,0.077972919,0.484660047,7.170000000000001e-21,0.05298644,0.0,0.0,0.085389109,0.0,0.053081028,
7849,210181,0.004712544,0.361267172,0.0,5.83e-05,0.053435441,0.307681058,7.170000000000001e-21,0.001089289,0.0,0.0,0.064728298,0.0,0.006624298,
7850,210183,0.040048178,0.603670289,0.014401738,0.000918304,0.092091148,0.534053177,0.003472015,0.006901604,0.02485206,0.014401738,0.013812604,0.014664477,0.050149294,
7854,210187,0.022380361,0.659552854,1.84e-05,0.017554832,0.113642674,0.596577635,0.000351624,0.046688519,0.00118231,1.84e-05,0.027381455,2.13e-05,0.096242056,
7863,210198,0.008246107,0.536314826,0.000777033,0.000198221,0.07950935,0.463121325,0.00176918,0.111605172,0.002367546,0.000777033,0.005809419,0.000767768,0.014067422,
7864,210199,0.007068234,0.492181906,0.0,0.002540303,0.074993964,0.425271471,0.000107035,0.000332607,0.00118231,0.0,0.045928126,0.0,0.045035373,
7865,210200,0.057716023,0.791004695,0.001003585,0.010130851,0.128497431,0.730862121,0.000261839,0.049404259,0.003550294,0.001003585,0.164593828,0.000935337,0.337088187,
7871,210206,0.008246107,0.758958659,4.86e-05,0.004511856,0.116013281,0.663301922,6.59e-05,0.015341517,0.00118231,4.86e-05,0.017956385,4.95e-05,0.041597378,
7877,210212,0.011779671,0.646736121,0.000109301,0.015336005,0.109207945,0.55590561,4.64e-05,0.006818452,0.002367546,0.000109301,0.012918847,0.000150304,0.020618722,
7881,210217,0.071850277,0.71725178,0.000557437,0.004302761,0.113344846,0.693362785,2.61e-05,0.505536666,0.00118231,0.000557437,0.058703565,0.000573795,0.204866026,
7882,210218,0.007068234,0.656105155,1.21e-05,0.009461041,0.105162979,0.564035594,0.000822669,0.013429024,0.00118231,1.21e-05,0.012837596,1.32e-05,0.015368136,
7883,210219,0.010601826,0.642585816,1.11e-05,0.001029776,0.095984707,0.561052929,0.000252108,0.00469808,0.004733716,1.11e-05,0.006784426,1.92e-05,0.0234982,
7884,210220,0.011779671,0.395823631,0.000277228,0.000129022,0.058986928,0.345276123,9.95e-05,0.28971977,0.002367546,0.000277228,0.014787611,0.000299592,0.02617493,
7885,210221,0.030625332,0.802522956,0.000412364,0.007619594,0.126429413,0.71750723,5.84e-06,0.013179569,0.00118231,0.000412364,0.075964851,0.000442787,0.140885567,
7886,210222,0.002356825,0.533842175,0.0,0.000535957,0.079092042,0.459903708,7.170000000000001e-21,0.002195209,0.0,0.0,0.019012643,0.0,0.010241881,
7888,210224,0.024736079,0.93283091,0.004282624,0.319949565,0.419173741,0.839698984,1.25e-05,0.027315384,0.00118231,0.004282624,0.16099077,0.004234913,0.21202823,
7891,210227,0.002356825,0.629856195,2.06e-06,0.001020298,0.093633065,0.542412128,1.64e-05,0.000109345,0.00118231,2.06e-06,0.005078163,2.09e-06,0.011684199,
7893,210229,0.008246107,0.730571465,0.00074623,0.047402724,0.149459081,0.627403115,0.000100401,0.002860424,0.003550294,0.00074623,0.036557493,0.000800266,0.051499874,
7894,210230,0.008246107,0.549914036,0.000120231,0.000453923,0.081721944,0.486072386,0.003817005,0.006860028,0.003550294,0.000120231,0.005443791,0.000128977,0.02388531,
7895,210231,0.012957515,0.598753282,0.000477945,0.000325284,0.089065161,0.533441475,0.002211475,0.009604039,0.003550294,0.000477945,0.002884397,0.000490519,0.025824194,
7898,210234,0.009423952,0.725948058,0.002017106,0.044463887,0.146291177,0.623323696,0.001981481,0.002910315,0.007100589,0.002017106,0.026609575,0.00213269,0.046734735,
7902,210238,0.032981051,0.544114851,0.001927678,0.000337358,0.082212307,0.477095868,0.003463169,0.009354584,0.021301766,0.001927678,0.00467191,0.002000666,0.02237847,
7903,210239,0.042403896,0.594289684,0.006071191,0.000564359,0.0903967,0.53878556,0.002565311,0.127630197,0.01656805,0.006071191,0.0425156,0.005981687,0.073854173,
7904,210240,0.007068234,0.012809197,0.0,1.03e-25,0.002287566,0.013208777,7.170000000000001e-21,0.000148842,0.0,0.0,0.066437811,0.0,0.005518591,
7910,210246,0.018846797,0.762360733,0.001013521,0.053090979,0.159731296,0.664086259,0.003467592,0.091765139,0.010650883,0.001013521,0.008734441,0.001137435,0.085387299,
7911,210247,0.005890389,0.533896423,0.0,0.000832028,0.079561745,0.459853745,7.170000000000001e-21,0.005571174,0.0,0.0,0.058395219,0.0,0.016031939,
7913,210250,0.024736079,0.684908801,0.000321942,0.004776491,0.106306093,0.623515783,0.000703249,0.026774897,0.002367546,0.000321942,0.121888508,0.000328028,0.068198261,
7915,210252,0.008246107,0.574559547,5.04e-05,0.000780676,0.085630744,0.543370714,0.000351624,0.044319107,0.00118231,5.04e-05,0.005159414,6.19e-05,0.047918552,
7917,210254,0.038870333,0.648706862,0.001490472,0.002039405,0.099411718,0.639374896,0.000199033,0.060113386,0.003550294,0.001490472,0.058994849,0.001472572,0.144164229,
7919,210256,0.018846797,0.747405574,0.0006727,0.008810986,0.118701122,0.666487823,0.001463996,0.342984769,0.00118231,0.0006727,0.031647112,0.000679414,0.101280674,
7923,210262,0.05653815,0.856981871,0.005335891,0.096455227,0.213894053,0.762200212,0.000442295,0.063989925,0.007100589,0.005335891,0.131310329,0.005220012,0.326082612,
7924,210263,0.011779671,0.741314139,3.81e-07,0.004100923,0.113260126,0.662719476,0.000164976,0.005488022,0.00118231,3.81e-07,0.036426273,3.89e-07,0.110307845,
7925,210264,0.002356825,0.51976244,0.0,0.000130542,0.076666515,0.443345255,7.170000000000001e-21,3.16e-05,0.0,0.0,0.058552439,0.0,0.004723743,
7926,210265,0.021202516,0.425929762,0.0,0.000336227,0.064129269,0.376826355,7.170000000000001e-21,0.218108561,0.0,0.0,0.064189606,0.0,0.041282316,
7927,210266,0.004712544,0.231415493,0.0,1.08e-06,0.034294006,0.220304788,7.170000000000001e-21,0.118116793,0.0,0.0,0.002843771,0.0,0.007579231,
7928,210267,0.014135389,0.006103096,0.0,3.1e-30,0.001705865,0.008228025,7.170000000000001e-21,0.000389982,0.0,0.0,0.054075937,0.0,0.009843499,
7930,210269,0.010601826,0.58321581,0.000787963,0.000196652,0.08653845,0.530545215,0.00100401,0.00785785,0.007100589,0.000787963,0.025756443,0.000872372,0.019221609,
7933,210272,0.018846797,0.654667771,0.001222187,0.017288115,0.112508649,0.582292348,0.000195494,0.104320654,0.002367546,0.001222187,0.05955954,0.001269458,0.090419985,
7934,210274,0.002356825,0.2739069,0.0,1.75e-05,0.040420865,0.243913315,7.170000000000001e-21,0.104349341,0.0,0.0,0.011415711,0.0,0.00629915,
7935,210275,0.014135389,0.345172817,0.0,1.56e-05,0.051570725,0.315079111,7.170000000000001e-21,0.009021976,0.0,0.0,0.090496116,0.0,0.021406067,
7938,210278,0.041226051,0.640179357,0.003606943,0.002502535,0.098734298,0.584905822,2.66e-06,0.005654326,0.003550294,0.003606943,0.24266307,0.003645884,0.088736139,
7942,210282,0.016491079,0.392167066,0.000511729,0.00019513,0.058780724,0.33542612,1.08e-07,0.000297268,0.00118231,0.000511729,0.066605593,0.00051083,0.014813121,
7946,210287,0.004712544,0.170221103,0.0,3.52e-10,0.025296049,0.172969271,7.170000000000001e-21,5.16e-05,0.0,0.0,0.05718621,0.0,0.007711394,
7948,210290,0.001179651,0.557177972,0.0,0.000288183,0.08223836,0.483006954,7.170000000000001e-21,0.001546624,0.0,0.0,0.024740811,0.0,0.014788391,
7949,210291,0.040048178,0.556679824,0.001877995,0.000593204,0.084687401,0.501195045,0.003042989,0.0089804,0.022485217,0.001877995,0.01064383,0.001838176,0.034478729,
7950,210292,0.093051657,0.93218951,0.003686435,0.01165414,0.152656796,0.867548645,0.000703249,0.065642568,0.004733716,0.003686435,0.230945513,0.003503705,0.379649663,
7951,210293,0.0,0.254259636,0.0,1.89e-06,0.037383771,0.224305353,7.170000000000001e-21,8.23e-19,0.0,0.0,0.082331649,0.0,0.0017306,
7954,210296,0.004712544,0.501840267,0.0,0.000185458,0.074214438,0.430733755,7.170000000000001e-21,0.001430212,0.0,0.0,0.051284572,0.0,0.011207148,
7959,210301,0.007068234,0.220219638,0.0,3.04e-07,0.032782019,0.199446053,7.170000000000001e-21,3.04e-05,0.0,0.0,0.055361728,0.0,0.006406482,
7960,210302,0.024736079,0.552750365,2.29e-05,0.00021816,0.082873849,0.488795538,0.000324644,0.006444269,0.00118231,2.29e-05,0.112641376,2.4e-05,0.06588911,
7961,210303,0.002356825,0.569151737,0.000993648,0.001025793,0.084729534,0.485761547,7.83e-06,6.4e-19,0.00118231,0.000993648,0.027625207,0.001010489,0.004465773,
7963,210305,0.011779671,0.689485044,0.0,0.000835141,0.102776517,0.606853711,7.170000000000001e-21,0.00233241,0.0,0.0,0.339040105,0.0,0.041979081,
7966,210308,0.015313234,0.758802522,0.002096598,0.009671288,0.120952823,0.658842103,0.002092055,0.094380265,0.007100589,0.002096598,0.042555413,0.002193624,0.033034807,
7967,210309,0.009423952,0.725287132,0.000177863,0.016009828,0.121214003,0.622724636,0.001923983,0.009354584,0.004733716,0.000177863,0.013284475,0.00019702,0.016184815,
7970,210312,0.004712544,0.006530235,0.0,1.45e-29,0.001229662,0.007189841,7.170000000000001e-21,1.55e-07,0.0,0.0,0.047278917,0.0,0.004088652,
7971,210313,0.020024642,0.78681551,0.001679265,0.008478433,0.124287968,0.698596396,0.000137111,0.008107306,0.00118231,0.001679265,0.044764211,0.001665529,0.118140197,
7975,211005,0.0,0.01689255,0.0,2.51e-25,0.0024836,0.017254704,7.170000000000001e-21,3.02e-19,0.0,0.0,0.05138126,0.0,0.002328362,
7976,211006,0.009423952,0.616938185,0.000813798,0.002151633,0.093143657,0.52607229,0.001822255,0.014468423,0.004733716,0.000813798,0.022790796,0.000897761,0.011159412,
7977,211007,0.00353467,0.163846937,0.0,6.44e-10,0.024291522,0.160003179,7.170000000000001e-21,1.16e-07,0.0,0.0,0.09850702,0.0,0.005765436,
7979,211009,0.051826741,0.59325853,0.001083077,0.001162568,0.091224982,0.54078714,0.002773189,0.040952288,0.018934922,0.001083077,0.015559492,0.001167902,0.071628838,
7981,211011,0.011779671,0.850902222,0.002503993,0.087948738,0.202933779,0.740932657,0.001791295,0.004947535,0.005917167,0.002503993,0.163436413,0.002650629,0.126674994,
7982,211012,0.088340249,0.774759665,0.003408213,0.013312957,0.130691249,0.701877961,5.04e-05,0.021370027,0.003550294,0.003408213,0.21206084,0.003300591,0.282411921,
7983,211013,0.012957515,0.62059169,0.0,0.002948481,0.094567982,0.552429656,7.170000000000001e-21,0.027232232,0.0,0.0,0.056249797,0.0,0.035852096,
7984,211014,0.00353467,0.17074723,5.91e-05,9.5e-10,0.025307019,0.167099659,2.09e-06,4.2e-06,0.00118231,5.91e-05,0.080713543,6.15e-05,0.005235885,
7987,211017,0.034158925,0.331519892,0.001401044,4.56e-05,0.050758604,0.289728047,0.003264137,0.002615126,0.031952648,0.001401044,0.000528129,0.00159444,0.007457209,
7988,211018,0.0,0.514086857,0.0,0.000393351,0.075927693,0.447974543,7.170000000000001e-21,0.00181271,0.0,0.0,0.001259384,0.0,0.005013521,
7991,211021,0.004712544,0.304314618,0.0,3.82e-05,0.045044422,0.26488655,7.170000000000001e-21,0.104019644,0.0,0.0,0.035059638,0.0,0.007604684,
7992,211023,0.024736079,0.638200513,0.000405408,0.001728968,0.096768145,0.604973905,0.00021584,0.329391104,0.00118231,0.000405408,0.065898307,0.000425522,0.106692521,
7994,211025,0.008246107,0.632999303,2.14e-05,0.012982489,0.104921095,0.550626589,0.001667452,0.084399548,0.00118231,2.14e-05,0.040263333,2.13e-05,0.028731933,
7996,211027,0.008246107,0.566256094,0.000404415,0.001272769,0.084847357,0.525949919,0.001096891,0.000719264,0.002367546,0.000404415,0.034450258,0.00041232,0.032587937,
7997,211028,0.011779671,0.605028086,0.002017106,0.000818362,0.090378479,0.549800066,0.000336144,0.001559097,0.004733716,0.002017106,0.045473529,0.002051445,0.02392043,
7998,211029,0.007068234,0.652486916,0.000172895,0.003195354,0.099139813,0.556579731,0.000486524,0.001579885,0.003550294,0.000172895,0.005931294,0.000179755,0.014841608,
7999,211030,0.002356825,0.822614799,0.001629583,0.006419903,0.126734875,0.747436245,8.64e-21,0.001866759,0.00118231,0.001629583,0.610876613,0.001665529,0.107711202,
8000,211031,0.011779671,0.868966526,0.00015799,0.008518985,0.135904512,0.766090257,0.000253435,0.005196991,0.00118231,0.00015799,0.148483457,0.000163506,0.102823307,
8001,211032,0.018846797,0.778471158,0.0005475,0.195110215,0.286617772,0.676978028,0.002246858,0.014884182,0.007100589,0.0005475,0.022912672,0.000635745,0.139187172,
8003,211034,0.007068234,0.229508269,0.0,5e-07,0.034147837,0.204207694,7.170000000000001e-21,9.9e-05,0.0,0.0,0.046037408,0.0,0.005505404,
8004,211035,0.002356825,0.459982554,0.0,0.000133203,0.067879805,0.400280463,7.170000000000001e-21,0.005695902,0.0,0.0,0.103131398,0.0,0.011380872,
8005,211036,0.008246107,0.32281932,0.0,3.74e-07,0.047934011,0.296153246,7.170000000000001e-21,0.017752921,0.0,0.0,0.071442442,0.0,0.009194171,
8009,211040,0.00353467,0.521468231,0.0,0.000364833,0.077190112,0.449454192,7.170000000000001e-21,0.000473966,0.0,0.0,0.076257759,0.0,0.016240229,
8010,211041,0.015313234,0.585782022,0.000166933,0.00063943,0.087563068,0.509413664,0.000130919,0.014634726,0.002367546,0.000166933,0.180264633,0.000189911,0.041667194,
8011,211042,0.057716023,0.905250602,0.003318785,0.017690991,0.151961975,0.82734214,0.000822669,0.067377948,0.004733716,0.003318785,0.143857454,0.003249813,0.240674532,
8016,211047,0.010601826,0.372658284,0.0,3.23e-05,0.055424251,0.327844107,7.170000000000001e-21,0.004989111,0.0,0.0,0.08022157,0.0,0.011816176,
8020,211052,0.025913924,0.523797528,0.000375599,0.000496962,0.078934853,0.46481151,0.002450314,0.003018412,0.017751471,0.000375599,0.005240664,0.000466145,0.017602093,
8021,211053,0.009423952,0.542859668,0.0,7.6e-05,0.080418781,0.469265821,7.170000000000001e-21,3.75e-08,0.0,0.0,0.39705629,0.0,0.010289516,
8023,211055,0.018846797,0.275479014,0.0,4.1e-06,0.041583525,0.246932809,7.170000000000001e-21,0.000115165,0.0,0.0,0.093394325,0.0,0.019962094,
8027,211059,0.010601826,0.694286018,0.000161965,0.003093974,0.10539831,0.6192895,0.000369316,0.003267868,0.004733716,0.000161965,0.059752511,0.000185849,0.068080325,
8028,211060,0.005890389,0.508864297,2.93e-05,0.000232723,0.075356444,0.440971116,1.05e-05,0.000977034,0.00118231,2.93e-05,0.045118057,3.42e-05,0.017607268,
8031,211063,0.007068234,0.538763657,0.001748821,0.000397693,0.079993205,0.472735488,3.3e-05,0.004323896,0.002367546,0.001748821,0.026325197,0.001736619,0.026188744,
8032,211065,0.0,0.464320941,0.0,0.000126172,0.068376671,0.39964744,7.170000000000001e-21,5.82e-06,0.0,0.0,0.067750414,0.0,0.006029395,
8035,211068,0.027091769,0.556717641,0.0,0.000413696,0.083762947,0.501558472,7.170000000000001e-21,0.036794696,0.0,0.0,0.12681392,0.0,0.057334278,
8040,211073,0.010601826,0.748692329,2.87e-05,0.08348363,0.183882547,0.650729092,0.000176918,0.015507821,0.00118231,2.87e-05,0.011375085,3.17e-05,0.108384554,
8041,211074,0.027091769,0.616668271,0.056484429,0.002153645,0.095049834,0.583499764,0.00118535,0.267259207,0.00118231,0.056484429,0.060914801,0.057998806,0.116626662,
8043,211076,0.040048178,0.558439535,0.0,0.00083314,0.085125011,0.504850872,7.170000000000001e-21,0.041368048,0.0,0.0,0.039924518,0.0,0.119818445,
8046,211080,0.005890389,0.35970273,0.0,5.95e-05,0.053273805,0.30192608,7.170000000000001e-21,2.16e-05,0.0,0.0,0.094928743,0.0,0.006316049,
8047,211081,0.001179651,0.508193014,0.0,0.000221546,0.074977996,0.46477662,7.170000000000001e-21,1.22e-05,0.0,0.0,0.036197146,0.0,0.007423971,
8048,211082,0.022380361,0.501601007,0.000105327,0.000379437,0.07536174,0.432906339,0.001853216,0.001974857,0.01656805,0.000105327,0.00260002,0.000105619,0.012004906,
8052,211086,0.036514614,0.215206862,0.0,2.83e-11,0.033729138,0.207719217,7.170000000000001e-21,0.043431045,0.0,0.0,0.055840294,0.0,0.061698872,
8056,211090,0.016491079,0.802808486,0.004988114,0.007079661,0.125266191,0.711554467,0.000601521,0.00404118,0.004733716,0.004988114,0.03530339,0.004935654,0.095079443,
8057,211091,0.024736079,0.768471637,1.32e-06,0.012173273,0.125072074,0.697595086,0.000164976,0.0112255,0.00118231,1.32e-06,0.13801716,1.74e-06,0.261881716,
8058,211092,0.004712544,0.30820081,4.92e-05,2.83e-05,0.045607944,0.263319572,5.88e-05,0.104557221,0.002367546,4.92e-05,0.004103156,5.98e-05,0.005211387,
8061,211095,0.016491079,0.314436404,0.000803861,5.04e-06,0.047190717,0.28293115,6.0100000000000005e-21,0.002041378,0.00118231,0.000803861,0.12118894,0.000821593,0.015822141,
8063,211098,0.043581741,0.607806926,0.001868059,0.002131683,0.093755213,0.577121038,0.001928406,0.017461889,0.009467461,0.001868059,0.064355358,0.001970199,0.090319835,
8064,211100,0.027091769,0.530213986,0.005127225,0.000379162,0.079921982,0.461414115,0.002410507,0.005446446,0.020118344,0.005127225,0.004021905,0.005260635,0.013804112,
8065,211101,0.014135389,0.495574314,0.0,9.37e-05,0.073751724,0.446976823,7.170000000000001e-21,0.221402206,0.0,0.0,0.019662647,0.0,0.053371547,
8066,211102,0.025913924,0.537811513,0.00107314,0.000480877,0.08099283,0.500795976,0.000526331,0.010144526,0.00828401,0.00107314,0.039263138,0.001137435,0.025312401,
8067,211103,0.007068234,0.280570516,7.16e-05,2.45e-06,0.041658094,0.245355694,0.000127823,9.81e-05,0.00118231,7.16e-05,0.065984026,7.26e-05,0.007453961,
8068,211105,0.009423952,0.511326613,0.0,0.000231353,0.075918894,0.443920795,7.170000000000001e-21,0.000419917,0.0,0.0,0.184971887,0.0,0.016901321,
8070,211107,0.001179651,0.132645875,0.0,7.66e-13,0.019569525,0.112967451,0.000791708,0.103802617,0.00118231,0.0,0.0,0.0,0.002513007,
8073,211110,0.035336769,0.657148491,0.0,0.000762138,0.099305781,0.599413137,7.170000000000001e-21,0.132803905,0.0,0.0,0.019581397,0.0,0.136208081,
8075,211112,0.010601826,0.523952691,1.33e-05,0.000990948,0.078508853,0.497948657,0.000183995,0.032803407,0.00118231,1.33e-05,0.020231402,1.37e-05,0.032569439,
8079,211116,0.031803206,0.572021859,0.0,0.00146223,0.087201906,0.570805592,7.170000000000001e-21,0.210077755,0.0,0.0,0.061656212,0.0,0.092206175,
8080,211118,0.016491079,0.69123953,0.002503993,0.004732731,0.10676345,0.609798902,0.000544023,0.001908335,0.009467461,0.002503993,0.086841058,0.002528761,0.045766626,
8083,211121,0.016491079,0.514043942,0.0,0.000117431,0.076622767,0.469642278,7.170000000000001e-21,0.022534153,0.0,0.0,0.095372778,0.0,0.07895419,
8084,211122,0.024736079,0.850367857,0.001560028,0.060259711,0.179302148,0.764689039,0.001043816,0.038707188,0.004733716,0.001560028,0.062175404,0.001655374,0.147592755,
8085,211123,0.068316713,0.621707293,0.001728948,0.001926275,0.097031334,0.579333875,0.002613963,0.064062683,0.017751471,0.001728948,0.04453549,0.001868643,0.10817327,
8087,211125,0.00353467,0.507839977,0.002136344,0.000294959,0.075160994,0.440519345,0.000104382,0.013969512,0.00118231,0.002136344,0.006459423,0.002112379,0.022034045,
8091,211129,0.036514614,0.527929225,0.000113276,0.000396583,0.080056273,0.471072903,0.000130919,0.038374581,0.002367546,0.000113276,0.068696984,0.000115775,0.056095798,
8092,211130,0.004712544,0.637576225,0.000440186,0.003526028,0.097107267,0.567885069,9.38e-06,0.001866759,0.00118231,0.000440186,0.035619861,0.000460052,0.032774142,
8093,211131,0.008246107,0.681889897,0.000481919,0.004187125,0.104404904,0.593493382,4.42e-05,0.003812513,0.002367546,0.000481919,0.07279039,0.000493565,0.040090979,
8096,211134,0.016491079,0.291896093,0.0,2.72e-05,0.043882696,0.255085935,7.170000000000001e-21,0.000519699,0.0,0.0,0.116590562,0.0,0.013913213,
8097,211135,0.015313234,0.473083581,0.0,0.000633798,0.070986023,0.417736488,7.170000000000001e-21,0.123082206,0.0,0.0,0.015681368,0.0,0.039159572,
8098,211136,0.004712544,0.331153121,0.0,5.81e-06,0.048961919,0.282040927,7.170000000000001e-21,0.000138448,0.0,0.0,0.112077091,0.0,0.006113737,
8100,211138,0.041226051,0.800377095,0.0,0.020066656,0.137627251,0.734183482,7.170000000000001e-21,0.083198004,0.0,0.0,0.135631642,0.0,0.221662965,
8102,211140,0.002356825,0.519255022,0.0,0.000791066,0.077171074,0.45131219,7.170000000000001e-21,0.016962978,0.0,0.0,0.107763089,0.0,0.00990718,
8103,211141,0.004712544,0.694027153,4e-05,0.008238524,0.109532188,0.601164402,2.64e-05,0.001031083,0.00118231,4e-05,0.040001706,4.11e-05,0.025391918,
8104,211142,0.023558206,0.603367103,0.002116471,0.00271192,0.092470008,0.543516414,0.000473256,0.030974066,0.004733716,0.002116471,0.033597127,0.002142846,0.104657927,
8108,211146,0.002356825,0.388379318,0.0,1.8e-05,0.057251438,0.34204806,7.170000000000001e-21,0.000387488,0.0,0.0,0.052017859,0.0,0.011319158,
8111,211149,0.012957515,0.310147074,0.0,1.12e-05,0.046349863,0.259730569,1.57e-07,3.12e-05,0.00118231,0.0,0.199900062,0.0,0.009999573,
8118,211156,0.018846797,0.6606064,0.0,0.001785071,0.099767853,0.588379991,7.170000000000001e-21,0.026400714,0.0,0.0,0.167891384,0.0,0.09180255,
8120,211158,0.009423952,0.55171069,0.0,0.00074096,0.082303134,0.484160309,7.170000000000001e-21,0.000212037,0.0,0.0,0.13261887,0.0,0.01790738,
8123,211162,0.038870333,0.624067561,0.0,0.002118399,0.095833436,0.593086146,7.170000000000001e-21,0.100928058,0.0,0.0,0.06847517,0.0,0.173575458,
8125,211164,0.029447487,0.575164105,0.000648852,0.000588203,0.086773651,0.51381985,1.76e-05,0.017170858,0.00118231,0.000648852,0.105121226,0.000626605,0.069864616,
8129,211169,0.018846797,0.561629626,0.000329891,0.000668402,0.084242362,0.491909401,7.61e-06,0.004007919,0.00118231,0.000329891,0.104810849,0.000345293,0.062619109,
8130,211170,0.037692488,0.50051641,0.002245645,0.000171206,0.075931464,0.441754002,0.003122602,0.007525243,0.030769227,0.002245645,0.00138126,0.002386582,0.011896518,
8131,211171,0.015313234,0.658210423,5.81e-05,0.00127135,0.098763995,0.579301683,0.000100401,0.01480103,0.00118231,5.81e-05,0.103367432,6.19e-05,0.032179736,
8132,211172,0.029447487,0.774361945,0.000862487,0.002307313,0.117571331,0.706035356,6.37e-05,0.068638114,0.00118231,0.000862487,0.040457116,0.000870341,0.096940002,
8133,211173,0.007068234,0.589384078,0.001579901,0.000638778,0.087644148,0.529493095,2.54e-06,0.002182736,0.00118231,0.001579901,0.081417579,0.001574128,0.058341784,
8137,211178,0.05653815,0.930799268,0.001669329,0.389015614,0.481209027,0.840047831,0.000199033,0.032429223,0.002367546,0.001669329,0.616864376,0.001503039,0.546823825,
8140,211181,0.023558206,0.877964018,0.00035672,0.009698037,0.138938257,0.77566005,1.49e-06,0.005238567,0.00118231,0.00035672,0.3050611,0.00036662,0.099957185,
8141,211182,0.05653815,0.80084868,0.003487705,0.010658633,0.130381775,0.745099794,0.001092469,0.030392003,0.007100589,0.003487705,0.171305535,0.00328028,0.269826316,
8147,211188,0.008246107,0.682988693,0.000133149,0.058201584,0.151921705,0.582478664,5.97e-05,0.006610572,0.003550294,0.000133149,0.006378173,0.000159444,0.043719981,
8148,211189,0.023558206,0.534206997,8.26e-05,0.000596544,0.080412941,0.469106113,0.002233589,0.002091269,0.015384628,8.26e-05,0.00796256,0.000100744,0.017690695,
8149,211190,0.004712544,0.587165022,0.0,0.000330386,0.08688625,0.513647385,7.170000000000001e-21,0.001401109,0.0,0.0,0.033068998,0.0,0.016163583,
8150,211191,0.002356825,0.51070781,0.0,0.000165886,0.075366262,0.434461868,7.170000000000001e-21,0.000669372,0.0,0.0,0.00735318,0.0,0.005971082,
8151,211192,0.002356825,0.521985338,0.0,0.000256348,0.077103642,0.480345532,7.170000000000001e-21,0.003733518,0.0,0.0,0.046039033,0.0,0.016172272,
